""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"32908","199001","ABC","101","1","0 - 4.000"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Williams, Ian K.","Lecture","TR","10:30 AM - 11:50 AM","TB4","103"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","159766433","Bradshaw","Elizabeth","UG","4","SO","OT15","B","RE","elizabeth.h.bradshaw@fakeu.edu"
"2","597655777","Flynn","Ava","UG","4","SR","OT18","A","RE","ava.j.flynn@fakeu.edu"
"3","401479171","Pierce","Amelia","UG","4","SR","OT69","A+","RE","amelia.z.pierce@fakeu.edu"
"4","232978383","Mcleod","Mason","UG","4","SR","OT59","A","RE","mason.c.mcleod@fakeu.edu"
"5","467254208","Brown","Nathaniel","UG","4","JR","OT15","C+","RE","nathaniel.v.brown@fakeu.edu"
"6","961732104","Woods","Giselle","UG","4","SR","OT28","B","RE","giselle.j.woods@fakeu.edu"
"7","174195788","Wiley","Samuel","UG","4","JR","OT15","B","RE","samuel.l.wiley@fakeu.edu"
"8","571576853","Pittman","Kimberly","UG","4","JR","OT25","C","RE","kimberly.m.pittman@fakeu.edu"
"9","802615822","Simpson","Hailey","UG","4","JR","OT59","C","RE","hailey.e.simpson@fakeu.edu"
"10","793803231","Anderson","Alyssa","UG","4","JR","OT12","A","RE","alyssa.j.anderson@fakeu.edu"
"11","103136986","Johnson","Benjamin","UG","4","JR","OT22","C-","RE","benjamin.a.johnson@fakeu.edu"
"12","977872035","West","Noah","UG","4","SO","OT28","F","RE","noah.a.west@fakeu.edu"
"13","320553982","Thompson","Juan","UG","4","SO","OT20","C-","RE","juan.s.thompson@fakeu.edu"
"14","821482927","Kelley","Elizabeth","UG","4","JR","OT51","F","RE","elizabeth.s.kelley@fakeu.edu"
"15","719403636","Murphy","Hannah","UG","4","SO","OT12","C+","RE","hannah.b.murphy@fakeu.edu"
"16","149088162","Jackson","Brooklyn","UG","4","SO","OT21","B+","RE","brooklyn.i.jackson@fakeu.edu"
"17","530396955","Berry","Sarah","UG","4","FR","OTH8","C","RE","sarah.n.berry@fakeu.edu"
"18","161761113","Bolton","David","UG","4","SO","OT19","C-","RE","david.w.bolton@fakeu.edu"
"19","234047795","Morgan","Leonardo","UG","4","SO","OT35","F","RE","leonardo.s.morgan@fakeu.edu"
"20","389989213","Webster","Nathan","UG","4","SO","OTH9","A","RE","nathan.c.webster@fakeu.edu"
"21","558940548","Bass","Kaylee","UG","4","SO","OT20","B","RE","kaylee.n.bass@fakeu.edu"
"22","127661556","Buckley","Adam","UG","4","SO","OTH3","C+","RE","adam.l.buckley@fakeu.edu"
"23","331290852","Leon","Nathan","UG","4","SO","OT21","B-","RE","nathan.m.leon@fakeu.edu"
"24","851675232","Fernandez","Xavier","UG","4","FR","OT15","C+","RE","xavier.a.fernandez@fakeu.edu"
"25","794069815","Stewart","Julian","UG","4","SO","OTH8","C-","RE","julian.k.stewart@fakeu.edu"
"26","521114049","Butler","Brandon","UG","4","FR","OT34","C+","RE","brandon.j.butler@fakeu.edu"
"27","529224798","Orr","Matthew","UG","4","FR","OT59","C+","RE","matthew.a.orr@fakeu.edu"
"28","282011257","Landry","Gavin","UG","4","FR","OTH8","B-","RE","gavin.s.landry@fakeu.edu"
"29","205111857","Ross","Matthew","UG","4","FR","OT27","B","RE","matthew.e.ross@fakeu.edu"
"30","447620648","Wilson","Isaac","UG","4","FR","OT20","B+","RE","isaac.i.wilson@fakeu.edu"
"31","229627737","Peters","Bella","UG","4","SR","OTH8","C+","RE","bella.r.peters@fakeu.edu"
"32","957411669","Martin","Madison","UG","4","SR","OTH9","A","RE","madison.t.martin@fakeu.edu"
"33","585235810","Calhoun","Amy","UG","4","SR","OT47","F","RE","amy.j.calhoun@fakeu.edu"
"34","863974892","Levine","Adam","UG","4","JR","OT40","C+","RE","adam.g.levine@fakeu.edu"
"35","395778300","Middleton","Owen","UG","4","JR","OT15","A","RE","owen.c.middleton@fakeu.edu"
"36","293668524","Ellis","Jason","UG","4","SO","OT12","A","RE","jason.h.ellis@fakeu.edu"
"37","462259810","Villarreal","Jacob","UG","4","JR","OT15","F","RE","jacob.j.villarreal@fakeu.edu"
"38","408931667","James","Ivan","UG","4","SR","OT52","A","RE","ivan.c.james@fakeu.edu"
"39","744405462","Brown","Bella","UG","4","JR","OT34","A","RE","bella.n.brown@fakeu.edu"
"40","466364612","Allen","Mia","UG","4","JR","OT12","A","RE","mia.j.allen@fakeu.edu"
"41","399629811","Allen","Liam","UG","4","SO","OTH8","A","RE","liam.n.allen@fakeu.edu"
"42","944867707","Davis","Alejandro","UG","4","SO","OT26","C+","RE","alejandro.g.davis@fakeu.edu"
"43","669587653","Serrano","Eduardo","UG","4","SO","OT15","A-","RE","eduardo.a.serrano@fakeu.edu"
"44","649084736","Avila","Maya","UG","4","SO","OT28","B+","RE","maya.g.avila@fakeu.edu"
"45","383564955","Martinez","Jayden","UG","4","SO","OTH3","C+","RE","jayden.j.martinez@fakeu.edu"
"46","724015211","Clark","Victoria","UG","4","SO","OT15","B+","RE","victoria.a.clark@fakeu.edu"
"47","973855854","Simmons","Vanessa","UG","4","FR","ABC2","F","RE","vanessa.e.simmons@fakeu.edu"
"48","358334511","Sherman","Mia","UG","4","JR","OTH3","C","RE","mia.s.sherman@fakeu.edu"
"49","308214118","Hall","Olivia","UG","4","SO","OTH7","F","RE","olivia.m.hall@fakeu.edu"
"50","865866189","Douglas","Lucas","UG","4","FR","OTH9","D","RE","lucas.m.douglas@fakeu.edu"
"51","440097720","Pierce","Julian","UG","4","JR","OT15","F","RE","julian.m.pierce@fakeu.edu"
"52","165265982","Walker","Juan","UG","4","FR","OT26","B","RE","juan.m.walker@fakeu.edu"
"53","821446030","Jensen","Audrey","UG","4","SR","OTH9","B","RE","audrey.b.jensen@fakeu.edu"
"54","423035405","Nguyen","Valerie","UG","0","FR","OT15","NS","RE","valerie.a.nguyen@fakeu.edu"
"55","657021573","Miller","Ethan","UG","4","SO","OT20","C","RE","ethan.a.miller@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"34203","199001","ABC","101","6","0 - 4.000"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
