""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"27208","200601","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Bennett, Henry A.","Discussion","F","8:00 AM - 8:50 AM","MB2","1014"
"","Lecture","MWF","10:00 AM - 10:50 AM","LH5","14"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","249476349","Ross","Melody","UG","4","JR","O216","B+","RE","melody.z.ross@fakeu.edu"
"2","266887468","Williams","Andrew","UG","4","JR","OT21","B-","RE","andrew.d.williams@fakeu.edu"
"3","704698566","Emerson","Victoria","UG","4","JR","O240","B+","RE","victoria.v.emerson@fakeu.edu"
"4","796708549","Whitney","Nathan","UG","4","FR","ABC1","A-","RE","nathan.l.whitney@fakeu.edu"
"5","905215024","Bell","John","UG","4","FR","ABC2","B","RE","john.j.bell@fakeu.edu"
"6","441745957","Frederick","Gabriel","UG","4","FR","ABC1","B-","RE","gabriel.s.frederick@fakeu.edu"
"7","661829882","Thomas","Owen","UG","4","SO","O234","F","RE","owen.j.thomas@fakeu.edu"
"8","460559393","Hunter","Jayden","UG","4","FR","OT64","B","RE","jayden.a.hunter@fakeu.edu"
"9","353740417","O'brien","Jackson","UG","4","FR","O223","B","RE","jackson.h.o'brien@fakeu.edu"
"10","883139480","Turner","Kimberly","UG","4","FR","O223","B","RE","kimberly.s.turner@fakeu.edu"
"11","126442414","Hernandez","Jasmine","UG","4","JR","O232","B","RE","jasmine.m.hernandez@fakeu.edu"
"12","133690882","Lopez","Adrian","UG","4","FR","OT41","B","RE","adrian.a.lopez1@fakeu.edu"
"13","424326083","Brown","Benjamin","UG","4","FR","OT42","B+","RE","benjamin.v.brown@fakeu.edu"
"14","737503358","Jones","Isaiah","UG","4","SO","O200","A","RE","isaiah.l.jones1@fakeu.edu"
"15","686013079","Patterson","Luke","UG","4","SO","OT26","C","RE","luke.m.patterson@fakeu.edu"
"16","594238101","Nichols","Bryan","UG","4","SR","O185","A-","RE","bryan.n.nichols@fakeu.edu"
"17","432848569","O'connor","Mia","UG","4","SO","OTH8","F","RE","mia.a.o'connor@fakeu.edu"
"18","512009309","Patterson","Samantha","UG","4","SO","OT54","C+","RE","samantha.v.patterson@fakeu.edu"
"19","853480849","Fields","Mia","UG","4","FR","OTH8","B+","RE","mia.e.fields@fakeu.edu"
"20","165484081","Greer","Vanessa","UG","4","SO","O160","F","RE","vanessa.g.greer@fakeu.edu"
"21","878955447","Marshall","Jeremiah","UG","4","FR","O238","C","RE","jeremiah.l.marshall@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"76117","200601","ABC","101","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Bennett, Henry A.","Lecture","MWF","10:00 AM - 10:50 AM","LH5","14"
"","Discussion","M","12:10 PM - 1:00 PM","TB2","116"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","972786199","Moore","Angel","UG","4","SR","O174","C","RE","angel.l.moore@fakeu.edu"
"2","508787027","Holcomb","Adrian","UG","4","FR","O239","F","RE","adrian.o.holcomb@fakeu.edu"
"3","605755635","Watkins","Joseph","UG","4","SR","OT21","B","RE","joseph.a.watkins@fakeu.edu"
"4","820887719","Brown","David","UG","4","JR","OTH8","C","RE","david.g.brown@fakeu.edu"
"5","235695373","Dean","Adam","UG","4","SO","O185","C+","RE","adam.c.dean@fakeu.edu"
"6","693929279","Vance","Damian","UG","4","JR","OTH8","C","RE","damian.k.vance@fakeu.edu"
"7","692293208","Walton","Dylan","UG","4","SO","OTH8","A","RE","dylan.r.walton@fakeu.edu"
"8","971353376","Williams","Jonathan","UG","4","SO","OT34","C","RE","jonathan.c.williams@fakeu.edu"
"9","127882744","Barrett","Eli","UG","4","SO","OT26","B+","RE","eli.j.barrett@fakeu.edu"
"10","345753852","Hudson","Alejandro","UG","4","SO","O181","B-","RE","alejandro.a.hudson@fakeu.edu"
"11","825851773","Andrews","Adrian","UG","4","SO","OTH5","B","RE","adrian.e.andrews@fakeu.edu"
"12","283205890","Wilson","Brianna","UG","4","FR","ABC2","B","RE","brianna.h.wilson@fakeu.edu"
"13","347250292","Vincent","Nathan","UG","4","FR","OT21","B-","RE","nathan.s.vincent@fakeu.edu"
"14","575310990","Davis","Andres","UG","4","JR","O239","A","RE","andres.j.davis@fakeu.edu"
"15","722002287","Skinner","Aaliyah","UG","4","JR","OT21","B+","RE","aaliyah.l.skinner@fakeu.edu"
"16","424413206","Richards","Jade","UG","4","FR","OT28","D","RE","jade.a.richards@fakeu.edu"
"17","977353360","Garcia","Ayden","UG","4","SO","OT35","B","RE","ayden.j.garcia@fakeu.edu"
"18","804392611","Wilson","Brandon","UG","4","JR","O174","D","RE","brandon.e.wilson@fakeu.edu"
"19","123738963","Shaw","Elijah","UG","4","JR","OT39","A","RE","elijah.b.shaw@fakeu.edu"
"20","589859506","Marshall","Jacob","UG","4","SO","OT26","A-","RE","jacob.g.marshall@fakeu.edu"
"21","691529988","Wilson","Mila","UG","4","SR","OT35","C+","RE","mila.j.wilson@fakeu.edu"
"22","383090601","Reed","Natalia","UG","0","FR","ABC2","C-","RE","natalia.d.reed@fakeu.edu"
"23","153387311","Foster","Evan","UG","4","JR","OT62","C","RE","evan.n.foster@fakeu.edu"
"24","197350422","Bailey","Christian","UG","4","FR","ABC1","C+","RE","christian.e.bailey@fakeu.edu"
"25","748484681","Russell","Sebastian","UG","4","FR","DEF2","C-","RE","sebastian.a.russell@fakeu.edu"
"26","355976787","Roberts","Benjamin","UG","4","FR","OTH7","D","RE","benjamin.m.roberts@fakeu.edu"
"27","860531463","Stevens","John","UG","4","FR","O200","B","RE","john.a.stevens@fakeu.edu"
"28","662681122","Ward","Genesis","UG","4","SO","OT35","A","RE","genesis.r.ward@fakeu.edu"
"29","827475188","Ryan","Damian","UG","4","SO","O224","A-","RE","damian.k.ryan@fakeu.edu"
"30","524668130","Garcia","Amy","UG","4","SO","OT26","D","RE","amy.i.garcia@fakeu.edu"
"31","920624643","Reid","Levi","UG","4","FR","DEF2","C","RE","levi.b.reid@fakeu.edu"
"32","987953793","Dejesus","Alyssa","UG","4","FR","OT21","F","RE","alyssa.v.dejesus@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"15622","200601","ABC","101","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Bennett, Henry A.","Discussion","T","8:00 AM - 8:50 AM","MB2","1014"
"","Lecture","MWF","10:00 AM - 10:50 AM","LH5","14"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
