""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"19312","199501","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","3:10 PM - 4:00 PM","LH5","9"
"","Discussion","T","3:10 PM - 4:00 PM","MB5","1356"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","916379177","Brown","Lucas","UG","4","FR","DEF2","D","RE","lucas.l.brown@fakeu.edu"
"2","150562325","Weber","Victoria","UG","4","FR","ABC1","C","RE","victoria.s.weber@fakeu.edu"
"3","167205131","Davidson","Isabel","UG","4","SO","OTH9","B","RE","isabel.a.davidson@fakeu.edu"
"4","471079840","Wright","Lucas","UG","4","JR","OTH3","C+","RE","lucas.r.wright@fakeu.edu"
"5","777726154","Owens","Lillian","UG","4","SO","OT29","C-","RE","lillian.a.owens@fakeu.edu"
"6","852043382","Martin","Lucas","UG","4","SO","OT25","B+","RE","lucas.n.martin@fakeu.edu"
"7","483559423","Johnson","Aaron","UG","4","SO","DEF2","A","RE","aaron.m.johnson@fakeu.edu"
"8","308402890","Lawrence","Madison","UG","4","SO","O174","C","RE","madison.y.lawrence@fakeu.edu"
"9","938564533","Brock","Gavin","UG","4","SO","OTH8","A","RE","gavin.j.brock@fakeu.edu"
"10","886084474","Porter","Eduardo","UG","4","SO","OTH6","B","RE","eduardo.a.porter@fakeu.edu"
"11","115686822","Jones","Isaiah","UG","4","SO","OT20","B","RE","isaiah.m.jones@fakeu.edu"
"12","410861264","Harper","Ashley","UG","4","SO","OT26","A","RE","ashley.b.harper@fakeu.edu"
"13","415235209","Wallace","Dylan","UG","4","FR","OT59","B+","RE","dylan.v.wallace@fakeu.edu"
"14","197563294","Graham","Jonathan","UG","4","FR","OT16","F","RE","jonathan.a.graham@fakeu.edu"
"15","235586281","Martin","Kylie","UG","4","SO","OTH3","B-","RE","kylie.h.martin@fakeu.edu"
"16","470438142","Oliver","Brayden","UG","4","SO","DEF2","B+","RE","brayden.n.oliver@fakeu.edu"
"17","745196883","Jenkins","Jonathan","UG","4","FR","OT10","F","RE","jonathan.g.jenkins@fakeu.edu"
"18","723070862","Adams","Logan","UG","4","FR","OTH3","D","RE","logan.g.adams@fakeu.edu"
"19","636339486","Adams","Nicole","UG","4","SO","OT22","B","RE","nicole.j.adams@fakeu.edu"
"20","178874858","Johnson","Elias","UG","4","FR","OT16","B","RE","elias.a.johnson@fakeu.edu"
"21","589432110","Ewing","Eric","UG","4","SO","OT20","B","RE","eric.a.ewing@fakeu.edu"
"22","657656452","Morales","Adam","UG","4","FR","OT44","C","RE","adam.j.morales@fakeu.edu"
"23","335340946","Rodriguez","Emma","UG","4","FR","DEF2","C-","RE","emma.j.rodriguez@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"19208","199501","ABC","101","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","3:10 PM - 4:00 PM","LH5","9"
"","Discussion","W","4:10 PM - 5:00 PM","MB2","1008"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","767051225","Armstrong","Isabella","UG","4","FR","OT20","C","RE","isabella.b.armstrong@fakeu.edu"
"2","772462514","Barrett","Emma","UG","4","FR","DEF1","B+","RE","emma.v.barrett@fakeu.edu"
"3","832369903","Roberts","Alexa","UG","4","JR","OT34","B","RE","alexa.z.roberts@fakeu.edu"
"4","189825443","Garcia","Olivia","UG","4","JR","OT26","A+","RE","olivia.m.garcia@fakeu.edu"
"5","149547116","Patel","Emily","UG","4","SO","OT22","A","RE","emily.i.patel@fakeu.edu"
"6","681316300","Brown","Aiden","UG","4","SO","OT16","B","RE","aiden.a.brown1@fakeu.edu"
"7","914717376","West","Savannah","UG","4","FR","O117","B+","RE","savannah.a.west@fakeu.edu"
"8","692710069","Fisher","Angel","UG","4","SO","O174","A","RE","angel.g.fisher@fakeu.edu"
"9","212281291","Brown","Sofia","UG","4","SO","O174","B-","RE","sofia.e.brown@fakeu.edu"
"10","839741989","Stevens","Caleb","UG","4","FR","ABC1","B+","RE","caleb.b.stevens@fakeu.edu"
"11","253549430","Evans","Emily","UG","4","SO","O174","A-","RE","emily.k.evans@fakeu.edu"
"12","210260724","Oliver","Alexander","UG","4","SO","OT16","B-","RE","alexander.c.oliver@fakeu.edu"
"13","716761827","Boyd","Isaac","UG","4","FR","OT98","A-","RE","isaac.v.boyd@fakeu.edu"
"14","504221762","Lewis","Jesse","UG","4","SO","OT10","NS","RE","jesse.j.lewis@fakeu.edu"
"15","668194398","Buchanan","Anthony","UG","4","SO","OT26","A-","RE","anthony.a.buchanan@fakeu.edu"
"16","946492672","Webb","Mia","UG","4","SO","OT26","C-","RE","mia.k.webb@fakeu.edu"
"17","437308714","Ayers","Elizabeth","UG","4","FR","OT45","B+","RE","elizabeth.e.ayers@fakeu.edu"
"18","911288084","Bailey","Hailey","UG","4","SR","OT59","C","RE","hailey.a.bailey@fakeu.edu"
"19","885829292","Wilson","Benjamin","UG","4","FR","OT26","C-","RE","benjamin.k.wilson@fakeu.edu"
"20","590667823","Maxwell","Caleb","UG","4","FR","OTH9","C","RE","caleb.e.maxwell@fakeu.edu"
"21","824541446","Barnes","Joseph","UG","4","SO","O174","A-","RE","joseph.g.barnes@fakeu.edu"
"22","223064001","Hale","Amy","UG","4","FR","ABC1","B+","RE","amy.o.hale@fakeu.edu"
"23","743728811","Shelton","Natalie","UG","4","JR","OT45","C-","RE","natalie.b.shelton@fakeu.edu"
"24","623619269","Adams","Jesus","UG","4","FR","OT10","B+","RE","jesus.a.adams@fakeu.edu"
"25","233781532","Hansen","Jason","UG","4","SR","OT30","F","RE","jason.b.hansen@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"10508","199501","ABC","101","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","3:10 PM - 4:00 PM","LH5","9"
"","Discussion","W","5:10 PM - 6:00 PM","MB2","1008"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","459353626","Martinez","Diego","UG","4","SO","OTH3","B-","RE","diego.d.martinez@fakeu.edu"
"2","988311685","Hampton","Mason","UG","4","SO","OT26","C","RE","mason.z.hampton@fakeu.edu"
"3","747915947","Clements","Matthew","UG","4","FR","OT22","C+","RE","matthew.k.clements@fakeu.edu"
"4","999729171","Fernandez","Aiden","UG","4","FR","DEF2","A-","RE","aiden.a.fernandez@fakeu.edu"
"5","473135562","White","Nicholas","UG","4","FR","OT16","A","RE","nicholas.w.white@fakeu.edu"
"6","288590856","Jones","Levi","UG","4","FR","OT67","C","RE","levi.g.jones@fakeu.edu"
"7","117920885","Jenkins","David","UG","4","FR","OT16","C","RE","david.t.jenkins@fakeu.edu"
"8","404185397","Yates","Christopher","UG","4","FR","ABC1","F","RE","christopher.e.yates@fakeu.edu"
"9","229355700","Sanders","David","UG","4","FR","OT26","A-","RE","david.j.sanders@fakeu.edu"
"10","216260837","Hoffman","Michael","UG","4","FR","OTH8","B","RE","michael.s.hoffman@fakeu.edu"
"11","861237652","Martin","Carlos","UG","4","FR","OT16","C+","RE","carlos.e.martin@fakeu.edu"
"12","277800032","White","Jayden","UG","4","SO","O174","A","RE","jayden.a.white@fakeu.edu"
"13","400538872","Perry","Logan","UG","4","FR","ABC2","C+","RE","logan.s.perry@fakeu.edu"
"14","646685140","Sanders","Daniel","UG","4","FR","OT16","D","RE","daniel.d.sanders@fakeu.edu"
"15","499563606","Murray","Brooklyn","UG","4","FR","OT26","C+","RE","brooklyn.d.murray@fakeu.edu"
"16","800567669","Caldwell","Michael","UG","4","FR","OT93","B+","RE","michael.j.caldwell@fakeu.edu"
"17","100889013","Schmidt","Alexandra","UG","4","SO","OT87","A","RE","alexandra.n.schmidt@fakeu.edu"
"18","179508809","Black","Daniel","UG","4","FR","OT37","D+","RE","daniel.v.black@fakeu.edu"
"19","457071137","Sanchez","Aaron","UG","4","FR","ABC1","D+","RE","aaron.j.sanchez@fakeu.edu"
"20","596244456","Willis","Samantha","UG","4","JR","OTH8","C","RE","samantha.a.willis@fakeu.edu"
"21","932986731","Strickland","Dylan","UG","4","JR","O174","B+","RE","dylan.a.strickland@fakeu.edu"
"22","756301736","Wilson","Evelyn","GR","4","D1","O179","A+","RE","evelyn.y.wilson@fakeu.edu"
"23","340586586","Gilliam","Isaiah","UG","4","JR","OTH3","D","RE","isaiah.a.gilliam@fakeu.edu"
"24","847731417","Jordan","Alexander","UG","4","JR","OTH9","C+","RE","alexander.a.jordan@fakeu.edu"
"25","948167735","Smith","Alyssa","UG","4","SO","OT20","B","RE","alyssa.a.smith@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"18909","199501","ABC","101","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","3:10 PM - 4:00 PM","LH5","9"
"","Discussion","R","5:10 PM - 6:00 PM","LH1","94"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","440973918","Price","Benjamin","UG","4","SR","O160","B+","RE","benjamin.l.price@fakeu.edu"
"2","705030440","Johnson","Matthew","UG","4","SO","OT26","A-","RE","matthew.l.johnson@fakeu.edu"
"3","750697038","Ortiz","Jordan","UG","4","FR","OTH3","NS","RE","jordan.b.ortiz@fakeu.edu"
"4","400847792","Campbell","Benjamin","UG","4","FR","OTH7","C+","RE","benjamin.j.campbell@fakeu.edu"
"5","292355921","Jackson","Emily","UG","4","FR","OT16","B+","RE","emily.o.jackson@fakeu.edu"
"6","546608692","Holmes","Landon","UG","4","FR","OT20","B-","RE","landon.a.holmes@fakeu.edu"
"7","326559566","Chavez","Emily","UG","4","FR","OT16","C+","RE","emily.d.chavez@fakeu.edu"
"8","562805790","Mccoy","Joseph","UG","4","FR","OT16","A","RE","joseph.w.mccoy@fakeu.edu"
"9","962831920","Lynn","Miguel","UG","4","FR","OT10","A","RE","miguel.j.lynn@fakeu.edu"
"10","319594253","Ray","Sophia","UG","4","FR","OTH8","C-","RE","sophia.l.ray@fakeu.edu"
"11","530088721","Vasquez","Eli","UG","4","FR","OT20","B-","RE","eli.h.vasquez@fakeu.edu"
"12","408618996","Hobbs","Daisy","UG","4","FR","OT61","B","RE","daisy.m.hobbs@fakeu.edu"
"13","221985191","Weaver","Victoria","UG","4","FR","OT16","A-","RE","victoria.k.weaver@fakeu.edu"
"14","333765188","Tucker","Ava","UG","4","SO","OT16","A","RE","ava.c.tucker@fakeu.edu"
"15","503116586","Dorsey","Natalia","UG","4","FR","OT26","B","RE","natalia.n.dorsey@fakeu.edu"
"16","268323539","Robertson","Ryan","UG","4","SO","ABC2","A","RE","ryan.m.robertson@fakeu.edu"
"17","472284435","Ramirez","Joshua","UG","4","FR","OTH7","A-","RE","joshua.a.ramirez@fakeu.edu"
"18","835170000","Stewart","William","UG","4","FR","ABC1","C-","RE","william.b.stewart@fakeu.edu"
"19","314899197","Callahan","Elijah","UG","4","FR","OT54","C-","RE","elijah.j.callahan@fakeu.edu"
"20","273812177","Brown","Xavier","UG","4","SR","OT15","F","RE","xavier.j.brown1@fakeu.edu"
"21","567525747","Holloway","Jordan","UG","4","FR","OTH3","F","RE","jordan.h.holloway@fakeu.edu"
"22","925286448","Roberts","Melissa","UG","4","FR","OT42","A-","RE","melissa.c.roberts@fakeu.edu"
"23","113835675","Rogers","Ava","UG","4","FR","OT16","C","RE","ava.n.rogers@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"58199","199501","ABC","103","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","1:10 PM - 2:00 PM","LH5","22"
"","Laboratory","T","6:10 PM - 9:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","529992188","Bonner","Dylan","UG","4","SR","OT59","A-","RE","dylan.o.bonner@fakeu.edu"
"2","985422644","Scott","Isabella","UG","4","SR","OTH8","B+","RE","isabella.k.scott@fakeu.edu"
"3","780732303","Parks","Mia","UG","4","SR","O123","A","RE","mia.a.parks@fakeu.edu"
"4","383305867","Mercer","Jacob","UG","4","SR","O174","A","RE","jacob.a.mercer@fakeu.edu"
"5","692466581","Wilson","Landon","UG","4","JR","O174","A","RE","landon.b.wilson@fakeu.edu"
"6","364062371","Sullivan","Mason","UG","4","JR","OTH8","B+","RE","mason.i.sullivan@fakeu.edu"
"7","474258504","Thompson","Sofia","UG","4","JR","OT55","C","RE","sofia.p.thompson@fakeu.edu"
"8","718424838","Banks","Damian","UG","4","JR","OT15","A","RE","damian.z.banks@fakeu.edu"
"9","759384846","Lopez","Jacob","UG","4","SO","OT20","C+","RE","jacob.m.lopez@fakeu.edu"
"10","676984737","Wilson","Landon","UG","4","SO","O174","B","RE","landon.a.wilson@fakeu.edu"
"11","547645772","Buck","Christopher","UG","4","SO","OT26","B+","RE","christopher.j.buck@fakeu.edu"
"12","284802885","Sullivan","Logan","UG","4","SO","OT13","A","RE","logan.a.sullivan@fakeu.edu"
"13","605965481","Meyer","Sebastian","UG","4","SO","O174","A","RE","sebastian.m.meyer@fakeu.edu"
"14","107912547","Estes","Luke","UG","4","FR","OT26","C+","RE","luke.i.estes@fakeu.edu"
"15","841008838","Smith","Jorge","UG","4","FR","OT13","D","RE","jorge.r.smith@fakeu.edu"
"16","259315733","Woods","Aubrey","UG","4","SR","OTH5","C","RE","aubrey.m.woods@fakeu.edu"
"17","734201814","Brown","Jackson","UG","4","JR","OT22","C+","RE","jackson.g.brown@fakeu.edu"
"18","395983886","Mckenzie","Emma","UG","4","JR","O174","B+","RE","emma.s.mckenzie@fakeu.edu"
"19","673771054","Day","Elijah","UG","4","JR","O180","A","RE","elijah.a.day@fakeu.edu"
"20","523377751","Savage","Jayden","UG","4","JR","O174","B","RE","jayden.d.savage@fakeu.edu"
"21","904774549","Schroeder","Angelina","UG","4","JR","O123","A","RE","angelina.s.schroeder@fakeu.edu"
"22","560546143","Lee","Isaiah","UG","4","SO","OT17","B+","RE","isaiah.l.lee@fakeu.edu"
"23","260199131","Chang","David","UG","4","SO","OT20","B-","RE","david.a.chang@fakeu.edu"
"24","647035524","Price","Jacob","UG","4","FR","OT26","NS","RE","jacob.a.price1@fakeu.edu"
"25","264823118","Rivera","Andrea","UG","4","JR","OT31","B-","RE","andrea.t.rivera@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"73661","199501","ABC","103","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Laboratory","W","8:00 AM - 10:50 AM","MB6","1149"
"","Lecture","MWF","1:10 PM - 2:00 PM","LH5","22"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","784747249","Bell","Julian","UG","4","SR","O134","B-","RE","julian.j.bell@fakeu.edu"
"2","791322538","Stark","Mia","UG","4","SR","O123","B","RE","mia.a.stark@fakeu.edu"
"3","185047616","Kelly","Jordan","UG","4","JR","OT54","B","RE","jordan.a.kelly@fakeu.edu"
"4","128283842","Fields","Vincent","UG","4","JR","OT13","B-","RE","vincent.l.fields@fakeu.edu"
"5","768154235","Fox","Henry","UG","4","JR","OTH8","B-","RE","henry.j.fox@fakeu.edu"
"6","881973475","Downs","Jesse","UG","4","JR","OT55","C","RE","jesse.l.downs@fakeu.edu"
"7","391598241","White","Jessica","UG","4","SO","OTH9","B","RE","jessica.a.white@fakeu.edu"
"8","232141630","Joyce","Emma","UG","4","SO","OT16","B","RE","emma.c.joyce@fakeu.edu"
"9","770352877","Hess","Isaac","UG","4","SO","OT26","B+","RE","isaac.s.hess@fakeu.edu"
"10","183530840","Tucker","Gael","UG","4","SO","OTH3","C+","RE","gael.m.tucker@fakeu.edu"
"11","158341677","Dyer","Christopher","UG","4","SO","O174","C+","RE","christopher.d.dyer@fakeu.edu"
"12","288843242","Caldwell","Diego","UG","4","FR","OTH3","A","RE","diego.j.caldwell@fakeu.edu"
"13","316056265","Brown","Jayden","UG","4","SO","OT51","A-","RE","jayden.j.brown@fakeu.edu"
"14","298613815","Thomas","Mason","UG","4","SO","OTH6","A-","RE","mason.c.thomas@fakeu.edu"
"15","723875147","Harris","Ashley","UG","4","SO","OT94","C-","RE","ashley.g.harris@fakeu.edu"
"16","728311056","Walsh","Jason","UG","4","FR","OT16","B+","RE","jason.i.walsh@fakeu.edu"
"17","121010017","Davis","Adam","UG","4","FR","O174","B","RE","adam.s.davis@fakeu.edu"
"18","474897915","Ball","Hannah","UG","4","JR","OT49","NS","RE","hannah.r.ball@fakeu.edu"
"19","759738363","Smith","Lillian","UG","4","SO","OT54","C+","RE","lillian.n.smith@fakeu.edu"
"20","412841039","Johnson","Alexis","UG","4","SR","OT17","C+","RE","alexis.g.johnson@fakeu.edu"
"21","903975548","Haynes","Kimberly","UG","4","FR","OT16","A-","RE","kimberly.e.haynes@fakeu.edu"
"22","676773780","Orr","Avery","UG","4","SR","O160","C","RE","avery.g.orr@fakeu.edu"
"23","354419207","Sawyer","Nathan","UG","4","SO","OT14","A","RE","nathan.r.sawyer@fakeu.edu"
"24","360425071","George","Jesus","UG","4","JR","O146","A","RE","jesus.g.george@fakeu.edu"
"25","233102458","Vang","Brandon","UG","4","SR","OTH5","C+","RE","brandon.a.vang@fakeu.edu"
"26","821126766","Smith","Elijah","UG","4","JR","OTH3","B+","RE","elijah.n.smith@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"37702","199501","ABC","103","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","1:10 PM - 2:00 PM","LH5","22"
"","Laboratory","W","6:10 PM - 9:00 PM","LH1","18"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","373076245","Hernandez","Alexa","UG","4","SO","O174","C","RE","alexa.h.hernandez@fakeu.edu"
"2","555258848","Brock","Samantha","UG","4","SO","O161","B+","RE","samantha.j.brock@fakeu.edu"
"3","403731169","Hill","Brandon","UG","4","FR","OTH3","A","RE","brandon.j.hill@fakeu.edu"
"4","756301736","Wilson","Evelyn","GR","4","D1","O179","A+","RE","evelyn.y.wilson@fakeu.edu"
