""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"47915","199406","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Miller, Emma J.","Discussion","W","10:00 AM - 11:50 AM","MB2","1008"
"","Lecture","TR","12:10 PM - 2:00 PM","MB2","1008"
"","Lecture","W","1:10 PM - 2:00 PM","MB2","1008"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","648076590","Elliott","Sofia","UG","4","SR","OT94","F","RE","sofia.b.elliott@fakeu.edu"
"2","834754193","Hamilton","Michael","UG","4","FR","OT16","NG","RE","michael.a.hamilton@fakeu.edu"
"3","898525568","Moore","Ava","UG","4","FR","OT16","NG","RE","ava.l.moore@fakeu.edu"
"4","159566179","Hunt","Daniel","ND","4","ND","OTH2","A+","RE","daniel.a.hunt@fakeu.edu"
"5","477238486","Hayes","Aaliyah","UG","4","FR","OT61","B+","RE","aaliyah.n.hayes@fakeu.edu"
"6","123569979","Frank","Samuel","UG","4","FR","ABC2","A+","RE","samuel.j.frank@fakeu.edu"
"7","833930361","Mcdonald","Amelia","UG","4","JR","OT15","B","RE","amelia.m.mcdonald@fakeu.edu"
"8","631244337","Higgins","Ethan","UG","4","FR","OT16","C","RE","ethan.v.higgins@fakeu.edu"
"9","428464258","Smith","Josiah","ND","4","ND","OTH2","B","RE","josiah.j.smith@fakeu.edu"
"10","849811267","Thomas","Ethan","UG","4","SO","OT64","A","RE","ethan.e.thomas@fakeu.edu"
"11","732911114","Barker","Justin","UG","4","FR","OT16","A+","RE","justin.a.barker@fakeu.edu"
"12","870244541","Lopez","Jose","UG","4","SO","OT16","B","RE","jose.m.lopez@fakeu.edu"
"13","881838077","Bird","David","UG","4","SO","OT26","B","RE","david.s.bird@fakeu.edu"
"14","694018073","Mccoy","Stephanie","UG","4","SO","OTH3","A","RE","stephanie.j.mccoy@fakeu.edu"
"15","795320068","Alford","Ashley","UG","4","SO","OT26","B","RE","ashley.j.alford@fakeu.edu"
"16","563289615","Bowman","Abigail","UG","4","JR","OT20","B+","RE","abigail.s.bowman@fakeu.edu"
"17","478317700","Pope","Alexander","UG","4","JR","OT29","C","RE","alexander.v.pope@fakeu.edu"
"18","975479443","Hull","Amelia","UG","4","FR","OT20","F","RE","amelia.a.hull@fakeu.edu"
"19","283468169","Valentine","Ava","UG","4","JR","OT22","C","RE","ava.g.valentine@fakeu.edu"
"20","502816506","Harding","Jason","UG","4","SO","OT16","A+","RE","jason.k.harding@fakeu.edu"
"21","325080759","Foster","Hailey","UG","4","FR","OTH8","B","RE","hailey.q.foster@fakeu.edu"
"22","434749382","Garcia","Giovanni","UG","4","JR","O104","C","RE","giovanni.x.garcia@fakeu.edu"
"23","741951506","Vaughn","Aaron","UG","4","FR","ABC2","A+","RE","aaron.j.vaughn@fakeu.edu"
"24","135862564","Schwartz","Aaliyah","UG","4","JR","OT26","F","RE","aaliyah.a.schwartz@fakeu.edu"
"25","588365547","Lopez","Ryan","UG","4","SO","OTH5","F","RE","ryan.a.lopez@fakeu.edu"
"26","726323787","Flores","Ethan","UG","4","FR","OT16","B","RE","ethan.e.flores@fakeu.edu"
"27","470431217","Duran","Isabella","UG","4","FR","OT60","B+","RE","isabella.a.duran@fakeu.edu"
"28","535391228","Beck","Zoey","UG","4","SR","OTH1","B+","RE","zoey.a.beck@fakeu.edu"
"29","563274429","Hancock","Ethan","UG","4","SO","OT22","B","RE","ethan.m.hancock@fakeu.edu"
"30","307430175","Adams","Carlos","UG","4","SO","OTH9","B","RE","carlos.s.adams@fakeu.edu"
"31","215147304","Barton","Ethan","ND","4","ND","OTH2","F","RE","ethan.c.barton@fakeu.edu"
"32","963648636","Small","Oliver","UG","4","SO","OT16","B","RE","oliver.d.small@fakeu.edu"
"33","826306420","Hurley","Jennifer","UG","4","SO","OT35","A","RE","jennifer.n.hurley@fakeu.edu"
"34","670998823","Long","Valeria","UG","4","JR","O114","A","RE","valeria.k.long@fakeu.edu"
"35","235927366","Fields","James","UG","4","JR","OTH3","A-","RE","james.n.fields@fakeu.edu"
"36","676534864","Harrington","Levi","UG","4","SO","OT26","A+","RE","levi.p.harrington@fakeu.edu"
"37","159779881","Reed","John","UG","4","SO","OTH7","C","RE","john.e.reed@fakeu.edu"
"38","445202891","Norman","Emma","UG","4","SO","OTH3","A","RE","emma.l.norman@fakeu.edu"
"39","851581772","Bailey","Brandon","UG","4","FR","OT16","A+","RE","brandon.o.bailey@fakeu.edu"
"40","223818641","Steele","Evelyn","UG","4","SO","DEF1","A","RE","evelyn.l.steele@fakeu.edu"
"41","164125592","Lawson","Samantha","UG","4","FR","OT35","A+","RE","samantha.s.lawson@fakeu.edu"
"42","300335066","Morales","Sofia","UG","4","JR","OTH1","C","RE","sofia.v.morales@fakeu.edu"
"43","428781389","Meadows","Mia","ND","4","ND","OTH2","A","RE","mia.n.meadows@fakeu.edu"
"44","758370534","Ewing","Mia","UG","4","FR","OT35","B","RE","mia.j.ewing@fakeu.edu"
"45","182464360","Barber","Andres","UG","4","SO","OT16","B","RE","andres.a.barber@fakeu.edu"
"46","187737995","Palmer","Sofia","ND","4","ND","OTH2","B","RE","sofia.g.palmer@fakeu.edu"
"47","876694755","Williams","Angel","UG","4","FR","OT16","B+","RE","angel.c.williams@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"49736","199406","ABC","106","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Discussion","W","10:00 AM - 11:50 AM","MB3","1082"
"","Lecture","TR","12:10 PM - 2:00 PM","MB3","1082"
"","Lecture","W","1:10 PM - 2:00 PM","MB3","1082"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","634204766","Daniels","Kylie","UG","4","SR","O164","A","RE","kylie.j.daniels@fakeu.edu"
"2","928424677","Gonzales","Camila","UG","4","SR","OTH8","A","RE","camila.i.gonzales@fakeu.edu"
"3","244980899","Wood","Aiden","UG","4","SR","OTH8","A","RE","aiden.l.wood@fakeu.edu"
"4","392981399","Evans","Sophia","UG","4","SR","OTH7","C","RE","sophia.a.evans@fakeu.edu"
