""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"80230","199801","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Perry, Emily J.","Discussion","R","8:00 AM - 8:50 AM","LH5","23"
"","Lecture","MWF","10:00 AM - 10:50 AM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","347729508","Wilson","Joshua","UG","4","JR","OT34","C-","RE","joshua.j.wilson@fakeu.edu"
"2","619170769","Meadows","Alexander","UG","4","JR","O174","C","RE","alexander.j.meadows@fakeu.edu"
"3","674163991","Vaughn","Sophie","UG","4","SO","OTH6","C","RE","sophie.g.vaughn@fakeu.edu"
"4","611764723","Sanchez","Ella","UG","4","FR","OT87","C","RE","ella.a.sanchez@fakeu.edu"
"5","429252382","Shannon","Jorge","UG","4","FR","OT26","F","RE","jorge.s.shannon@fakeu.edu"
"6","996289376","Scott","Caleb","UG","4","FR","ABC1","A","RE","caleb.m.scott@fakeu.edu"
"7","486982838","Hutchinson","Camila","UG","4","FR","DEF2","B","RE","camila.z.hutchinson@fakeu.edu"
"8","973036370","Leon","Natalie","UG","4","FR","ABC1","D","RE","natalie.s.leon@fakeu.edu"
"9","376017219","James","Jacob","UG","4","FR","ABC1","B","RE","jacob.j.james@fakeu.edu"
"10","876605679","Baldwin","Nathaniel","UG","4","FR","O211","D","RE","nathaniel.m.baldwin@fakeu.edu"
"11","522883176","Williams","Ayden","UG","4","JR","O174","B-","RE","ayden.s.williams@fakeu.edu"
"12","635938137","Kelley","Stella","UG","4","JR","O174","F","RE","stella.o.kelley@fakeu.edu"
"13","977517409","Martin","David","UG","4","SR","O160","A","RE","david.j.martin@fakeu.edu"
"14","767246562","Alvarez","Sophia","UG","4","JR","OTH9","D","RE","sophia.j.alvarez@fakeu.edu"
"15","484079241","Oliver","Jose","UG","4","SO","O160","C","RE","jose.b.oliver@fakeu.edu"
"16","907264081","Wilcox","Melissa","UG","4","JR","O174","C","RE","melissa.j.wilcox@fakeu.edu"
"17","142270669","Lopez","Isabella","UG","4","FR","DEF2","F","RE","isabella.i.lopez@fakeu.edu"
"18","281642451","Johnston","Jeremiah","UG","4","FR","OT16","D+","RE","jeremiah.m.johnston@fakeu.edu"
"19","582672529","Phillips","Stephanie","UG","4","SR","OT59","B+","RE","stephanie.c.phillips@fakeu.edu"
"20","249471299","Johnson","Henry","UG","4","JR","O174","A-","RE","henry.d.johnson@fakeu.edu"
"21","914031981","House","Audrey","UG","4","FR","OT39","F","RE","audrey.v.house@fakeu.edu"
