""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"27762","201010","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Williams, Victoria M.","Lecture","MWF","10:00 AM - 10:50 AM","LH4","43"
"","Discussion","W","3:10 PM - 4:00 PM","TB3","125"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","186102384","Adams","Jayden","UG","4","JR","DEF1","F","RE","jayden.e.adams@fakeu.edu"
"2","493986411","Johnson","Mia","UG","4","JR","ABC1","B","RE","mia.a.johnson@fakeu.edu"
"3","614408921","Huff","Avery","UG","4","FR","ABC1","A+","RE","avery.g.huff@fakeu.edu"
"4","652953192","Francis","Christian","UG","4","FR","ABC1","F","RE","christian.j.francis@fakeu.edu"
"5","400205136","Hill","Ethan","UG","4","FR","ABC1","B-","RE","ethan.g.hill@fakeu.edu"
"6","173278262","Davidson","Alexander","UG","4","SO","ABC1","C","RE","alexander.z.davidson@fakeu.edu"
"7","485494762","Ballard","Miguel","UG","4","FR","ABC1","A","RE","miguel.j.ballard@fakeu.edu"
"8","161278383","Johnson","Mason","UG","4","SO","ABC1","C","RE","mason.e.johnson1@fakeu.edu"
"9","759550044","Boyle","Julia","UG","4","FR","ABC1","A+","RE","julia.b.boyle@fakeu.edu"
"10","507579059","Morrison","Angel","UG","4","FR","ABC1","A","RE","angel.v.morrison@fakeu.edu"
"11","841268825","Price","Daisy","UG","4","FR","ABC1","B","RE","daisy.a.price@fakeu.edu"
"12","633456947","Howell","Arianna","UG","4","FR","ABC1","A","RE","arianna.c.howell@fakeu.edu"
"13","809802619","Hayes","Dominic","UG","4","FR","ABC2","A-","RE","dominic.h.hayes@fakeu.edu"
"14","587692922","Miller","Zachary","UG","4","FR","DEF2","A","RE","zachary.l.miller@fakeu.edu"
"15","316981859","Freeman","Kylie","UG","4","FR","DEF2","A","RE","kylie.a.freeman@fakeu.edu"
