""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"56703","201103","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Williams, Victoria M.","Discussion","F","9:00 AM - 9:50 AM","TB2","118"
"","Lecture","TR","1:40 PM - 3:00 PM","MB3","1070"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","382072694","Jenkins","Alex","UG","4","FR","ABC1","D+","RE","alex.l.jenkins@fakeu.edu"
"2","321173871","Hines","Isabella","UG","4","SR","ABC1","A","RE","isabella.a.hines@fakeu.edu"
"3","993631472","Payne","Owen","UG","4","SR","ABC2","A","RE","owen.l.payne@fakeu.edu"
"4","967571670","Moore","Matthew","UG","4","FR","DEF2","A-","RE","matthew.s.moore@fakeu.edu"
"5","102291347","Stanton","David","UG","4","FR","DEF1","A-","RE","david.a.stanton@fakeu.edu"
"6","282368941","Brown","Jayden","UG","4","JR","ABC1","C-","RE","jayden.y.brown@fakeu.edu"
"7","487122970","Curtis","Joseph","UG","4","JR","OT40","F","RE","joseph.a.curtis@fakeu.edu"
"8","615698519","Rivera","Mason","UG","4","SR","O278","C+","RE","mason.g.rivera@fakeu.edu"
"9","166028873","Andrews","Genesis","UG","4","JR","O190","B+","RE","genesis.n.andrews@fakeu.edu"
"10","556134193","O'neal","Mia","UG","4","SO","OT35","A+","RE","mia.a.o'neal@fakeu.edu"
"11","557622300","Foley","Nathan","UG","4","SO","O239","A","RE","nathan.k.foley@fakeu.edu"
"12","548143140","Terry","Christian","UG","4","FR","OT35","B-","RE","christian.d.terry@fakeu.edu"
"13","762453303","David","Michael","UG","4","SO","O268","B-","RE","michael.n.david@fakeu.edu"
"14","633924469","Maldonado","Genesis","UG","4","SR","O190","C+","RE","genesis.j.maldonado@fakeu.edu"
"15","552589234","Turner","Ximena","UG","4","SR","OT94","F","RE","ximena.a.turner@fakeu.edu"
"16","528455198","Johnson","Damian","UG","4","SR","OTH8","F","RE","damian.i.johnson@fakeu.edu"
"17","296986527","Welch","Alyssa","UG","4","SR","OT21","B+","RE","alyssa.a.welch@fakeu.edu"
"18","744116675","Nelson","Olivia","GR","4","GM","O102","A+","RE","olivia.g.nelson@fakeu.edu"
"19","702456399","Keith","Madison","UG","4","JR","O160","B-","RE","madison.j.keith@fakeu.edu"
"20","400291651","Hanson","Wyatt","UG","4","JR","O174","D-","RE","wyatt.q.hanson@fakeu.edu"
"21","826028940","Petersen","Jacob","UG","4","JR","O238","C-","RE","jacob.b.petersen@fakeu.edu"
"22","639998307","Fisher","Gianna","UG","4","JR","O232","F","RE","gianna.z.fisher@fakeu.edu"
"23","178950393","Durham","Elias","UG","4","SO","O174","B-","RE","elias.e.durham@fakeu.edu"
"24","368207944","Atkinson","Zoe","UG","4","SO","OT62","A-","RE","zoe.e.atkinson@fakeu.edu"
"25","365588743","Davis","Anthony","UG","4","SO","O174","D+","RE","anthony.o.davis@fakeu.edu"
"26","447716675","Banks","Mason","UG","4","SO","O239","B+","RE","mason.j.banks@fakeu.edu"
"27","120327434","Andrews","Andres","UG","4","SO","OTH8","A","RE","andres.g.andrews@fakeu.edu"
"28","282246207","Norman","Alexa","UG","4","SO","OT21","A+","RE","alexa.e.norman@fakeu.edu"
"29","283692240","Reed","Sebastian","UG","4","SO","O237","A","RE","sebastian.h.reed@fakeu.edu"
"30","317504237","Taylor","Kimberly","UG","4","SO","O174","A","RE","kimberly.a.taylor1@fakeu.edu"
"31","426818342","Ellis","Evelyn","UG","4","SO","O174","B+","RE","evelyn.o.ellis@fakeu.edu"
"32","559348684","Cook","Landon","UG","4","SO","O174","A","RE","landon.j.cook@fakeu.edu"
"33","807570731","Walker","Lucas","UG","4","SO","OT26","F","RE","lucas.x.walker@fakeu.edu"
"34","553687262","Randall","Jordan","UG","4","SO","O239","B+","RE","jordan.s.randall@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"66472","201103","ABC","101","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Williams, Victoria M.","Discussion","W","9:00 AM - 9:50 AM","LH4","65"
"","Lecture","TR","1:40 PM - 3:00 PM","MB3","1070"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","471397176","Myers","Julia","UG","4","SR","O238","A","RE","julia.e.myers@fakeu.edu"
"2","888190518","Smith","Zoe","UG","4","SR","O180","A","RE","zoe.j.smith2@fakeu.edu"
"3","184186890","George","Christian","UG","4","SR","OTH7","A","RE","christian.a.george@fakeu.edu"
"4","731809734","Garcia","Alexander","UG","4","SR","O174","C","RE","alexander.j.garcia@fakeu.edu"
"5","973305027","Maxwell","Matthew","UG","4","SR","O239","C+","RE","matthew.s.maxwell@fakeu.edu"
"6","503073497","Perez","Aiden","UG","4","SR","OTH8","F","RE","aiden.a.perez@fakeu.edu"
"7","847633821","Goodman","James","UG","4","SR","O268","F","RE","james.b.goodman@fakeu.edu"
"8","107462688","Woods","Savannah","UG","4","SR","O174","A-","RE","savannah.a.woods@fakeu.edu"
"9","380746621","Cameron","Victoria","UG","4","SR","OT31","F","RE","victoria.l.cameron@fakeu.edu"
"10","169440171","Curry","Isabella","UG","4","JR","O174","A-","RE","isabella.e.curry@fakeu.edu"
"11","161130210","Long","Ian","UG","4","JR","O160","A+","RE","ian.g.long@fakeu.edu"
"12","534011748","Herrera","Melody","UG","4","JR","O232","A+","RE","melody.s.herrera@fakeu.edu"
