""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"79524","200503","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Herring, Nathan L.","Discussion","R","8:00 AM - 8:50 AM","LH5","21"
"","Lecture","MWF","11:00 AM - 11:50 AM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","174063348","Haynes","Avery","UG","4","SO","O216","A","RE","avery.i.haynes@fakeu.edu"
"2","969668937","Edwards","Jayden","UG","4","FR","OT41","B-","RE","jayden.m.edwards@fakeu.edu"
"3","746942226","Williams","Kaylee","UG","4","SO","OT40","C+","RE","kaylee.o.williams@fakeu.edu"
"4","150081098","Moreno","Mason","UG","4","SR","O252","A","RE","mason.b.moreno@fakeu.edu"
"5","629914167","Gibson","Jonathan","UG","4","JR","O252","B","RE","jonathan.j.gibson@fakeu.edu"
"6","934178375","Reed","Matthew","UG","4","SO","OT68","B-","RE","matthew.v.reed@fakeu.edu"
"7","412888363","Morgan","Natalie","UG","4","FR","OT26","C+","RE","natalie.s.morgan@fakeu.edu"
"8","919369593","Miles","Joseph","UG","4","SO","OT54","C+","RE","joseph.j.miles@fakeu.edu"
"9","644165226","Edwards","Michelle","UG","4","FR","DEF2","C","RE","michelle.t.edwards@fakeu.edu"
"10","341333876","Rogers","Lucas","UG","4","FR","ABC1","B","RE","lucas.e.rogers@fakeu.edu"
"11","987757800","White","Genesis","UG","4","JR","OT35","C+","RE","genesis.j.white1@fakeu.edu"
"12","783871372","Andrews","Maria","UG","4","SR","OTH8","C+","RE","maria.v.andrews@fakeu.edu"
"13","763642125","Thomas","Noah","UG","4","SO","O225","B+","RE","noah.l.thomas@fakeu.edu"
"14","641022877","Taylor","Aubrey","UG","4","SO","O239","A","RE","aubrey.w.taylor@fakeu.edu"
"15","704205990","Frank","Matthew","UG","4","SO","O216","C+","RE","matthew.i.frank@fakeu.edu"
"16","421466050","Williamson","Gabriel","UG","4","FR","OT51","D","RE","gabriel.s.williamson@fakeu.edu"
"17","687183252","Lopez","Alejandro","UG","4","FR","OT32","D+","RE","alejandro.m.lopez@fakeu.edu"
"18","693800699","Keller","Alexander","UG","4","SR","O239","A","RE","alexander.g.keller@fakeu.edu"
"19","528745218","Moran","Isabella","UG","4","JR","OT94","B+","RE","isabella.c.moran@fakeu.edu"
"20","508229183","Wilkinson","Mason","UG","4","FR","ABC2","C","RE","mason.l.wilkinson@fakeu.edu"
"21","970517651","Dillon","Michelle","UG","4","FR","DEF2","C-","RE","michelle.a.dillon@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"70028","200503","ABC","101","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Herring, Nathan L.","Discussion","R","9:00 AM - 9:50 AM","TB2","122"
"","Lecture","MWF","11:00 AM - 11:50 AM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","219413332","Anderson","Elizabeth","UG","4","JR","OT54","A","RE","elizabeth.c.anderson@fakeu.edu"
"2","601621524","Baker","Anthony","UG","4","SR","O135","C+","RE","anthony.n.baker1@fakeu.edu"
"3","373151210","Mejia","Hailey","UG","4","SO","OT94","A","RE","hailey.e.mejia@fakeu.edu"
"4","676880993","Martinez","Sebastian","UG","4","SO","OT13","B+","RE","sebastian.a.martinez@fakeu.edu"
"5","299818814","Thomas","Ethan","UG","4","SO","O135","A-","RE","ethan.j.thomas@fakeu.edu"
"6","636791875","Serrano","Ethan","UG","4","FR","OTH6","C-","RE","ethan.b.serrano@fakeu.edu"
"7","161674895","Mcfarland","Hunter","UG","4","FR","OT54","C-","RE","hunter.a.mcfarland@fakeu.edu"
"8","157903304","Gomez","Alexis","UG","4","FR","OT20","B-","RE","alexis.l.gomez@fakeu.edu"
"9","274862816","Lopez","Gabriel","UG","4","FR","OT26","B","RE","gabriel.s.lopez@fakeu.edu"
"10","562481378","Hess","Alexander","UG","4","FR","OT35","NS","RE","alexander.a.hess@fakeu.edu"
"11","822233754","Goodman","Luke","UG","4","FR","DEF1","C-","RE","luke.n.goodman@fakeu.edu"
"12","499922463","Sparks","Olivia","UG","4","JR","O238","B+","RE","olivia.e.sparks@fakeu.edu"
"13","665871124","Salazar","Layla","UG","4","SO","O239","D+","RE","layla.a.salazar@fakeu.edu"
"14","584714682","Smith","Hailey","UG","4","SO","O216","A","RE","hailey.l.smith1@fakeu.edu"
"15","764428575","Charles","Elizabeth","UG","4","FR","ABC1","C-","RE","elizabeth.n.charles@fakeu.edu"
"16","734272488","Evans","Benjamin","UG","4","FR","O216","B","RE","benjamin.c.evans@fakeu.edu"
"17","958457791","Murphy","Liam","UG","4","FR","OT26","C-","RE","liam.w.murphy@fakeu.edu"
"18","444861239","Jackson","Luis","UG","4","FR","DEF2","D-","RE","luis.c.jackson@fakeu.edu"
"19","966862221","Lyons","Adam","UG","4","SO","DEF2","B","RE","adam.n.lyons@fakeu.edu"
"20","963294635","Harris","Julian","UG","4","JR","OT16","B+","RE","julian.z.harris@fakeu.edu"
"21","881583360","Henderson","Noah","UG","4","FR","DEF2","C-","RE","noah.c.henderson@fakeu.edu"
"22","727144088","Ramirez","Jacob","UG","4","JR","O238","B-","RE","jacob.g.ramirez@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"77431","200503","ABC","101","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Herring, Nathan L.","Lecture","MWF","11:00 AM - 11:50 AM","LH5","49"
"","Discussion","W","4:10 PM - 5:00 PM","LH5","24"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","259239251","Mcclain","Jacob","UG","4","JR","OT21","A","RE","jacob.j.mcclain@fakeu.edu"
"2","329598846","Walters","Isaiah","UG","4","JR","OT21","A","RE","isaiah.a.walters@fakeu.edu"
"3","342119056","Jackson","Olivia","UG","4","FR","ABC1","F","RE","olivia.e.jackson@fakeu.edu"
"4","252327404","Evans","Sophia","UG","4","SR","OT67","B","RE","sophia.r.evans@fakeu.edu"
"5","704912064","Cole","Elijah","UG","4","JR","OT34","B-","RE","elijah.d.cole@fakeu.edu"
"6","641019660","Johnson","Elizabeth","UG","4","JR","OT54","B-","RE","elizabeth.a.johnson@fakeu.edu"
"7","543636422","Crosby","Sofia","UG","4","SO","O174","A","RE","sofia.j.crosby@fakeu.edu"
"8","189658691","Jones","Julia","UG","4","SO","OT39","B-","RE","julia.f.jones@fakeu.edu"
"9","500249154","Wilkinson","Jacob","UG","4","SO","OT40","C-","RE","jacob.c.wilkinson@fakeu.edu"
"10","739208573","Gregory","Jacob","UG","4","SO","OT35","B+","RE","jacob.a.gregory@fakeu.edu"
"11","787150801","Bailey","Gael","UG","4","SO","ABC1","C+","RE","gael.t.bailey@fakeu.edu"
"12","937663411","Leonard","Michael","UG","4","SO","OT16","A-","RE","michael.a.leonard@fakeu.edu"
"13","151602409","Martinez","Ryan","UG","4","FR","O216","B+","RE","ryan.a.martinez@fakeu.edu"
"14","815677294","Davis","Benjamin","UG","4","FR","OT26","D-","RE","benjamin.g.davis@fakeu.edu"
"15","896191995","Ellis","Abigail","UG","4","FR","OTH8","C","RE","abigail.a.ellis@fakeu.edu"
"16","740280465","Washington","Adrian","UG","4","JR","O239","B","RE","adrian.a.washington@fakeu.edu"
"17","656382726","Ward","Luke","UG","4","SO","OT62","A-","RE","luke.u.ward@fakeu.edu"
"18","615145235","Mcfadden","Sebastian","UG","4","SR","O174","A","RE","sebastian.e.mcfadden@fakeu.edu"
"19","651586280","Harvey","Sophia","UG","4","FR","OT41","B","RE","sophia.v.harvey@fakeu.edu"
"20","698440865","Leon","Alexander","UG","4","SR","O239","D","RE","alexander.c.leon@fakeu.edu"
"21","963995055","Carter","Julian","UG","4","JR","O160","B+","RE","julian.f.carter@fakeu.edu"
"22","441954272","Williamson","Elijah","UG","4","JR","OT21","D+","RE","elijah.a.williamson@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"99887","200503","ABC","101","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Herring, Nathan L.","Lecture","MWF","11:00 AM - 11:50 AM","LH5","49"
"","Discussion","R","12:10 PM - 1:00 PM","LH5","12"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
