""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"18662","199301","ABC","103","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Sexton, Ava C.","Lecture","MWF","12:10 PM - 1:00 PM","LH5","49"
"","Laboratory","T","6:10 PM - 9:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","908302709","Garcia","Kaylee","UG","4","FR","OT13","D","RE","kaylee.e.garcia@fakeu.edu"
"2","820546329","Adams","Jacob","UG","4","SO","OTH8","D","RE","jacob.j.adams@fakeu.edu"
"3","794104500","Doyle","Vanessa","UG","4","SR","OT27","F","RE","vanessa.z.doyle@fakeu.edu"
"4","617604770","Burgess","Madison","UG","4","SR","OT55","D-","RE","madison.s.burgess@fakeu.edu"
"5","248114684","Petersen","Logan","UG","4","SR","OT40","B","RE","logan.l.petersen@fakeu.edu"
"6","158616034","Price","Jacob","UG","4","SR","O114","B-","RE","jacob.a.price@fakeu.edu"
"7","890416503","Parsons","Jackson","UG","4","JR","O114","A-","RE","jackson.s.parsons@fakeu.edu"
"8","164749733","Lewis","Caleb","UG","4","JR","OT90","B+","RE","caleb.g.lewis@fakeu.edu"
"9","408909280","Allen","Jose","UG","4","JR","OTH9","B","RE","jose.v.allen@fakeu.edu"
"10","176250804","Osborne","Alexa","UG","4","SR","OTH9","A-","RE","alexa.d.osborne@fakeu.edu"
"11","316020516","Walker","Zoe","UG","4","JR","OT59","A","RE","zoe.k.walker@fakeu.edu"
"12","706506687","Ballard","Aiden","UG","4","JR","OTH8","B","RE","aiden.v.ballard@fakeu.edu"
"13","894684383","Jones","Avery","UG","4","JR","OTH8","A","RE","avery.d.jones@fakeu.edu"
"14","973316102","Wolfe","Lucas","UG","4","JR","OT48","B+","RE","lucas.m.wolfe@fakeu.edu"
"15","364573727","Harper","Emily","UG","4","JR","OTH8","B","RE","emily.b.harper@fakeu.edu"
"16","484036130","Robinson","Allison","UG","4","SO","OTH3","B","RE","allison.v.robinson@fakeu.edu"
"17","889116472","Edwards","Daniel","UG","4","JR","OT15","A-","RE","daniel.c.edwards@fakeu.edu"
"18","430766721","Jackson","John","UG","4","SR","OT13","B","RE","john.n.jackson@fakeu.edu"
"19","496023929","Peters","Ava","UG","4","JR","OT59","C+","RE","ava.a.peters@fakeu.edu"
"20","931268082","Mitchell","Julian","UG","4","JR","OT22","D+","RE","julian.j.mitchell1@fakeu.edu"
"21","169766410","Taylor","Isabella","UG","4","SO","OTH6","B","RE","isabella.c.taylor@fakeu.edu"
"22","541411225","Wilson","Sofia","UG","4","JR","OT25","A-","RE","sofia.n.wilson@fakeu.edu"
"23","877164979","Robbins","Layla","UG","4","SR","OT21","C","RE","layla.a.robbins@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"66993","199301","ABC","103","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Sexton, Ava C.","Laboratory","W","8:00 AM - 10:50 AM","MB6","1149"
"","Lecture","MWF","12:10 PM - 1:00 PM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","304002627","Goodman","Aaron","UG","4","FR","OT16","B","RE","aaron.j.goodman@fakeu.edu"
"2","492501645","Gibson","Jordan","UG","4","SO","OT20","C","RE","jordan.b.gibson@fakeu.edu"
"3","665232344","Sanchez","Melissa","UG","4","FR","OT35","D-","RE","melissa.d.sanchez@fakeu.edu"
"4","961098331","Nichols","Maya","UG","4","FR","O114","B+","RE","maya.s.nichols@fakeu.edu"
"5","540549785","Edwards","Kevin","UG","4","SR","O114","A+","RE","kevin.a.edwards@fakeu.edu"
"6","874800384","Anderson","Matthew","UG","4","SR","OT59","A+","RE","matthew.a.anderson@fakeu.edu"
"7","345702021","Wells","Elijah","UG","4","SR","O123","B","RE","elijah.k.wells@fakeu.edu"
"8","541246663","Harper","Julian","UG","4","SR","OT15","A+","RE","julian.s.harper@fakeu.edu"
"9","146558723","Daniels","Jose","UG","4","SR","OT30","B+","RE","jose.j.daniels@fakeu.edu"
"10","918834446","Stephens","Sofia","UG","4","SR","OT21","A-","RE","sofia.m.stephens@fakeu.edu"
"11","617921959","Gillespie","Matthew","UG","4","SR","OT15","A","RE","matthew.u.gillespie@fakeu.edu"
"12","751358378","Rice","Melanie","UG","4","SR","OT35","B-","RE","melanie.s.rice@fakeu.edu"
"13","931536832","Pickett","Xavier","UG","4","SR","O123","A+","RE","xavier.c.pickett@fakeu.edu"
"14","443851822","Martin","Mason","UG","4","JR","O103","I","RE","mason.i.martin@fakeu.edu"
"15","397619136","Rivers","Noah","UG","4","JR","OTH6","A","RE","noah.a.rivers@fakeu.edu"
"16","141618533","Lewis","John","UG","4","JR","O103","B","RE","john.g.lewis@fakeu.edu"
"17","638357106","King","Jeremiah","UG","4","SR","OT30","A+","RE","jeremiah.g.king@fakeu.edu"
"18","448023005","Walker","Alexandra","UG","4","SR","OT34","B+","RE","alexandra.j.walker@fakeu.edu"
"19","231913328","Blanchard","Madison","UG","4","JR","OTH9","B","RE","madison.g.blanchard@fakeu.edu"
"20","682867442","Chavez","Valeria","UG","4","SO","OTH9","C-","RE","valeria.a.chavez@fakeu.edu"
"21","408923659","White","David","UG","4","FR","OTH9","C","RE","david.n.white@fakeu.edu"
"22","549121695","Cross","Brooklyn","UG","4","FR","OT20","A","RE","brooklyn.v.cross@fakeu.edu"
"23","346856959","Hood","Ayden","UG","4","FR","OT26","D+","RE","ayden.a.hood@fakeu.edu"
"24","439392541","Gonzalez","Isaac","UG","4","FR","OT15","A+","RE","isaac.j.gonzalez@fakeu.edu"
"25","162060803","Robinson","Jose","UG","4","SR","OT59","A","RE","jose.h.robinson@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"41149","199301","ABC","103","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Sexton, Ava C.","Lecture","MWF","12:10 PM - 1:00 PM","LH5","49"
"","Laboratory","W","6:10 PM - 9:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","973553821","Thompson","Nathan","UG","4","FR","OTH9","C","RE","nathan.d.thompson@fakeu.edu"
"2","566196461","Bryant","Jesus","UG","4","FR","OTH6","B","RE","jesus.a.bryant@fakeu.edu"
"3","449570524","Moore","Alan","UG","4","FR","OT48","F","RE","alan.a.moore@fakeu.edu"
"4","890329418","Jordan","Gavin","UG","4","FR","OT16","D-","RE","gavin.h.jordan@fakeu.edu"
"5","723552762","Newman","Aria","UG","4","SR","O124","B","RE","aria.c.newman@fakeu.edu"
"6","911999424","Johnson","Adam","UG","4","JR","OT15","D+","RE","adam.l.johnson@fakeu.edu"
"7","878023542","Russell","Alex","UG","4","SR","OT38","A-","RE","alex.s.russell@fakeu.edu"
"8","533259547","Cooper","Andres","UG","4","JR","OT27","F","RE","andres.e.cooper@fakeu.edu"
"9","515227041","Mcmillan","Melody","UG","4","JR","OT13","B","RE","melody.s.mcmillan@fakeu.edu"
"10","835946038","Ware","Nathan","UG","4","SR","OT54","B","RE","nathan.d.ware@fakeu.edu"
"11","430925377","Lawson","Anthony","UG","4","JR","OT30","A+","RE","anthony.c.lawson@fakeu.edu"
"12","865547591","Reed","Noah","UG","4","JR","OT34","C-","RE","noah.k.reed@fakeu.edu"
"13","706460751","Knight","Andrew","UG","4","JR","O123","A","RE","andrew.a.knight@fakeu.edu"
"14","890250361","Watkins","Olivia","UG","4","JR","OT22","A-","RE","olivia.s.watkins@fakeu.edu"
"15","266656401","Sanders","Anthony","UG","4","JR","OTH6","A","RE","anthony.m.sanders@fakeu.edu"
"16","883229906","Gilliam","Olivia","UG","4","SO","OT21","A+","RE","olivia.e.gilliam@fakeu.edu"
"17","479555134","Duncan","Sophie","UG","4","FR","OT16","D","RE","sophie.n.duncan@fakeu.edu"
"18","276605073","Taylor","Andrew","UG","4","SR","OT59","A+","RE","andrew.a.taylor@fakeu.edu"
"19","739850339","Pena","Dylan","UG","4","JR","OT22","B","RE","dylan.m.pena@fakeu.edu"
"20","416050794","Ayers","Logan","UG","4","SR","OTH5","C-","RE","logan.v.ayers@fakeu.edu"
"21","908153068","Cox","Daniel","UG","4","JR","OT13","A-","RE","daniel.d.cox@fakeu.edu"
"22","200521653","Martin","Liam","UG","4","SO","OT15","A","RE","liam.k.martin@fakeu.edu"
"23","871719403","Hatfield","Bella","UG","4","SO","OT22","A-","RE","bella.o.hatfield@fakeu.edu"
"24","841874595","Young","Zoe","UG","4","SO","OT25","F","RE","zoe.g.young@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"82716","199301","ABC","103","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Sexton, Ava C.","Laboratory","R","10:00 AM - 12:50 PM","MB6","1149"
"","Lecture","MWF","12:10 PM - 1:00 PM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","163103728","Wolfe","Michael","UG","4","JR","OT37","A","RE","michael.d.wolfe@fakeu.edu"
"2","643843763","Wong","Julian","UG","4","SO","OT29","A","RE","julian.k.wong@fakeu.edu"
"3","894753399","Daniels","Sebastian","UG","4","FR","OTH3","B+","RE","sebastian.s.daniels@fakeu.edu"
"4","721045791","Owen","David","UG","4","SR","OTH9","A-","RE","david.k.owen@fakeu.edu"
"5","538332790","Meadows","Melissa","UG","4","SR","OTH5","A+","RE","melissa.a.meadows@fakeu.edu"
"6","640737735","Williams","Arianna","UG","4","SR","DEF1","A+","RE","arianna.a.williams@fakeu.edu"
"7","122243501","Rodriguez","Genesis","UG","4","SR","OT30","A+","RE","genesis.e.rodriguez@fakeu.edu"
"8","394054986","Jackson","Zoe","UG","4","SR","OT27","F","RE","zoe.h.jackson@fakeu.edu"
"9","367221175","Porter","Santiago","UG","4","JR","OT29","A","RE","santiago.a.porter@fakeu.edu"
