""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"55600","201006","ABC","104","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Reeves, Brayden L.","Lecture","MWF","10:00 AM - 11:40 AM","TB3","174"
"","Discussion","M","2:10 PM - 3:50 PM","LH5","26"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","679358754","Rose","Sarah","UG","4","SR","O268","A-","RE","sarah.o.rose@fakeu.edu"
"2","465909255","Wright","Hailey","UG","4","SR","OTH7","C","RE","hailey.b.wright@fakeu.edu"
"3","649306836","Baker","Sebastian","UG","4","SR","O229","B-","RE","sebastian.a.baker@fakeu.edu"
"4","687660148","Ferguson","Jack","UG","4","SR","O223","B","RE","jack.m.ferguson@fakeu.edu"
"5","527071610","Hayden","Jesus","UG","4","SR","OT93","B+","RE","jesus.c.hayden@fakeu.edu"
"6","732796058","Greer","Steven","UG","4","SR","OTH8","B+","RE","steven.v.greer@fakeu.edu"
"7","612338834","Briggs","Valentina","UG","4","SR","OT48","B","RE","valentina.c.briggs@fakeu.edu"
"8","616374537","Johnson","Brayden","UG","4","SR","O240","A-","RE","brayden.a.johnson@fakeu.edu"
"9","938833813","Mercado","Thomas","UG","4","JR","O232","D","RE","thomas.j.mercado@fakeu.edu"
"10","952394800","Hughes","Aaliyah","UG","4","SR","OTH3","C-","RE","aaliyah.n.hughes@fakeu.edu"
"11","227927937","Perez","Santiago","UG","4","SR","OTH6","B-","RE","santiago.x.perez@fakeu.edu"
"12","949738249","Brewer","Aubrey","UG","4","JR","O174","C+","RE","aubrey.c.brewer@fakeu.edu"
"13","124615364","Reid","Eric","UG","4","JR","ABC1","B","RE","eric.a.reid@fakeu.edu"
"14","432365776","Harris","Santiago","UG","4","JR","O174","B+","RE","santiago.j.harris@fakeu.edu"
"15","669253461","James","Damian","UG","4","JR","O239","B","RE","damian.s.james@fakeu.edu"
"16","213771534","Hogan","Alexis","UG","4","JR","O224","B","RE","alexis.c.hogan@fakeu.edu"
"17","380755922","Harvey","Isabella","UG","4","JR","ABC2","A-","RE","isabella.v.harvey1@fakeu.edu"
"18","589675420","Whitaker","Mia","UG","4","JR","OT40","D","RE","mia.e.whitaker@fakeu.edu"
"19","495669579","Price","Joshua","UG","4","JR","DEF1","A","RE","joshua.g.price@fakeu.edu"
"20","169198913","Lewis","Ava","UG","4","JR","O257","C-","RE","ava.a.lewis2@fakeu.edu"
"21","529073869","Smith","Gabriel","UG","4","JR","OTH7","B","RE","gabriel.n.smith@fakeu.edu"
"22","475826799","Mclaughlin","Avery","UG","4","JR","OT26","B","RE","avery.x.mclaughlin@fakeu.edu"
"23","731262062","Davis","Lily","UG","4","JR","OT21","B-","RE","lily.b.davis@fakeu.edu"
"24","465535565","Morrison","Anthony","UG","4","SO","O224","D","RE","anthony.m.morrison@fakeu.edu"
"25","700967102","Thomas","Aaliyah","UG","4","JR","OT68","B","RE","aaliyah.n.thomas@fakeu.edu"
"26","527241776","Howard","Alexa","UG","4","JR","ABC1","B+","RE","alexa.j.howard@fakeu.edu"
"27","970466401","Cannon","Jacob","UG","4","SR","O104","C","RE","jacob.j.cannon@fakeu.edu"
"28","700974987","Jones","Melanie","UG","4","SO","ABC2","B+","RE","melanie.n.jones@fakeu.edu"
"29","557670294","Bauer","Adrian","UG","4","SO","O174","B","RE","adrian.h.bauer@fakeu.edu"
"30","576570467","Hopkins","Xavier","UG","4","SO","O237","B","RE","xavier.v.hopkins@fakeu.edu"
"31","140584433","Butler","Victor","UG","4","FR","DEF2","C-","RE","victor.e.butler@fakeu.edu"
"32","673501674","Olson","Mia","UG","4","FR","O144","C","RE","mia.s.olson@fakeu.edu"
"33","167400663","Taylor","James","ND","4","ND","OTH2","A","RE","james.m.taylor@fakeu.edu"
"34","710576933","Steele","Samuel","ND","4","ND","OTH2","A","RE","samuel.v.steele@fakeu.edu"
"35","385234664","Perry","Zoey","UG","4","SO","OT42","F","RE","zoey.a.perry@fakeu.edu"
"36","998380139","Simmons","Ryan","UG","4","SR","OT40","C","RE","ryan.a.simmons@fakeu.edu"
"37","810687192","Griffin","Ryan","UG","4","JR","DEF1","A-","RE","ryan.k.griffin@fakeu.edu"
"38","820093639","Graham","Olivia","UG","4","FR","O144","B-","RE","olivia.v.graham@fakeu.edu"
"39","557306941","Adams","Ryan","UG","4","JR","O262","B","RE","ryan.j.adams@fakeu.edu"
"40","259032946","Davis","Matthew","UG","4","SR","ABC1","C+","RE","matthew.v.davis@fakeu.edu"
"41","713060008","Torres","Joseph","UG","4","FR","OTH7","B+","RE","joseph.s.torres@fakeu.edu"
"42","365575081","Richardson","Abigail","UG","4","SR","DEF1","B","RE","abigail.a.richardson@fakeu.edu"
"43","828998645","Jackson","Kevin","UG","4","SO","OT42","A","RE","kevin.a.jackson@fakeu.edu"
"44","297099335","Hudson","Oliver","UG","4","SR","OT42","A","RE","oliver.a.hudson@fakeu.edu"
"45","451159002","Kennedy","Robert","UG","4","SR","O223","B+","RE","robert.a.kennedy@fakeu.edu"
"46","281335327","Todd","Daniel","UG","4","SR","OT35","B-","RE","daniel.h.todd@fakeu.edu"
"47","642857140","Meyer","Dylan","UG","4","SR","O257","B-","RE","dylan.e.meyer@fakeu.edu"
"48","325317242","Cain","Gael","UG","4","SO","ABC1","C","RE","gael.e.cain@fakeu.edu"
"49","913465010","Lee","Michael","ND","4","ND","OTH2","A-","RE","michael.k.lee@fakeu.edu"
"50","709976180","Howard","Owen","UG","4","SR","DEF1","A","RE","owen.u.howard@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"30435","201006","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Donaldson, Matthew C.","Lecture","TW","2:10 PM - 4:40 PM","MB3","1070"
"","Discussion","R","2:10 PM - 3:50 PM","MB3","1070"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","139535287","Acevedo","Daniel","UG","4","SR","O174","A","RE","daniel.a.acevedo@fakeu.edu"
"2","473243017","Walters","Hannah","U2","4","U2","DEF1","A","RE","hannah.j.walters@fakeu.edu"
"3","352573528","Nichols","Dylan","UG","4","SR","OT83","A","RE","dylan.t.nichols@fakeu.edu"
"4","592915497","Carter","Kayla","UG","4","SR","O160","B+","RE","kayla.d.carter@fakeu.edu"
"5","319575619","Franks","Eduardo","UG","4","SR","OT55","C+","RE","eduardo.l.franks@fakeu.edu"
"6","437317078","Gray","William","UG","4","SR","O238","B","RE","william.j.gray@fakeu.edu"
"7","621571481","Franklin","Joseph","UG","4","SR","OT35","C+","RE","joseph.m.franklin@fakeu.edu"
"8","763143525","Barnes","Liam","UG","4","SR","O135","A","RE","liam.x.barnes@fakeu.edu"
"9","349783928","Herring","Khloe","UG","4","SR","O224","A","RE","khloe.l.herring@fakeu.edu"
"10","567182306","Bass","Logan","UG","4","SR","O238","A","RE","logan.c.bass@fakeu.edu"
"11","369862843","Mercado","Gavin","UG","4","SR","O239","B-","RE","gavin.s.mercado@fakeu.edu"
"12","976676732","Jones","Angel","UG","4","SR","OT35","A+","RE","angel.e.jones1@fakeu.edu"
"13","494369958","Young","Wyatt","UG","4","SR","OTH8","A","RE","wyatt.j.young@fakeu.edu"
"14","784306035","Jones","Ariana","UG","4","SR","O240","A","RE","ariana.c.jones@fakeu.edu"
"15","644867937","Johnson","Benjamin","UG","4","SR","O174","A+","RE","benjamin.a.johnson3@fakeu.edu"
"16","969230974","Tucker","Tyler","UG","4","SR","OT62","A","RE","tyler.v.tucker@fakeu.edu"
"17","295133024","Day","Allison","UG","4","SR","OT42","C+","RE","allison.a.day@fakeu.edu"
"18","231472048","Anderson","Michael","UG","4","SR","O239","A+","RE","michael.a.anderson@fakeu.edu"
"19","173942082","Rivas","Logan","UG","4","SR","OT39","B","RE","logan.j.rivas@fakeu.edu"
"20","743952575","Cunningham","Michael","UG","4","SR","OT39","A-","RE","michael.j.cunningham@fakeu.edu"
"21","113569771","Williams","Isaiah","UG","4","SR","O174","A","RE","isaiah.d.williams@fakeu.edu"
"22","494423869","White","Michael","UG","4","SR","O225","F","RE","michael.s.white@fakeu.edu"
"23","839019866","Frank","Leah","UG","4","SR","O180","A","RE","leah.e.frank@fakeu.edu"
"24","332806394","Wilson","Nathan","UG","4","SR","O135","A","RE","nathan.i.wilson1@fakeu.edu"
"25","354654372","Smith","Avery","UG","4","SR","OTH8","A","RE","avery.d.smith@fakeu.edu"
"26","416794419","Weaver","Aaron","UG","4","JR","OTH8","D","RE","aaron.m.weaver@fakeu.edu"
"27","486267158","Bennett","Lucas","UG","4","JR","OTH8","A","RE","lucas.a.bennett@fakeu.edu"
"28","938833813","Mercado","Thomas","UG","4","JR","O232","I","RE","thomas.j.mercado@fakeu.edu"
"29","862738352","Williams","Melissa","UG","4","JR","OTH8","C","RE","melissa.m.williams@fakeu.edu"
"30","105621516","Gomez","Jacob","UG","4","SR","OTH6","C+","RE","jacob.a.gomez@fakeu.edu"
"31","213771534","Hogan","Alexis","UG","4","JR","O224","A","RE","alexis.c.hogan@fakeu.edu"
"32","669253461","James","Damian","UG","4","JR","O239","A","RE","damian.s.james@fakeu.edu"
"33","107007183","O'connor","Naomi","UG","4","JR","OT68","F","RE","naomi.s.o'connor@fakeu.edu"
"34","218175458","Armstrong","Bryan","UG","4","JR","DEF1","I","RE","bryan.j.armstrong@fakeu.edu"
"35","778157367","Phillips","Christopher","UG","4","JR","OT39","C+","RE","christopher.l.phillips@fakeu.edu"
"36","774685987","Pugh","Evan","UG","4","JR","OT39","D-","RE","evan.m.pugh@fakeu.edu"
"37","534752283","Vasquez","Isaac","UG","4","JR","O135","A","RE","isaac.a.vasquez@fakeu.edu"
"38","700967102","Thomas","Aaliyah","UG","4","JR","OT68","A","RE","aaliyah.n.thomas@fakeu.edu"
"39","589987187","Allen","Nevaeh","UG","4","JR","OT88","A-","RE","nevaeh.a.allen@fakeu.edu"
"40","448081947","Morin","Ayden","UG","4","SR","OTH8","B+","RE","ayden.z.morin@fakeu.edu"
"41","977067197","Adams","Justin","UG","4","SO","OT16","C-","RE","justin.a.adams@fakeu.edu"
"42","700974987","Jones","Melanie","UG","4","SO","ABC2","A","RE","melanie.n.jones@fakeu.edu"
"43","557670294","Bauer","Adrian","UG","4","SO","O174","A+","RE","adrian.h.bauer@fakeu.edu"
"44","620111493","Meyers","Emily","UG","4","SO","DEF1","A","RE","emily.m.meyers@fakeu.edu"
"45","716676373","Young","Hannah","UG","4","SO","OT16","A-","RE","hannah.b.young@fakeu.edu"
"46","432383800","Kennedy","Vincent","UG","4","SO","OT42","C+","RE","vincent.s.kennedy1@fakeu.edu"
"47","702985674","Clark","Scarlett","UG","4","SO","ABC1","A-","RE","scarlett.j.clark@fakeu.edu"
"48","923736919","Wright","Jason","UG","4","SO","O224","A","RE","jason.b.wright@fakeu.edu"
"49","868306973","Lewis","Gabriella","UG","4","FR","ABC1","F","RE","gabriella.z.lewis@fakeu.edu"
"50","527772927","Bullock","Jason","UG","4","SO","OTH8","C+","RE","jason.c.bullock@fakeu.edu"
"51","216290530","Hudson","Ryan","UG","4","FR","O223","C","RE","ryan.b.hudson@fakeu.edu"
"52","167400663","Taylor","James","ND","4","ND","OTH2","A","RE","james.m.taylor@fakeu.edu"
"53","710576933","Steele","Samuel","ND","4","ND","OTH2","A","RE","samuel.v.steele@fakeu.edu"
"54","966033366","Young","Camila","UG","4","FR","O210","B+","RE","camila.n.young@fakeu.edu"
"55","560397516","Williams","Victoria","UG","4","SO","OT39","B+","RE","victoria.t.williams@fakeu.edu"
"56","385234664","Perry","Zoey","UG","4","SO","OT42","A","RE","zoey.a.perry@fakeu.edu"
"57","199160948","Barker","Gabriel","UG","4","JR","OT39","B+","RE","gabriel.m.barker@fakeu.edu"
"58","523995144","Dickerson","Melanie","UG","4","SR","O223","C-","RE","melanie.m.dickerson@fakeu.edu"
"59","887767747","Cash","Ryan","UG","4","JR","O224","A","RE","ryan.j.cash@fakeu.edu"
"60","504538543","Smith","Elijah","UG","4","SR","OTH8","A-","RE","elijah.d.smith@fakeu.edu"
"61","111887214","Jackson","Eva","UG","4","FR","O238","A","RE","eva.m.jackson@fakeu.edu"
"62","294495866","Smith","Aubrey","UG","4","JR","O174","D+","RE","aubrey.b.smith@fakeu.edu"
"63","948260263","Clark","Jayden","UG","4","JR","OT60","B","RE","jayden.x.clark@fakeu.edu"
"64","722665138","Perkins","Amy","ND","4","ND","OTH2","A","RE","amy.a.perkins@fakeu.edu"
"65","676187557","Wilson","Olivia","UG","4","SO","O174","B-","RE","olivia.m.wilson@fakeu.edu"
"66","341767333","Juarez","Andres","UG","4","SR","O238","A","RE","andres.j.juarez@fakeu.edu"
"67","741973150","Smith","Liam","UG","4","SR","O229","D-","RE","liam.j.smith@fakeu.edu"
