""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"49206","199210","ABC","103","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Sexton, Ava C.","Laboratory","W","8:00 AM - 10:50 AM","MB6","1149"
"","Lecture","MWF","2:10 PM - 3:00 PM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","719340066","Wilson","Ruby","UG","4","FR","OT16","C","RE","ruby.s.wilson@fakeu.edu"
"2","159294423","Morgan","Ava","UG","4","FR","OTH3","F","RE","ava.a.morgan@fakeu.edu"
"3","790875114","Mason","Santiago","UG","4","SR","O149","A+","RE","santiago.l.mason@fakeu.edu"
"4","249042523","Bentley","Angel","UG","4","JR","OT36","NG","RE","angel.a.bentley@fakeu.edu"
"5","336716393","Green","Mason","UG","4","JR","O115","NG","RE","mason.g.green@fakeu.edu"
"6","854921044","Thompson","Santiago","UG","4","JR","OTH6","F","RE","santiago.m.thompson@fakeu.edu"
"7","487768016","Ward","Dylan","UG","4","FR","OT34","C-","RE","dylan.i.ward@fakeu.edu"
"8","958908818","Long","Mia","UG","4","SO","OTH3","I","RE","mia.l.long@fakeu.edu"
"9","428103919","Wright","Steven","UG","4","SO","OT31","D+","RE","steven.d.wright@fakeu.edu"
"10","619697807","Hicks","Liam","UG","4","SO","O126","D+","RE","liam.a.hicks@fakeu.edu"
"11","142590389","Johnson","Angel","UG","4","SO","OT69","A","RE","angel.d.johnson@fakeu.edu"
"12","425468887","May","Thomas","UG","4","SO","OTH6","A-","RE","thomas.a.may@fakeu.edu"
"13","459973771","King","Luis","UG","4","SO","OT16","A","RE","luis.m.king@fakeu.edu"
"14","566916372","Schmidt","Jonathan","UG","4","SO","OTH7","C+","RE","jonathan.f.schmidt@fakeu.edu"
"15","215574767","Roman","Andrew","UG","4","FR","OTH6","B+","RE","andrew.a.roman@fakeu.edu"
"16","575160782","Stewart","Jayden","UG","4","SO","OT26","A-","RE","jayden.a.stewart@fakeu.edu"
"17","478268826","Martinez","Gavin","UG","4","JR","OT22","C+","RE","gavin.j.martinez@fakeu.edu"
"18","460320124","Griffin","Jesus","UG","4","SO","OT25","A-","RE","jesus.n.griffin@fakeu.edu"
"19","733707684","Ramos","Natalie","UG","4","JR","OT29","B+","RE","natalie.s.ramos@fakeu.edu"
"20","729266655","King","Olivia","UG","4","SR","OTH1","A-","RE","olivia.a.king@fakeu.edu"
"21","829180926","Carlson","Angel","UG","4","SR","OT54","C","RE","angel.j.carlson@fakeu.edu"
"22","865103903","Roberson","Genesis","UG","4","SO","OT20","B","RE","genesis.j.roberson@fakeu.edu"
"23","497366029","Bennett","Julian","UG","4","FR","OTH3","C+","RE","julian.s.bennett@fakeu.edu"
"24","808366351","Jacobs","Juan","UG","4","FR","OTH7","B","RE","juan.s.jacobs@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"27113","199210","ABC","103","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Sexton, Ava C.","Lecture","MWF","2:10 PM - 3:00 PM","LH5","49"
"","Laboratory","W","6:10 PM - 9:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","324791990","Thompson","Sofia","UG","4","SO","OT15","B+","RE","sofia.a.thompson@fakeu.edu"
"2","625424670","Douglas","Layla","UG","4","SR","O123","A+","RE","layla.j.douglas@fakeu.edu"
"3","679042723","Smith","Andrea","UG","4","SR","O123","NS","RE","andrea.m.smith@fakeu.edu"
"4","363204046","Massey","Diego","UG","4","SR","OT25","B","RE","diego.a.massey@fakeu.edu"
"5","764636794","Williams","Lucas","UG","4","SR","O123","A+","RE","lucas.g.williams@fakeu.edu"
"6","406310517","Salas","Zoey","UG","4","SR","OTH8","C+","RE","zoey.n.salas@fakeu.edu"
"7","222658517","Ramirez","Grace","UG","4","SR","OT44","C-","RE","grace.a.ramirez@fakeu.edu"
"8","429316060","Jackson","Austin","UG","4","SR","O115","A+","RE","austin.j.jackson@fakeu.edu"
"9","905166569","Graves","Mason","UG","4","JR","OTH5","B-","RE","mason.j.graves@fakeu.edu"
"10","765179853","Baker","Isabella","UG","4","JR","OT22","A+","RE","isabella.l.baker@fakeu.edu"
"11","208600723","Hodge","Valeria","UG","4","JR","OTH8","B-","RE","valeria.d.hodge@fakeu.edu"
"12","202912325","Green","Alex","UG","4","JR","OT15","B-","RE","alex.a.green@fakeu.edu"
"13","756586791","Dotson","Juan","UG","4","SR","O112","A-","RE","juan.h.dotson@fakeu.edu"
"14","574595104","Jones","Jason","UG","4","JR","OT25","A-","RE","jason.g.jones@fakeu.edu"
"15","892671084","Ellis","Isaac","UG","4","FR","OTH9","A-","RE","isaac.a.ellis@fakeu.edu"
"16","469655773","Solis","Isabella","UG","4","SO","OT25","B","RE","isabella.a.solis@fakeu.edu"
"17","191785255","Cunningham","Ava","UG","4","SR","OTH1","A+","RE","ava.s.cunningham@fakeu.edu"
"18","726823396","Jackson","Olivia","UG","4","SR","OT15","C","RE","olivia.d.jackson@fakeu.edu"
"19","358731581","Hudson","Noah","UG","4","SR","OT59","C+","RE","noah.j.hudson@fakeu.edu"
"20","231059274","Garner","Amy","UG","4","JR","OTH9","B","RE","amy.b.garner@fakeu.edu"
"21","711981034","Garner","Juan","UG","4","SO","OTH9","A+","RE","juan.d.garner@fakeu.edu"
"22","811494287","Love","Adrian","UG","4","FR","OT26","A-","RE","adrian.g.love@fakeu.edu"
"23","655356892","Head","Isabella","UG","4","FR","OT10","C","RE","isabella.a.head@fakeu.edu"
"24","934382834","Nelson","Damian","UG","4","JR","OT15","B+","RE","damian.j.nelson@fakeu.edu"
"25","678120639","Ross","Abigail","UG","4","FR","OT16","C-","RE","abigail.e.ross@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"71714","199210","ABC","103","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Sexton, Ava C.","Laboratory","R","10:00 AM - 12:50 PM","MB6","1149"
"","Lecture","MWF","2:10 PM - 3:00 PM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","529390215","Barnett","Jose","UG","4","FR","OT26","C","RE","jose.b.barnett@fakeu.edu"
"2","794193295","Oliver","Kimberly","UG","4","FR","OT35","C","RE","kimberly.e.oliver@fakeu.edu"
"3","932947455","Parker","Aaron","UG","4","SR","OT45","B","RE","aaron.a.parker@fakeu.edu"
"4","373371102","Burton","Wyatt","UG","4","SR","OT45","F","RE","wyatt.s.burton@fakeu.edu"
"5","386294364","Barrett","Aiden","UG","4","FR","OT16","C+","RE","aiden.m.barrett@fakeu.edu"
"6","220091465","Estrada","Ryan","UG","4","JR","OT16","A-","RE","ryan.k.estrada@fakeu.edu"
"7","921544582","Simmons","Genesis","UG","4","JR","OT21","A-","RE","genesis.d.simmons@fakeu.edu"
"8","919957889","Johnson","Ava","UG","4","SO","OTH9","A","RE","ava.p.johnson@fakeu.edu"
"9","998214024","Young","Alexander","UG","4","SO","OT61","C-","RE","alexander.n.young@fakeu.edu"
"10","376854898","Lynch","Matthew","UG","4","JR","OT15","A","RE","matthew.j.lynch@fakeu.edu"
"11","349318406","Sykes","William","UG","4","SO","OT17","B","RE","william.d.sykes@fakeu.edu"
"12","696487072","Adams","Dominic","UG","4","SO","OT55","A-","RE","dominic.e.adams@fakeu.edu"
"13","101652038","Berry","Miguel","UG","4","FR","OT16","C+","RE","miguel.l.berry@fakeu.edu"
"14","574384477","Mason","Dylan","UG","4","FR","OT16","F","RE","dylan.h.mason@fakeu.edu"
"15","788122061","Holmes","Adrian","UG","4","FR","OT20","F","RE","adrian.n.holmes@fakeu.edu"
"16","894902810","Ingram","Elijah","UG","4","JR","OT21","A+","RE","elijah.x.ingram@fakeu.edu"
"17","127599928","Nelson","Evelyn","UG","4","JR","OT38","B-","RE","evelyn.v.nelson@fakeu.edu"
"18","279987865","Jackson","Aiden","UG","4","SO","OTH9","A-","RE","aiden.n.jackson@fakeu.edu"
"19","474323925","Martin","Jose","UG","4","SO","OT20","A-","RE","jose.k.martin@fakeu.edu"
"20","202093138","Quinn","Emma","UG","4","SO","OTH8","F","RE","emma.m.quinn@fakeu.edu"
"21","898386035","Roberts","Owen","UG","4","SO","OT29","A","RE","owen.a.roberts@fakeu.edu"
"22","674064931","Shaw","Jonathan","UG","4","SR","OTH8","C+","RE","jonathan.v.shaw@fakeu.edu"
"23","163674224","Skinner","Ella","UG","4","FR","OTH3","NS","RE","ella.d.skinner@fakeu.edu"
"24","887895596","Olson","Naomi","UG","4","FR","ABC1","A-","RE","naomi.a.olson@fakeu.edu"
"25","283357399","Richards","Matthew","UG","4","SO","OT20","B-","RE","matthew.a.richards@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"46939","199210","ABC","103","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Sexton, Ava C.","Laboratory","F","8:00 AM - 10:50 AM","MB6","1149"
"","Lecture","MWF","2:10 PM - 3:00 PM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","471559926","Kemp","Giselle","UG","4","SO","OT27","A","RE","giselle.j.kemp@fakeu.edu"
"2","389147353","Perez","Christian","UG","4","SR","OT59","B+","RE","christian.r.perez@fakeu.edu"
"3","308590440","Cooke","Juan","UG","4","SR","OT55","C+","RE","juan.b.cooke@fakeu.edu"
"4","468596217","Jones","Jocelyn","UG","4","JR","OT48","F","RE","jocelyn.j.jones@fakeu.edu"
"5","485577135","Ross","Joseph","UG","4","JR","OT26","B-","RE","joseph.a.ross@fakeu.edu"
"6","744862786","Price","Connor","UG","4","JR","OTH3","A-","RE","connor.c.price@fakeu.edu"
"7","630837851","Knight","Kevin","UG","4","JR","OT21","B-","RE","kevin.b.knight@fakeu.edu"
"8","571975059","George","Isaac","UG","4","SO","OT15","A+","RE","isaac.v.george@fakeu.edu"
"9","103777574","Powell","Isaac","UG","4","SO","OTH8","C+","RE","isaac.l.powell@fakeu.edu"
"10","692678531","Cole","Sophia","UG","4","FR","OT13","D-","RE","sophia.j.cole@fakeu.edu"
"11","350712017","Johnson","Adrian","UG","4","SO","OT48","A","RE","adrian.s.johnson@fakeu.edu"
"12","924760473","Aguilar","Aaron","UG","4","FR","OTH8","A","RE","aaron.l.aguilar@fakeu.edu"
"13","586266414","Fisher","Alexander","UG","4","FR","OTH3","C+","RE","alexander.w.fisher@fakeu.edu"
"14","314028727","Sanchez","Bryan","UG","4","FR","OT48","C","RE","bryan.a.sanchez@fakeu.edu"
"15","160496227","Mills","Isaac","UG","4","FR","OTH5","A-","RE","isaac.b.mills@fakeu.edu"
"16","431076254","Gordon","Sophia","UG","4","FR","OT48","D-","RE","sophia.r.gordon@fakeu.edu"
"17","963432634","Daniel","Logan","UG","4","FR","OT20","B+","RE","logan.j.daniel@fakeu.edu"
"18","742493545","Smith","Levi","UG","4","FR","OT26","B+","RE","levi.n.smith@fakeu.edu"
"19","347241679","Andrews","Liam","UG","4","FR","O150","B+","RE","liam.d.andrews@fakeu.edu"
