""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"52637","199410","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","9:00 AM - 9:50 AM","TB4","103"
"","Discussion","M","5:10 PM - 6:00 PM","TB3","146"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","350357257","Long","Damian","UG","4","FR","OT16","D-","RE","damian.a.long@fakeu.edu"
"2","672804105","Taylor","Santiago","UG","4","SR","O174","C","RE","santiago.j.taylor@fakeu.edu"
"3","219261253","Sullivan","Sebastian","UG","4","FR","OT27","B","RE","sebastian.v.sullivan@fakeu.edu"
"4","864707325","Davis","Valerie","UG","4","SO","O174","B+","RE","valerie.i.davis@fakeu.edu"
"5","161435041","Ramos","Elias","UG","4","SO","OT26","B","RE","elias.a.ramos@fakeu.edu"
"6","600434198","Hayes","Jack","UG","4","FR","O160","F","RE","jack.z.hayes@fakeu.edu"
"7","206032323","Chapman","Alexa","UG","4","JR","OT34","B+","RE","alexa.s.chapman@fakeu.edu"
"8","571571598","Andrews","Isaac","UG","4","JR","OT15","D+","RE","isaac.k.andrews@fakeu.edu"
"9","683204799","Adams","Aubrey","UG","4","JR","OT77","C-","RE","aubrey.c.adams@fakeu.edu"
"10","174035289","Hill","Katherine","UG","4","SO","OT34","C-","RE","katherine.k.hill@fakeu.edu"
"11","749679091","Hunter","Nathan","UG","4","FR","OT61","B","RE","nathan.n.hunter@fakeu.edu"
"12","708347054","Williams","Jackson","UG","4","FR","OTH8","B-","RE","jackson.a.williams@fakeu.edu"
"13","747159634","Harrison","Jayden","UG","4","FR","OT20","F","RE","jayden.a.harrison1@fakeu.edu"
"14","340279654","Johnson","Michael","UG","4","FR","ABC1","A-","RE","michael.e.johnson@fakeu.edu"
"15","820876205","Brown","Wyatt","UG","4","FR","OT16","B-","RE","wyatt.n.brown@fakeu.edu"
"16","742341705","Williams","Wyatt","UG","4","FR","ABC2","B+","RE","wyatt.i.williams@fakeu.edu"
"17","973796184","Sanders","Sophia","UG","4","SR","OTH8","B","RE","sophia.n.sanders@fakeu.edu"
"18","442110875","White","Charlotte","UG","4","SO","OT26","D+","RE","charlotte.a.white@fakeu.edu"
