""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"72976","199706","ABC","104","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Murphy, Melanie S.","Discussion","W","9:00 AM - 9:50 AM","MB2","1008"
"","Lecture","TR","12:10 PM - 2:00 PM","MB2","1008"
"","Discussion","W","1:10 PM - 2:00 PM","MB2","1008"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","436638334","Barnett","Samantha","UG","4","SR","OT42","A","RE","samantha.a.barnett@fakeu.edu"
"2","770665938","Young","Samantha","UG","4","SO","OTH8","A","RE","samantha.y.young@fakeu.edu"
"3","529686022","Singleton","Alexander","UG","4","SR","OT22","A+","RE","alexander.h.singleton@fakeu.edu"
"4","728033130","Harmon","Angel","UG","4","FR","OTH2","B","RE","angel.n.harmon@fakeu.edu"
"5","821812340","Powers","Christian","UG","4","SO","DEF2","A","RE","christian.c.powers@fakeu.edu"
"6","280764051","Hayes","Natalie","UG","4","SO","O104","B","RE","natalie.j.hayes@fakeu.edu"
"7","237548816","Mcintosh","Naomi","UG","4","SO","ABC2","A+","RE","naomi.c.mcintosh@fakeu.edu"
"8","421315775","Allen","Bryan","UG","4","JR","DEF2","A","RE","bryan.a.allen@fakeu.edu"
"9","366927421","Norman","Joseph","UG","4","JR","O129","B","RE","joseph.c.norman@fakeu.edu"
"10","260432836","Cruz","Elijah","UG","4","JR","DEF2","A","RE","elijah.i.cruz@fakeu.edu"
"11","261893019","Brooks","Matthew","UG","4","SO","OT20","B+","RE","matthew.l.brooks@fakeu.edu"
"12","803420542","Frazier","Ethan","UG","4","SO","OT26","A","RE","ethan.w.frazier@fakeu.edu"
"13","547407548","Small","Giselle","UG","4","JR","OT26","C","RE","giselle.q.small@fakeu.edu"
"14","260783334","Roberts","Vincent","UG","4","JR","ABC1","B","RE","vincent.l.roberts@fakeu.edu"
"15","422089910","Ryan","Maya","UG","4","JR","OT59","A-","RE","maya.j.ryan@fakeu.edu"
"16","295596092","Schmidt","Naomi","UG","4","FR","DEF2","A","RE","naomi.a.schmidt@fakeu.edu"
"17","450167652","Flynn","Jayden","UG","4","FR","OT16","B","RE","jayden.m.flynn@fakeu.edu"
"18","763354953","Jackson","Vincent","ND","4","ND","OTH2","B-","RE","vincent.k.jackson@fakeu.edu"
"19","467258260","Price","Naomi","UG","4","JR","OT42","B","RE","naomi.e.price@fakeu.edu"
"20","740156226","Johnson","Emily","UG","4","JR","DEF2","A","RE","emily.b.johnson@fakeu.edu"
"21","131430127","Adams","Jose","ND","4","ND","O207","A","RE","jose.m.adams@fakeu.edu"
"22","216516796","Johnson","Alyssa","UG","4","FR","OT16","B+","RE","alyssa.m.johnson@fakeu.edu"
"23","200269158","Perez","Caleb","UG","4","SO","OTH8","A-","RE","caleb.e.perez@fakeu.edu"
"24","792147590","Reilly","Charlotte","UG","4","SO","ABC1","A-","RE","charlotte.g.reilly@fakeu.edu"
"25","638530684","Cole","Isaac","UG","4","SR","ABC1","B","RE","isaac.l.cole@fakeu.edu"
"26","836417332","Ortiz","Jonathan","UG","4","FR","ABC2","B+","RE","jonathan.a.ortiz@fakeu.edu"
"27","899373000","Dean","Adrian","UG","4","SO","OT16","B+","RE","adrian.a.dean@fakeu.edu"
"28","846993407","Foster","Emma","UG","4","SO","OT59","A-","RE","emma.l.foster@fakeu.edu"
"29","431210725","Wilson","Zachary","UG","4","JR","ABC2","A+","RE","zachary.a.wilson@fakeu.edu"
"30","344583604","Taylor","John","UG","4","JR","DEF2","A","RE","john.a.taylor@fakeu.edu"
"31","771511607","Kennedy","Brianna","UG","4","FR","DEF2","B-","RE","brianna.z.kennedy@fakeu.edu"
"32","613804316","Montgomery","Maria","UG","4","SO","OT39","B-","RE","maria.j.montgomery@fakeu.edu"
"33","201952727","Jones","Alexa","UG","4","JR","DEF2","B","RE","alexa.j.jones@fakeu.edu"
"34","502707797","Powers","Henry","UG","4","FR","ABC2","D","RE","henry.e.powers@fakeu.edu"
"35","737824569","Dennis","Gavin","UG","4","SO","OT20","C","RE","gavin.t.dennis@fakeu.edu"
"36","667035479","Massey","Dylan","ND","4","ND","OTH2","A-","RE","dylan.j.massey@fakeu.edu"
"37","240077812","Gutierrez","Gael","UG","4","SR","O174","B+","RE","gael.g.gutierrez@fakeu.edu"
"38","934189431","Garcia","Elijah","ND","4","ND","OTH2","A","RE","elijah.b.garcia@fakeu.edu"
"39","604523474","Davis","Daisy","UG","4","JR","ABC1","B","RE","daisy.j.davis@fakeu.edu"
"40","524305545","Mills","Nathan","UG","4","SO","OTH9","D+","RE","nathan.s.mills@fakeu.edu"
"41","210221760","Stone","Nicholas","UG","4","JR","O114","B+","RE","nicholas.l.stone@fakeu.edu"
"42","757122628","Duke","Juan","UG","4","JR","OTH3","B+","RE","juan.j.duke@fakeu.edu"
"43","564437644","Bennett","William","UG","4","SO","OT16","B","RE","william.h.bennett@fakeu.edu"
"44","236796893","Davis","Dylan","UG","4","SR","OT16","B+","RE","dylan.k.davis@fakeu.edu"
"45","743057999","Patterson","James","UG","4","JR","OT35","B","RE","james.i.patterson@fakeu.edu"
"46","265574344","Frank","Lucas","UG","4","FR","ABC1","D","RE","lucas.s.frank@fakeu.edu"
"47","805208390","Bush","Maria","UG","4","FR","OTH2","A-","RE","maria.a.bush@fakeu.edu"
"48","802842988","Castillo","Isabel","UG","0","JR","OT26","B-","RE","isabel.a.castillo@fakeu.edu"
"49","341814879","Davis","Nathan","UG","4","SR","O123","A","RE","nathan.m.davis@fakeu.edu"
"50","285845216","White","Damian","ND","4","ND","OTH2","NG","RE","damian.r.white@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"84348","199706","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Logan, Jackson J.","Lecture","MW","10:00 AM - 11:50 AM","MB2","1002"
"","Discussion","T","10:00 AM - 10:50 AM","MB2","1002"
"","Discussion","T","2:10 PM - 3:00 PM","MB2","1008"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","171481484","Mccoy","Adam","UG","4","SR","OTH7","A","RE","adam.o.mccoy@fakeu.edu"
"2","680271756","Massey","Valerie","UG","4","SR","O160","A+","RE","valerie.a.massey@fakeu.edu"
"3","706541890","Sellers","Jayden","UG","4","SO","OT54","A+","RE","jayden.j.sellers@fakeu.edu"
"4","597775959","Butler","Alexander","UG","4","SR","OT42","B+","RE","alexander.e.butler@fakeu.edu"
"5","625051865","Johnson","Kevin","UG","4","JR","O174","B","RE","kevin.j.johnson@fakeu.edu"
"6","982115635","Garza","Robert","ND","4","ND","OTH2","A","RE","robert.a.garza@fakeu.edu"
"7","149077623","George","Arianna","UG","4","SR","O160","A","RE","arianna.j.george@fakeu.edu"
"8","724515664","Martin","Daniel","UG","4","SR","OTH6","A","RE","daniel.a.martin@fakeu.edu"
"9","197989433","Maddox","Jayden","UG","4","FR","OTH2","A+","RE","jayden.a.maddox@fakeu.edu"
"10","645573960","Jones","Alexandra","UG","4","JR","OT26","B","RE","alexandra.i.jones@fakeu.edu"
"11","662102646","Rich","Claire","UG","4","JR","O108","A","RE","claire.k.rich@fakeu.edu"
"12","993332432","Chen","Gael","UG","4","SR","OT39","A+","RE","gael.d.chen@fakeu.edu"
"13","182780813","Jordan","Ella","UG","4","FR","OTH2","A+","RE","ella.l.jordan@fakeu.edu"
"14","401583186","Wells","Savannah","GR","4","GM","O187","B","RE","savannah.d.wells@fakeu.edu"
"15","934189431","Garcia","Elijah","ND","4","ND","OTH2","A+","RE","elijah.b.garcia@fakeu.edu"
"16","819900609","Hunter","Delilah","UG","4","SR","OT35","A","RE","delilah.a.hunter@fakeu.edu"
"17","356623821","Scott","Logan","UG","4","SO","OTH1","A","RE","logan.k.scott@fakeu.edu"
"18","491949687","Collins","Mason","ND","4","ND","OTH2","A","RE","mason.j.collins@fakeu.edu"
"19","638977320","Abbott","Victoria","GR","4","D1","O143","A","RE","victoria.h.abbott@fakeu.edu"
"20","182499112","Wheeler","Joshua","ND","4","ND","OTH2","A","RE","joshua.f.wheeler@fakeu.edu"
"21","471141675","Byrd","Vanessa","GR","4","GM","O208","A","RE","vanessa.t.byrd@fakeu.edu"
"22","772577349","Roberts","Kayla","UG","4","SO","DEF1","A","RE","kayla.a.roberts@fakeu.edu"
"23","347873954","Morris","Samuel","ND","4","ND","OTH2","A","RE","samuel.a.morris@fakeu.edu"
"24","559703573","Cook","Jose","ND","4","ND","OT10","B","RE","jose.w.cook@fakeu.edu"
