""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"21880","199303","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","10:00 AM - 10:50 AM","LH5","49"
"","Discussion","M","4:10 PM - 5:00 PM","LH3","56"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","775586258","White","Samuel","UG","4","SR","OT17","A-","RE","samuel.s.white@fakeu.edu"
"2","567550236","Herman","Noah","UG","4","SO","OT26","C+","RE","noah.j.herman@fakeu.edu"
"3","356462966","Castro","Isabella","UG","4","SO","OTH3","B","RE","isabella.a.castro@fakeu.edu"
"4","105581658","Morris","Sofia","UG","4","SO","OT15","B","RE","sofia.c.morris@fakeu.edu"
"5","287783731","Goff","Abigail","UG","4","SO","OT64","A-","RE","abigail.s.goff@fakeu.edu"
"6","958459251","Cook","Xavier","UG","4","SO","OT26","C-","RE","xavier.j.cook@fakeu.edu"
"7","154589378","Clark","Addison","UG","4","SO","OT17","A","RE","addison.r.clark@fakeu.edu"
"8","515247711","Wilson","Avery","UG","4","SO","OT26","A","RE","avery.a.wilson@fakeu.edu"
"9","395163099","Smith","Elizabeth","UG","4","SO","OT60","B+","RE","elizabeth.m.smith@fakeu.edu"
"10","235155055","Holland","Samuel","UG","4","SO","OT30","C+","RE","samuel.b.holland@fakeu.edu"
"11","736656120","Davidson","Isaac","UG","4","SO","OT16","B+","RE","isaac.s.davidson@fakeu.edu"
"12","962147001","Robinson","Damian","UG","4","FR","OTH3","B","RE","damian.g.robinson@fakeu.edu"
"13","589686660","O'neill","Angela","UG","4","FR","OT16","B-","RE","angela.e.o'neill@fakeu.edu"
"14","352586811","Williams","Alyssa","UG","4","FR","OT25","B+","RE","alyssa.v.williams@fakeu.edu"
"15","554655436","Smith","Christian","UG","4","FR","OTH8","B+","RE","christian.a.smith@fakeu.edu"
"16","303754452","Eaton","Olivia","UG","4","FR","OT26","A-","RE","olivia.b.eaton@fakeu.edu"
"17","421853681","Lynch","Adrian","UG","4","FR","OT20","B+","RE","adrian.g.lynch@fakeu.edu"
"18","406428804","Cannon","Samuel","UG","4","FR","OT26","B","RE","samuel.a.cannon@fakeu.edu"
"19","616651075","Hale","Brooklyn","UG","4","FR","OTH3","B","RE","brooklyn.e.hale@fakeu.edu"
"20","109135721","Owens","Nathan","UG","4","FR","OT20","B+","RE","nathan.s.owens@fakeu.edu"
"21","180418374","Alford","Aubrey","UG","4","SO","OT36","A","RE","aubrey.e.alford@fakeu.edu"
"22","129916060","Knight","Adrian","UG","4","SR","OT34","NS","RE","adrian.j.knight@fakeu.edu"
"23","225338377","Brooks","Isaac","UG","4","FR","OT90","B+","RE","isaac.a.brooks@fakeu.edu"
"24","852741737","Holloway","Jasmine","UG","4","JR","OT15","C+","RE","jasmine.s.holloway@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"11329","199303","ABC","101","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Discussion","T","9:00 AM - 9:50 AM","LH5","12"
"","Lecture","MWF","10:00 AM - 10:50 AM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","794692343","Taylor","Isabella","UG","4","FR","OT16","A","RE","isabella.o.taylor@fakeu.edu"
"2","209884586","Neal","Delilah","UG","4","SO","OT26","B","RE","delilah.g.neal@fakeu.edu"
"3","317017582","Fleming","Ava","UG","4","SR","OT34","A","RE","ava.z.fleming@fakeu.edu"
"4","672483384","Sykes","Brianna","UG","4","JR","O123","B","RE","brianna.v.sykes@fakeu.edu"
"5","712507980","Woods","Zoey","UG","4","JR","OT34","A+","RE","zoey.z.woods@fakeu.edu"
"6","851075759","Schwartz","Damian","UG","4","SO","OT15","A","RE","damian.c.schwartz@fakeu.edu"
"7","445348133","Olsen","Jeremiah","UG","4","FR","OT10","B","RE","jeremiah.s.olsen@fakeu.edu"
"8","452682656","Nelson","Abigail","UG","4","FR","O123","A","RE","abigail.s.nelson@fakeu.edu"
"9","331754956","Gates","Jayden","UG","4","SO","O115","F","RE","jayden.l.gates@fakeu.edu"
"10","537344597","Mckay","Miguel","UG","4","FR","OT29","B","RE","miguel.a.mckay@fakeu.edu"
"11","562806030","Howell","Alyssa","UG","4","FR","OTH8","A","RE","alyssa.s.howell@fakeu.edu"
"12","252911622","Lewis","Gavin","UG","4","FR","OT61","F","RE","gavin.b.lewis@fakeu.edu"
"13","504357123","Mcconnell","Jack","UG","4","FR","OTH3","B+","RE","jack.s.mcconnell@fakeu.edu"
"14","288002886","White","Jose","UG","4","FR","OT20","F","RE","jose.s.white@fakeu.edu"
"15","266843678","Flores","Joshua","UG","4","FR","OT93","B","RE","joshua.e.flores@fakeu.edu"
"16","725769058","Collins","Oliver","UG","4","JR","OT26","B-","RE","oliver.s.collins@fakeu.edu"
"17","418297872","Flores","Daniel","UG","4","JR","OT15","F","RE","daniel.l.flores@fakeu.edu"
"18","242992727","Young","Riley","UG","4","SO","OT20","B","RE","riley.h.young@fakeu.edu"
"19","232925537","Perez","Jayden","UG","4","SO","OT16","C","RE","jayden.e.perez@fakeu.edu"
"20","722137872","Henry","Emma","UG","4","FR","OT45","B","RE","emma.j.henry@fakeu.edu"
"21","966427921","Carroll","Hannah","UG","4","FR","OT26","A-","RE","hannah.s.carroll@fakeu.edu"
"22","721918553","Ward","Samantha","UG","4","SO","OT20","NS","RE","samantha.e.ward@fakeu.edu"
"23","232856641","Brown","Liam","UG","4","SO","OT16","B+","RE","liam.j.brown@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"74417","199303","ABC","101","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","10:00 AM - 10:50 AM","LH5","49"
"","Discussion","T","3:10 PM - 4:00 PM","LH5","46"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","342779385","Wilson","Luke","UG","4","SR","OTH3","D","RE","luke.b.wilson@fakeu.edu"
"2","650436267","West","Camila","UG","4","SO","OT88","A","RE","camila.h.west@fakeu.edu"
"3","567546678","Rhodes","William","UG","4","SO","O123","A","RE","william.s.rhodes@fakeu.edu"
"4","493784505","Warren","Elijah","UG","4","SO","O123","A-","RE","elijah.r.warren@fakeu.edu"
"5","602350599","Watts","Brianna","UG","4","SO","OT26","A","RE","brianna.m.watts@fakeu.edu"
"6","513992844","Hughes","Madison","UG","4","FR","OTH3","A","RE","madison.g.hughes@fakeu.edu"
"7","777726154","Owens","Lillian","UG","4","FR","OT29","F","RE","lillian.a.owens@fakeu.edu"
"8","198935104","Benjamin","Eduardo","UG","4","FR","OT10","B","RE","eduardo.e.benjamin@fakeu.edu"
"9","443493248","Turner","Jocelyn","UG","4","FR","OTH3","A","RE","jocelyn.p.turner@fakeu.edu"
"10","138388662","Baldwin","Claire","UG","4","SR","OT15","B-","RE","claire.b.baldwin@fakeu.edu"
"11","824672443","Curry","Camila","UG","4","JR","O123","F","RE","camila.n.curry@fakeu.edu"
"12","216446709","Gonzales","Daniel","UG","4","FR","O123","A","RE","daniel.z.gonzales@fakeu.edu"
"13","593683869","Williamson","Isabella","UG","4","SO","OT15","B","RE","isabella.s.williamson@fakeu.edu"
"14","955959085","Richards","Dylan","UG","4","FR","OT15","A-","RE","dylan.e.richards@fakeu.edu"
"15","760419103","Jackson","Isaiah","UG","4","FR","OT20","B","RE","isaiah.a.jackson@fakeu.edu"
"16","688292684","Williams","Valeria","UG","4","FR","OTH3","C","RE","valeria.i.williams@fakeu.edu"
"17","809982199","Allen","Olivia","UG","4","SR","OT34","C","RE","olivia.m.allen@fakeu.edu"
"18","963780739","Lee","Sebastian","UG","4","JR","OT25","B+","RE","sebastian.s.lee@fakeu.edu"
"19","969401229","Bryant","Alexander","UG","4","FR","OT16","F","RE","alexander.s.bryant@fakeu.edu"
"20","977653658","Russell","Aiden","UG","4","SR","OT59","A+","RE","aiden.a.russell@fakeu.edu"
"21","325705841","Burch","William","UG","4","SO","OT30","A","RE","william.r.burch@fakeu.edu"
"22","980857415","Green","Henry","UG","4","FR","OT59","B+","RE","henry.j.green@fakeu.edu"
"23","662822044","Campbell","Matthew","UG","4","JR","OT59","A","RE","matthew.q.campbell@fakeu.edu"
"24","792507065","Henderson","Matthew","UG","4","JR","OT59","A-","RE","matthew.i.henderson@fakeu.edu"
"25","771793312","Young","Scarlett","UG","4","JR","OT54","B-","RE","scarlett.a.young@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"23152","199303","ABC","101","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","10:00 AM - 10:50 AM","LH5","49"
"","Discussion","M","5:10 PM - 6:00 PM","LH5","30"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","992440944","Johnson","Avery","UG","4","SO","OTH3","C","RE","avery.j.johnson@fakeu.edu"
"2","497091367","Skinner","Caleb","UG","4","SO","OT26","B-","RE","caleb.s.skinner@fakeu.edu"
"3","347501450","Miller","Victoria","UG","4","SO","O123","B+","RE","victoria.r.miller@fakeu.edu"
"4","358032503","Hutchinson","Nathan","UG","4","SO","O108","A","RE","nathan.j.hutchinson@fakeu.edu"
"5","158306867","Gamble","Gabriel","UG","4","FR","OT10","B+","RE","gabriel.l.gamble@fakeu.edu"
"6","843232437","Johnson","Matthew","UG","4","FR","DEF1","B","RE","matthew.g.johnson@fakeu.edu"
"7","537765483","Jackson","Ximena","UG","4","SR","OT34","I","RE","ximena.a.jackson@fakeu.edu"
"8","973528047","Wilkins","Carlos","UG","4","JR","OTH9","C","RE","carlos.j.wilkins@fakeu.edu"
"9","672555218","George","Jonathan","UG","4","SR","OT59","A","RE","jonathan.s.george@fakeu.edu"
"10","101403695","Johnson","Alexander","UG","4","SO","OT45","A","RE","alexander.j.johnson1@fakeu.edu"
"11","753520823","Gill","Allison","UG","4","SO","OT15","A","RE","allison.d.gill@fakeu.edu"
"12","486496399","Pope","Gavin","UG","4","SO","OT26","B","RE","gavin.a.pope@fakeu.edu"
"13","630579585","Yates","Jason","UG","4","SO","OTH3","A","RE","jason.c.yates@fakeu.edu"
"14","968920079","Lewis","Anthony","UG","4","FR","OT20","A","RE","anthony.m.lewis@fakeu.edu"
"15","549130785","Cunningham","Sofia","UG","4","FR","OT15","A","RE","sofia.o.cunningham@fakeu.edu"
"16","140945464","Rodriguez","Logan","UG","4","FR","OT35","A","RE","logan.r.rodriguez@fakeu.edu"
"17","274345662","Hughes","Jack","UG","4","FR","OT61","B-","RE","jack.s.hughes@fakeu.edu"
"18","379438137","Blake","Sophie","UG","4","FR","OTH8","B-","RE","sophie.c.blake@fakeu.edu"
"19","898861472","Morse","Delilah","UG","4","FR","OT26","A","RE","delilah.e.morse@fakeu.edu"
"20","527357617","Coleman","Violet","UG","4","JR","OT44","NS","RE","violet.c.coleman@fakeu.edu"
