""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"75242","200401","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Baldwin, Ella J.","Lecture","TR","1:40 PM - 3:00 PM","LH1","94"
"","Discussion","W","2:10 PM - 3:00 PM","TB3","146"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","925302405","Strickland","Michael","UG","4","SO","O183","A","RE","michael.j.strickland1@fakeu.edu"
"2","378624868","Hood","Ayden","UG","4","SR","OT35","A-","RE","ayden.s.hood@fakeu.edu"
"3","946810330","Davenport","Natalie","UG","4","SR","O183","A-","RE","natalie.c.davenport@fakeu.edu"
"4","278094327","Marsh","Noah","UG","4","JR","O216","B-","RE","noah.e.marsh@fakeu.edu"
"5","971694801","Rasmussen","Nathaniel","UG","4","JR","O232","B","RE","nathaniel.s.rasmussen@fakeu.edu"
"6","712495197","Kirby","Amelia","UG","4","FR","DEF2","B","RE","amelia.a.kirby@fakeu.edu"
"7","697800141","Stark","Sebastian","UG","4","JR","O238","B","RE","sebastian.a.stark@fakeu.edu"
"8","653433437","Rodriguez","Christopher","UG","4","JR","O238","B","RE","christopher.c.rodriguez@fakeu.edu"
"9","850199881","Smith","Zoe","UG","4","SO","O174","A-","RE","zoe.k.smith@fakeu.edu"
"10","939785250","Murray","Diego","UG","4","SO","O233","C+","RE","diego.i.murray@fakeu.edu"
"11","681547092","Rios","Jack","UG","4","FR","DEF2","B-","RE","jack.r.rios@fakeu.edu"
"12","567441468","Dixon","Mason","UG","4","FR","OT10","C+","RE","mason.l.dixon@fakeu.edu"
"13","990839860","Jackson","Ethan","UG","4","FR","ABC1","B+","RE","ethan.k.jackson@fakeu.edu"
"14","713939672","Nunez","Mason","UG","4","FR","OT16","B-","RE","mason.m.nunez@fakeu.edu"
"15","225987945","Mccullough","Isaac","UG","4","FR","ABC2","B-","RE","isaac.q.mccullough@fakeu.edu"
"16","765957352","Lewis","Samuel","UG","4","SO","O160","A+","RE","samuel.e.lewis@fakeu.edu"
"17","140734747","Reed","Luke","UG","4","FR","DEF2","D-","RE","luke.t.reed@fakeu.edu"
"18","170322889","Rice","Joshua","UG","4","SR","OT21","B+","RE","joshua.r.rice@fakeu.edu"
"19","983806359","Petersen","Jayden","UG","4","SO","OT42","A-","RE","jayden.a.petersen@fakeu.edu"
"20","578633994","Rowe","Ryan","UG","4","FR","O251","A","RE","ryan.l.rowe@fakeu.edu"
"21","394925283","Lawson","Emily","UG","4","FR","OT35","A-","RE","emily.c.lawson@fakeu.edu"
"22","863318003","Hill","Isaac","UG","4","FR","OTH4","A-","RE","isaac.a.hill@fakeu.edu"
"23","324844652","Curtis","Tyler","UG","4","FR","ABC2","B","RE","tyler.j.curtis@fakeu.edu"
"24","461779568","Freeman","Ayden","UG","4","FR","DEF2","B","RE","ayden.e.freeman@fakeu.edu"
"25","857080164","Taylor","Mateo","UG","4","JR","O174","A","RE","mateo.e.taylor@fakeu.edu"
"26","747756122","Anderson","Gianna","UG","4","JR","O251","A","RE","gianna.j.anderson@fakeu.edu"
"27","756094993","Olson","Nicholas","UG","4","FR","OT26","C-","RE","nicholas.g.olson@fakeu.edu"
"28","813857278","Serrano","Logan","UG","4","FR","OT26","B","RE","logan.m.serrano@fakeu.edu"
"29","672013914","Price","Eduardo","UG","4","SO","OT26","B+","RE","eduardo.s.price@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"68677","200401","ABC","101","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Baldwin, Ella J.","Discussion","W","1:10 PM - 2:00 PM","LH5","46"
"","Lecture","TR","1:40 PM - 3:00 PM","LH1","94"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","613618061","Hays","Addison","UG","4","SR","OT40","A","RE","addison.j.hays@fakeu.edu"
"2","480243844","Cole","Nathan","UG","4","SR","O183","A","RE","nathan.p.cole@fakeu.edu"
"3","213242520","Adams","Luis","UG","4","JR","O104","B-","RE","luis.m.adams@fakeu.edu"
"4","126208636","Harris","Gianna","UG","4","JR","OTH8","B-","RE","gianna.s.harris@fakeu.edu"
"5","579917584","Hodges","Hannah","UG","4","JR","O174","B+","RE","hannah.j.hodges@fakeu.edu"
"6","529737832","Smith","Logan","UG","4","SO","OT10","B-","RE","logan.a.smith@fakeu.edu"
"7","970824237","Taylor","Melody","UG","4","SO","DEF2","A","RE","melody.l.taylor@fakeu.edu"
"8","872961641","Hardin","Vincent","UG","4","SO","OT68","A","RE","vincent.a.hardin@fakeu.edu"
"9","452963493","Strickland","Michael","UG","4","FR","DEF1","C+","RE","michael.j.strickland@fakeu.edu"
