""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"61480","199806","ABC","104","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Miller, Emma J.","Lecture","MW","9:00 AM - 10:50 AM","MB3","1062"
"","Discussion","T","9:00 AM - 9:50 AM","MB3","1062"
"","Discussion","W","11:00 AM - 11:50 AM","MB3","1062"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","573837407","Marquez","Miguel","UG","4","SO","OT35","A","RE","miguel.a.marquez@fakeu.edu"
"2","475443175","Henson","Tyler","UG","4","SO","OT22","C","RE","tyler.a.henson@fakeu.edu"
"3","556859989","Grimes","Sophia","UG","4","JR","OT26","D","RE","sophia.s.grimes@fakeu.edu"
"4","393620605","Sanford","Mason","UG","4","JR","DEF2","B","RE","mason.j.sanford@fakeu.edu"
"5","459794200","Sanders","Adam","UG","4","JR","OT16","D","RE","adam.n.sanders@fakeu.edu"
"6","429953584","Snyder","Olivia","UG","4","JR","ABC2","D","RE","olivia.g.snyder@fakeu.edu"
"7","310729608","Cobb","William","UG","4","SO","DEF2","D","RE","william.n.cobb@fakeu.edu"
"8","454906012","Hammond","Alan","UG","4","SO","ABC2","B","RE","alan.e.hammond@fakeu.edu"
"9","839905640","Moore","Bella","UG","4","SO","OT16","C","RE","bella.a.moore@fakeu.edu"
"10","494620189","Perez","Connor","UG","4","SO","ABC2","D","RE","connor.s.perez@fakeu.edu"
"11","922041749","Rodriguez","Jack","UG","4","SO","DEF2","C","RE","jack.a.rodriguez@fakeu.edu"
"12","272504600","Allen","Adrian","UG","4","JR","ABC2","B","RE","adrian.d.allen@fakeu.edu"
"13","271935192","Pearson","Jesus","UG","4","JR","ABC1","D","RE","jesus.a.pearson@fakeu.edu"
"14","394686365","Powers","Hailey","UG","4","SO","ABC1","C","RE","hailey.m.powers@fakeu.edu"
"15","122323566","Wright","Jacob","UG","4","JR","OT10","D","RE","jacob.s.wright@fakeu.edu"
"16","597374654","Wolf","Josiah","UG","4","JR","OTH8","C","RE","josiah.e.wolf@fakeu.edu"
"17","683131608","Ford","David","UG","4","JR","OTH5","C","RE","david.j.ford@fakeu.edu"
"18","809885383","Williamson","Eva","UG","4","SO","DEF2","C","RE","eva.a.williamson@fakeu.edu"
"19","713667087","Turner","Ethan","UG","4","SO","OT26","D","RE","ethan.j.turner@fakeu.edu"
"20","801517050","Hamilton","Logan","UG","4","JR","OT16","D","RE","logan.j.hamilton@fakeu.edu"
"21","631603100","Murray","Chloe","UG","4","SO","OT16","D","RE","chloe.g.murray@fakeu.edu"
"22","414814420","Barrett","Isabella","UG","4","SR","OT41","B","RE","isabella.f.barrett@fakeu.edu"
"23","638890108","Gomez","Robert","UG","4","SR","ABC2","B","RE","robert.j.gomez@fakeu.edu"
"24","603530062","Wade","Gabriella","UG","4","JR","ABC2","D","RE","gabriella.c.wade@fakeu.edu"
"25","115813442","Thompson","Liam","UG","4","SO","OT16","C","RE","liam.a.thompson@fakeu.edu"
"26","264827350","Carey","Isabel","UG","4","SO","OT61","C","RE","isabel.s.carey@fakeu.edu"
"27","618409709","Adams","Logan","UG","4","SO","OT10","C","RE","logan.m.adams@fakeu.edu"
"28","818225123","Estrada","Jose","UG","4","SO","ABC2","C","RE","jose.v.estrada@fakeu.edu"
"29","865665237","Swanson","Jose","UG","4","SO","OT16","NS","RE","jose.j.swanson@fakeu.edu"
"30","935224560","Phillips","Ethan","UG","4","FR","ABC2","C","RE","ethan.m.phillips@fakeu.edu"
"31","240466583","Marquez","Zachary","UG","4","SO","OT16","D","RE","zachary.a.marquez@fakeu.edu"
"32","375979213","Moore","Grace","UG","4","JR","ABC1","B","RE","grace.v.moore@fakeu.edu"
"33","151266935","Turner","Julian","UG","4","JR","OT16","A","RE","julian.e.turner@fakeu.edu"
"34","837020679","Kelly","Olivia","UG","4","SR","ABC2","C","RE","olivia.n.kelly@fakeu.edu"
"35","616748281","Mann","Ella","UG","4","SO","ABC1","C","RE","ella.m.mann@fakeu.edu"
"36","647171726","Cherry","Emma","UG","4","SO","OT45","D","RE","emma.j.cherry@fakeu.edu"
"37","775160945","Norris","Nicole","UG","4","SO","ABC2","A","RE","nicole.t.norris@fakeu.edu"
"38","134950345","Miller","Ethan","UG","4","JR","ABC1","C","RE","ethan.l.miller@fakeu.edu"
"39","509153623","Quinn","Aiden","UG","4","FR","DEF2","B","RE","aiden.c.quinn@fakeu.edu"
"40","997777539","Salazar","Julian","UG","4","SO","ABC2","D","RE","julian.t.salazar@fakeu.edu"
"41","803251623","Hill","Dylan","UG","4","SR","DEF1","C","RE","dylan.j.hill1@fakeu.edu"
"42","294901197","Snyder","Natalie","UG","4","JR","ABC2","C","RE","natalie.p.snyder@fakeu.edu"
"43","958688116","Williams","Kaylee","UG","4","JR","ABC2","B","RE","kaylee.a.williams@fakeu.edu"
"44","302624464","Sanders","Gael","UG","4","SR","ABC2","B","RE","gael.h.sanders@fakeu.edu"
"45","397021626","Barber","Victoria","UG","4","JR","ABC1","B","RE","victoria.s.barber@fakeu.edu"
"46","562959177","Mccarthy","Ethan","UG","4","SR","OT21","C","RE","ethan.m.mccarthy@fakeu.edu"
"47","516019083","Cole","Gabriella","UG","4","FR","ABC1","A","RE","gabriella.j.cole@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"21762","199806","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Ross, Aiden A.","Discussion","W","10:00 AM - 10:50 AM","MB2","1008"
"","Lecture","TR","12:10 PM - 2:00 PM","MB2","1008"
"","Discussion","W","1:10 PM - 2:00 PM","MB2","1008"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","212218968","Townsend","Nathan","UG","4","JR","OT35","B","RE","nathan.j.townsend@fakeu.edu"
"2","143028018","Mcdowell","Michelle","UG","4","SO","OT64","B+","RE","michelle.b.mcdowell@fakeu.edu"
"3","335529921","Hardy","Emily","UG","4","FR","DEF1","C-","RE","emily.i.hardy@fakeu.edu"
"4","824090325","Stafford","Juan","UG","4","FR","DEF1","B-","RE","juan.o.stafford@fakeu.edu"
"5","857851068","Sanchez","Brianna","UG","4","SR","OT37","D","RE","brianna.a.sanchez@fakeu.edu"
"6","835040752","Jackson","Jackson","UG","4","SR","O174","B-","RE","jackson.e.jackson@fakeu.edu"
"7","582704665","Evans","Ethan","UG","4","SR","O212","A-","RE","ethan.d.evans@fakeu.edu"
"8","402361144","Gomez","Nathan","UG","4","SO","OT10","B-","RE","nathan.a.gomez@fakeu.edu"
"9","360737166","Baker","Anthony","UG","4","SR","DEF2","A","RE","anthony.n.baker@fakeu.edu"
"10","745931649","Flores","Tyler","L0","4","L1","O138","A","RE","tyler.o.flores@fakeu.edu"
"11","727465680","Walker","Isaac","UG","4","JR","OT35","F","RE","isaac.l.walker@fakeu.edu"
"12","844043503","Noel","Samuel","UG","4","FR","OTH4","A","RE","samuel.h.noel@fakeu.edu"
"13","471986432","Owens","Natalie","UG","4","SO","OT26","A-","RE","natalie.r.owens@fakeu.edu"
"14","466281238","Moses","Adrian","UG","4","FR","DEF2","B-","RE","adrian.m.moses@fakeu.edu"
"15","892777986","Gomez","Sophia","ND","4","ND","OTH2","A+","RE","sophia.a.gomez@fakeu.edu"
"16","791127190","Robbins","Sofia","UG","4","FR","OT35","F","RE","sofia.m.robbins@fakeu.edu"
"17","370563552","Perez","Gianna","UG","4","FR","OT16","C","RE","gianna.a.perez@fakeu.edu"
"18","154310673","Lester","Angelina","UG","4","JR","OT26","F","RE","angelina.n.lester@fakeu.edu"
"19","630092643","Craft","Ella","UG","4","FR","O215","F","RE","ella.a.craft@fakeu.edu"
"20","329471519","Moreno","Brooklyn","UG","4","SR","DEF1","B+","RE","brooklyn.t.moreno@fakeu.edu"
"21","516019083","Cole","Gabriella","UG","4","FR","ABC1","A+","RE","gabriella.j.cole@fakeu.edu"
"22","777263711","Giles","Sofia","ND","4","ND","OTH2","B","RE","sofia.m.giles@fakeu.edu"
"23","964079110","Whitehead","Santiago","UG","4","FR","OT22","B","RE","santiago.e.whitehead@fakeu.edu"
"24","240596459","Ray","Alexandra","UG","4","SR","O148","B+","RE","alexandra.i.ray@fakeu.edu"
"25","529141794","Harrison","Gael","UG","4","FR","O108","B-","RE","gael.a.harrison@fakeu.edu"
"26","460555702","Sanchez","Hailey","ND","4","ND","OTH2","C","RE","hailey.j.sanchez@fakeu.edu"
"27","263482220","Lindsey","Angelina","UG","4","SR","OT59","C","RE","angelina.a.lindsey@fakeu.edu"
"28","639086980","Perry","Aaliyah","UG","4","FR","O215","C+","RE","aaliyah.s.perry@fakeu.edu"
"29","488520722","Dunn","Alan","UG","4","SR","OT42","B+","RE","alan.n.dunn@fakeu.edu"
"30","533073250","Strickland","William","UG","4","FR","ABC2","A-","RE","william.s.strickland@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"26926","199806","ABC","112","0","1.000 - 5.000"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"","Internship","","","",""
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"35483","199806","ABC","112","1","1.000 - 5.000"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Donaldson, Dylan H.","Internship","","","",""
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"88442","199806","ABC","112","2","1.000 - 5.000"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Perry, Katherine V.","Internship","","","",""
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"22499","199806","ABC","112","3","1.000 - 5.000"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Sullivan, Jordan H.","Internship","","","",""
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"28819","199806","ABC","112","4","1.000 - 5.000"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Herring, Nathan L.","Internship","","","",""
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"89081","199806","ABC","112","5","1.000 - 5.000"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Bennett, Henry A.","Internship","","","",""
""
