""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"13938","200806","ABC","104","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Moore, Isabella M.","Lecture","TWR","9:00 AM - 10:40 AM","LH5","45"
"","Discussion","R","11:00 AM - 12:40 PM","LH5","45"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","958376506","Carter","Levi","UG","4","SR","O106","C","RE","levi.f.carter@fakeu.edu"
"2","995937320","Larsen","Alejandro","UG","4","SR","DEF1","B-","RE","alejandro.a.larsen@fakeu.edu"
"3","901087791","Davis","Sarah","UG","4","SR","OTH8","C","RE","sarah.c.davis@fakeu.edu"
"4","568725953","Hansen","Natalie","UG","4","JR","DEF2","A","RE","natalie.z.hansen@fakeu.edu"
"5","250875122","Lynch","Aaron","UG","4","JR","ABC1","D","RE","aaron.j.lynch@fakeu.edu"
"6","133209495","Sanders","David","UG","4","JR","OTH8","B","RE","david.j.sanders1@fakeu.edu"
"7","877681888","Allen","Jayden","UG","4","JR","ABC1","A-","RE","jayden.s.allen@fakeu.edu"
"8","921255861","Cooper","Sophia","UG","4","JR","ABC1","B+","RE","sophia.j.cooper@fakeu.edu"
"9","375418421","Frank","Abigail","UG","4","SO","DEF2","C+","RE","abigail.m.frank@fakeu.edu"
"10","972502304","Knowles","Julia","UG","4","SO","OT42","A","RE","julia.d.knowles@fakeu.edu"
"11","518006450","Daniels","Leah","UG","4","FR","ABC1","C","RE","leah.j.daniels@fakeu.edu"
"12","542551677","Hernandez","Isabella","UG","4","FR","O144","A","RE","isabella.j.hernandez@fakeu.edu"
"13","610238278","Fernandez","Kimberly","UG","4","JR","DEF2","A-","RE","kimberly.g.fernandez@fakeu.edu"
"14","253309764","Ryan","Alexander","UG","4","JR","DEF2","A-","RE","alexander.j.ryan@fakeu.edu"
"15","262170829","Daniel","Jonathan","UG","4","SR","OT42","B","RE","jonathan.a.daniel@fakeu.edu"
"16","496504638","West","James","UG","4","SR","O243","B-","RE","james.a.west@fakeu.edu"
"17","871756741","Burton","Ivan","UG","4","JR","OT21","B","RE","ivan.j.burton@fakeu.edu"
"18","872190434","Dalton","Jordan","UG","4","FR","O215","A-","RE","jordan.j.dalton@fakeu.edu"
"19","800333802","Vazquez","Christopher","UG","4","SO","DEF2","D+","RE","christopher.s.vazquez@fakeu.edu"
"20","464233746","Schmidt","Ivan","UG","4","FR","ABC2","B+","RE","ivan.a.schmidt@fakeu.edu"
"21","904655514","Williams","Valeria","UG","4","SR","O160","C+","RE","valeria.n.williams@fakeu.edu"
"22","863299203","Howell","Robert","UG","4","SR","O160","C","RE","robert.l.howell@fakeu.edu"
"23","694362012","Brock","Jesse","UG","4","SR","OT87","D","RE","jesse.a.brock@fakeu.edu"
"24","373388241","Wells","Daniel","UG","4","SO","ABC2","B","RE","daniel.j.wells@fakeu.edu"
"25","866635318","Miller","Henry","UG","4","SO","OT64","C+","RE","henry.j.miller@fakeu.edu"
"26","264924762","Jordan","Jennifer","UG","4","JR","O181","C","RE","jennifer.a.jordan@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"53997","200806","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MTW","9:00 AM - 10:40 AM","LH5","8"
"","Discussion","R","9:00 AM - 10:40 AM","LH5","8"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","383932092","Henderson","Vanessa","UG","4","SR","OTH8","A","RE","vanessa.l.henderson@fakeu.edu"
