""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"33878","200903","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Rogers, Emma J.","Discussion","F","9:00 AM - 9:50 AM","MB2","1012"
"","Lecture","MWF","11:00 AM - 11:50 AM","LH5","22"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","509647404","Sharp","Zoey","UG","4","FR","ABC1","B","RE","zoey.j.sharp@fakeu.edu"
"2","116491311","Wilson","Gael","UG","4","SR","O244","C+","RE","gael.e.wilson@fakeu.edu"
"3","816919855","Jones","Emma","UG","4","SR","O238","C+","RE","emma.k.jones@fakeu.edu"
"4","244175899","Rosales","Dominic","UG","4","JR","O238","C-","RE","dominic.a.rosales@fakeu.edu"
"5","326540595","Grimes","Elijah","UG","4","JR","O160","D","RE","elijah.e.grimes@fakeu.edu"
"6","680170781","Walker","Owen","UG","4","JR","O174","A+","RE","owen.h.walker@fakeu.edu"
"7","334725225","Beard","Naomi","UG","4","JR","OTH6","C","RE","naomi.v.beard@fakeu.edu"
"8","505142075","Roberts","Xavier","UG","4","JR","ABC1","C+","RE","xavier.s.roberts@fakeu.edu"
"9","286753494","Lane","Elijah","UG","4","JR","OT40","D","RE","elijah.v.lane@fakeu.edu"
"10","184553105","Luna","Alex","UG","4","SO","O174","C-","RE","alex.e.luna@fakeu.edu"
"11","616787512","Jones","Santiago","UG","4","SO","OTH8","B+","RE","santiago.j.jones@fakeu.edu"
"12","662128439","Webb","Michael","GR","4","GM","O208","A-","RE","michael.g.webb@fakeu.edu"
"13","975220495","Lopez","Luis","UG","4","SO","OT35","B+","RE","luis.j.lopez@fakeu.edu"
"14","357158626","Mays","Jocelyn","UG","4","SO","O237","B","RE","jocelyn.e.mays@fakeu.edu"
"15","682641178","Gilbert","Grace","UG","4","SO","OT60","C","RE","grace.a.gilbert@fakeu.edu"
"16","901510826","Rice","Jordan","UG","4","FR","OT61","D+","RE","jordan.n.rice@fakeu.edu"
"17","171780321","Roberts","Jose","UG","4","SR","O232","I","RE","jose.l.roberts@fakeu.edu"
"18","716610453","Vasquez","Amy","GR","4","GM","O198","F","RE","amy.w.vasquez@fakeu.edu"
"19","225695130","Williams","Aaliyah","UG","4","SO","O238","B","RE","aaliyah.b.williams@fakeu.edu"
"20","801205091","Pope","Samantha","UG","4","FR","O232","C-","RE","samantha.t.pope@fakeu.edu"
"21","900771207","Benson","Bella","UG","4","FR","OT62","C","RE","bella.e.benson@fakeu.edu"
"22","511307193","Hudson","Anthony","UG","4","FR","OT26","C+","RE","anthony.l.hudson@fakeu.edu"
"23","702486725","Tucker","Damian","UG","4","FR","ABC1","B-","RE","damian.r.tucker@fakeu.edu"
"24","365580583","Holland","Miguel","GR","4","GM","O170","B-","RE","miguel.a.holland@fakeu.edu"
"25","760887023","Torres","Luke","UG","4","FR","OT16","A","RE","luke.i.torres@fakeu.edu"
"26","999358525","Davis","Leah","UG","4","SO","OTH8","B+","RE","leah.g.davis@fakeu.edu"
"27","822623181","Thompson","Jeremiah","UG","4","FR","O249","F","RE","jeremiah.k.thompson@fakeu.edu"
"28","552200415","Diaz","Adrian","ND","4","ND","O253","C+","RE","adrian.g.diaz@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"32230","200903","ABC","101","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Rogers, Emma J.","Discussion","W","9:00 AM - 9:50 AM","TB2","118"
"","Lecture","MWF","11:00 AM - 11:50 AM","LH5","22"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","327120346","Gibson","Isaac","UG","4","SR","O252","B","RE","isaac.r.gibson@fakeu.edu"
"2","981970933","Goodman","Evelyn","UG","4","JR","O232","D","RE","evelyn.p.goodman@fakeu.edu"
"3","688092396","Johnson","Jason","UG","4","JR","O160","A+","RE","jason.m.johnson@fakeu.edu"
"4","784371320","Richmond","Genesis","UG","4","JR","OT42","C","RE","genesis.i.richmond@fakeu.edu"
"5","882372879","Ryan","Elias","UG","4","JR","OTH6","C","RE","elias.x.ryan@fakeu.edu"
"6","388755927","Davis","Mason","UG","4","JR","O117","D+","RE","mason.a.davis1@fakeu.edu"
"7","245567649","Wood","Evan","UG","4","SO","ABC1","B+","RE","evan.j.wood@fakeu.edu"
"8","416794419","Weaver","Aaron","UG","4","SO","OTH8","D","RE","aaron.m.weaver@fakeu.edu"
"9","260725007","Acosta","Thomas","UG","4","SO","OT42","B+","RE","thomas.q.acosta@fakeu.edu"
"10","569935712","Marks","Grace","UG","4","JR","OT39","Y","RE","grace.j.marks@fakeu.edu"
"11","738941913","Porter","Carlos","UG","4","SO","O201","C","RE","carlos.a.porter1@fakeu.edu"
"12","118690032","May","Steven","UG","4","SO","ABC1","B+","RE","steven.j.may@fakeu.edu"
"13","767249974","Fletcher","Arianna","UG","4","SO","O270","D","RE","arianna.j.fletcher@fakeu.edu"
"14","665805776","Wagner","Christian","UG","4","FR","OT35","B+","RE","christian.a.wagner@fakeu.edu"
"15","479162037","Howard","Hailey","UG","4","SO","O174","A","RE","hailey.m.howard@fakeu.edu"
"16","412022080","Evans","Mason","UG","4","SR","O239","B","RE","mason.l.evans@fakeu.edu"
"17","409398536","Sims","Miguel","UG","4","JR","O239","A-","RE","miguel.c.sims@fakeu.edu"
"18","367753550","Wright","Elijah","UG","4","SR","OTH6","D","RE","elijah.a.wright1@fakeu.edu"
"19","149720643","Garcia","Zoey","UG","4","SO","OT16","D+","RE","zoey.k.garcia@fakeu.edu"
"20","946818331","Caldwell","Brianna","UG","4","SO","OT20","B+","RE","brianna.j.caldwell@fakeu.edu"
"21","103902845","Mccoy","Jasmine","UG","4","SO","OT20","B","RE","jasmine.z.mccoy@fakeu.edu"
"22","692552315","Allen","Jayden","UG","4","FR","OT40","C+","RE","jayden.e.allen@fakeu.edu"
"23","510819491","Randolph","Mateo","UG","4","FR","O174","B","RE","mateo.m.randolph@fakeu.edu"
