""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"97830","200906","ABC","107","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MTW","9:00 AM - 10:40 AM","LH1","66"
"","Discussion","W","2:10 PM - 3:50 PM","TB3","111"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","502169724","Kelley","Sofia","UG","4","SR","OTH7","A","RE","sofia.s.kelley@fakeu.edu"
"2","843700774","Mendez","Madison","UG","4","SR","OTH7","B","RE","madison.j.mendez@fakeu.edu"
"3","613016366","Larson","Samuel","UG","4","SR","OT40","B","RE","samuel.j.larson@fakeu.edu"
"4","517640489","Allen","Jason","UG","4","SR","ABC2","A-","RE","jason.j.allen@fakeu.edu"
"5","737556795","Foley","Destiny","UG","4","SR","ABC2","A-","RE","destiny.n.foley@fakeu.edu"
"6","408780644","Walker","Aubrey","UG","4","SR","O224","D","RE","aubrey.a.walker@fakeu.edu"
"7","700201474","Wells","Jose","UG","4","SR","ABC1","A","RE","jose.v.wells@fakeu.edu"
"8","653892590","Harris","Ryan","UG","4","SR","OTH7","A-","RE","ryan.a.harris@fakeu.edu"
"9","368098637","Snyder","Emily","UG","4","SR","ABC1","C-","RE","emily.a.snyder@fakeu.edu"
"10","183387252","Norman","Adrian","UG","4","SR","ABC1","A","RE","adrian.b.norman@fakeu.edu"
"11","331718987","Bradshaw","Lily","UG","4","JR","ABC2","B","RE","lily.a.bradshaw@fakeu.edu"
"12","722510470","Williams","Tyler","UG","4","JR","ABC1","A-","RE","tyler.s.williams@fakeu.edu"
"13","652809704","Erickson","Melanie","UG","4","JR","ABC1","B","RE","melanie.b.erickson@fakeu.edu"
"14","863801260","Smith","Kaylee","UG","4","SR","ABC1","C+","RE","kaylee.a.smith@fakeu.edu"
"15","781564117","Gutierrez","Valeria","UG","4","JR","ABC1","C+","RE","valeria.a.gutierrez@fakeu.edu"
"16","198296050","Boyd","Giovanni","UG","4","JR","ABC1","A","RE","giovanni.r.boyd@fakeu.edu"
"17","249437931","Trevino","Sophia","UG","4","JR","ABC1","A","RE","sophia.l.trevino@fakeu.edu"
"18","375418421","Frank","Abigail","UG","4","SO","DEF2","F","RE","abigail.m.frank@fakeu.edu"
"19","414290067","Nichols","Aaron","UG","4","SO","ABC1","I","RE","aaron.n.nichols@fakeu.edu"
"20","460970212","Floyd","Andres","UG","4","SO","ABC1","C+","RE","andres.b.floyd@fakeu.edu"
"21","664258419","Buck","Sophie","UG","4","SO","ABC1","B-","RE","sophie.d.buck@fakeu.edu"
"22","878559727","Robles","Faith","UG","4","SO","ABC1","B+","RE","faith.a.robles@fakeu.edu"
"23","779571869","Tran","Natalia","UG","4","SR","DEF2","A","RE","natalia.j.tran@fakeu.edu"
"24","469852452","Stephens","Alex","UG","4","SR","ABC1","A+","RE","alex.l.stephens@fakeu.edu"
"25","270764740","Harris","Dominic","UG","4","FR","ABC1","A","RE","dominic.h.harris@fakeu.edu"
"26","392106228","Barber","Jasmine","UG","4","SO","ABC2","F","RE","jasmine.a.barber@fakeu.edu"
"27","488787290","Anderson","Andres","UG","4","JR","ABC2","D","RE","andres.b.anderson@fakeu.edu"
"28","204064664","Santos","Ayden","UG","4","SR","ABC1","A-","RE","ayden.b.santos@fakeu.edu"
"29","875578284","James","Isabella","UG","4","FR","DEF1","F","RE","isabella.m.james@fakeu.edu"
"30","455627450","Reynolds","Amy","UG","4","JR","ABC1","A","RE","amy.n.reynolds@fakeu.edu"
"31","642061867","Lindsay","Diego","UG","4","SO","DEF2","A","RE","diego.j.lindsay@fakeu.edu"
"32","695743343","Murphy","Matthew","UG","4","JR","ABC2","B","RE","matthew.j.murphy@fakeu.edu"
"33","183372514","Davis","Joshua","UG","4","SO","ABC2","B","RE","joshua.j.davis@fakeu.edu"
"34","636990582","Allen","Luis","ND","4","ND","OTH2","A","RE","luis.j.allen@fakeu.edu"
"35","999358525","Davis","Leah","UG","4","SO","OTH8","F","RE","leah.g.davis@fakeu.edu"
"36","918676889","Jackson","Emily","UG","4","JR","OT62","A-","RE","emily.a.jackson@fakeu.edu"
"37","673796355","Byrd","Kayla","UG","4","JR","ABC1","A-","RE","kayla.c.byrd@fakeu.edu"
"38","822455379","Barry","Elizabeth","UG","4","SR","ABC2","B","RE","elizabeth.o.barry@fakeu.edu"
"39","956368138","George","Luke","UG","4","JR","ABC2","A-","RE","luke.l.george@fakeu.edu"
"40","640529635","Mcfadden","Isabella","UG","4","SO","ABC1","A-","RE","isabella.j.mcfadden@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"38318","200906","ABC","108","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"White, Jose E.","Discussion","T","8:20 AM - 9:59 AM","LH1","90"
"","Lecture","TWR","10:00 AM - 11:40 AM","LH1","90"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","779571869","Tran","Natalia","UG","4","SR","DEF2","A","RE","natalia.j.tran@fakeu.edu"
"2","979608492","Davis","Levi","UG","4","SR","OT42","A","RE","levi.g.davis@fakeu.edu"
"3","386215341","Bauer","Victor","UG","4","SR","DEF1","C","RE","victor.e.bauer@fakeu.edu"
"4","588550093","Martinez","Lily","UG","4","SR","O240","A-","RE","lily.z.martinez@fakeu.edu"
"5","623613295","Griffin","Savannah","UG","4","SR","O108","B-","RE","savannah.j.griffin@fakeu.edu"
"6","408732850","Soto","Thomas","UG","4","SR","O244","F","RE","thomas.a.soto@fakeu.edu"
"7","321438503","Rios","Valerie","UG","4","SR","DEF2","A+","RE","valerie.v.rios@fakeu.edu"
"8","707888607","Marshall","Sebastian","UG","4","SR","ABC1","B","RE","sebastian.s.marshall@fakeu.edu"
"9","522896483","Graham","Jayden","UG","4","SR","O160","B+","RE","jayden.a.graham@fakeu.edu"
"10","665641340","Fox","David","UG","4","SR","DEF2","C","RE","david.a.fox@fakeu.edu"
"11","695408097","Sampson","Ethan","UG","4","SR","OT68","A+","RE","ethan.d.sampson@fakeu.edu"
"12","597204290","Davis","Amy","UG","4","JR","OT35","F","RE","amy.j.davis@fakeu.edu"
"13","172288440","Hall","Eric","UG","4","JR","ABC1","F","RE","eric.k.hall@fakeu.edu"
"14","170153256","Dean","David","UG","4","JR","ABC2","B+","RE","david.k.dean@fakeu.edu"
"15","967852077","Mccoy","Christopher","UG","4","JR","DEF2","B","RE","christopher.z.mccoy@fakeu.edu"
"16","386636246","Lowe","Isaiah","UG","4","JR","ABC1","A","RE","isaiah.k.lowe@fakeu.edu"
"17","930539072","Garcia","Jackson","UG","4","JR","ABC2","B+","RE","jackson.g.garcia@fakeu.edu"
"18","744093918","Lynch","Allison","UG","4","JR","ABC2","C","RE","allison.s.lynch@fakeu.edu"
"19","662440090","Hernandez","Caleb","UG","4","JR","ABC2","A-","RE","caleb.e.hernandez@fakeu.edu"
"20","198600234","Cole","Bryan","UG","4","JR","ABC2","F","RE","bryan.r.cole@fakeu.edu"
"21","900098095","Buckley","Katherine","UG","4","JR","DEF1","A-","RE","katherine.k.buckley@fakeu.edu"
"22","724652801","Leon","Brandon","UG","4","JR","ABC2","B+","RE","brandon.e.leon@fakeu.edu"
"23","629391416","Jordan","Noah","UG","4","SO","ABC1","F","RE","noah.j.jordan1@fakeu.edu"
"24","561585873","Johnson","Valerie","UG","4","SR","OTH7","B","RE","valerie.j.johnson@fakeu.edu"
"25","636519862","Green","Ethan","ND","4","ND","OTH2","F","RE","ethan.n.green@fakeu.edu"
