""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"42484","200701","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Carpenter, Grace S.","Discussion","F","8:00 AM - 8:50 AM","MB5","1336"
"","Lecture","MWF","10:00 AM - 10:50 AM","TB2","114"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","627572768","Martinez","Hannah","UG","4","SO","O223","B-","RE","hannah.l.martinez@fakeu.edu"
"2","739676554","English","Ava","UG","4","FR","O216","B-","RE","ava.l.english@fakeu.edu"
"3","885640652","Martinez","Mateo","UG","4","FR","OT20","B","RE","mateo.a.martinez@fakeu.edu"
"4","578666883","Williams","Alexander","UG","4","FR","OT26","D+","RE","alexander.j.williams@fakeu.edu"
"5","991904312","Wilson","Damian","UG","4","FR","O239","B-","RE","damian.d.wilson@fakeu.edu"
"6","903833986","Taylor","Noah","UG","4","FR","DEF1","D","RE","noah.v.taylor@fakeu.edu"
"7","921948949","Randolph","Andrew","UG","4","FR","O237","C-","RE","andrew.a.randolph@fakeu.edu"
"8","662718144","Padilla","Amy","UG","4","FR","OT26","F","RE","amy.c.padilla@fakeu.edu"
"9","867556959","Warren","Nicholas","UG","4","FR","OT61","A-","RE","nicholas.s.warren@fakeu.edu"
"10","654752734","Boyd","Emma","UG","4","SR","O239","B","RE","emma.h.boyd@fakeu.edu"
"11","324208634","Wright","Ethan","UG","4","JR","OTH8","F","RE","ethan.a.wright@fakeu.edu"
"12","453944160","Castillo","Eduardo","UG","4","FR","OTH8","D-","RE","eduardo.j.castillo@fakeu.edu"
"13","723191542","Clark","Jonathan","UG","4","FR","O135","D-","RE","jonathan.h.clark@fakeu.edu"
"14","813992468","Rivera","Victoria","UG","4","FR","OT35","C+","RE","victoria.a.rivera@fakeu.edu"
"15","217613065","Fisher","Nathaniel","UG","4","FR","OT64","F","RE","nathaniel.a.fisher1@fakeu.edu"
"16","164988940","Robinson","Dylan","UG","4","FR","OT64","C-","RE","dylan.e.robinson@fakeu.edu"
"17","831677319","Lynch","Joshua","UG","4","SO","OT25","D+","RE","joshua.m.lynch@fakeu.edu"
"18","328609081","Douglas","Alex","UG","4","FR","O225","C-","RE","alex.a.douglas@fakeu.edu"
"19","248667499","Flores","Zachary","UG","4","JR","OT40","F","RE","zachary.m.flores@fakeu.edu"
"20","757701316","Barnett","Ayden","UG","4","SO","OTH8","C","RE","ayden.a.barnett@fakeu.edu"
"21","470695659","Grant","Ella","UG","4","SO","O257","C","RE","ella.g.grant@fakeu.edu"
"22","284964679","O'connor","Alexandra","UG","4","SO","O237","A+","RE","alexandra.n.o'connor@fakeu.edu"
"23","717855976","Terry","Sophia","UG","4","FR","ABC2","C","RE","sophia.z.terry@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"39152","200701","ABC","101","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Carpenter, Grace S.","Lecture","MWF","10:00 AM - 10:50 AM","TB2","114"
"","Discussion","W","12:10 PM - 1:00 PM","MB2","1002"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","302854887","Smith","Gavin","UG","4","FR","ABC1","B-","RE","gavin.l.smith@fakeu.edu"
"2","178635221","Clemons","Isabella","UG","4","FR","ABC2","B","RE","isabella.j.clemons@fakeu.edu"
"3","111433627","Davenport","Jason","UG","4","SR","O252","A+","RE","jason.d.davenport@fakeu.edu"
"4","657424334","Small","Eduardo","UG","4","FR","ABC1","B-","RE","eduardo.h.small@fakeu.edu"
"5","753795277","Williams","Sebastian","UG","4","SR","O239","A","RE","sebastian.j.williams@fakeu.edu"
"6","816035600","Robinson","Jonathan","UG","4","SR","OT21","C-","RE","jonathan.n.robinson@fakeu.edu"
"7","145954338","Scott","Sebastian","UG","4","JR","O239","A-","RE","sebastian.j.scott@fakeu.edu"
"8","319056877","Martin","Isaac","UG","4","JR","OT25","C","RE","isaac.e.martin@fakeu.edu"
"9","282142369","Owens","Jasmine","UG","4","FR","DEF2","B+","RE","jasmine.d.owens@fakeu.edu"
"10","608671140","Hendricks","Noah","UG","4","SO","O232","B","RE","noah.a.hendricks@fakeu.edu"
"11","450005624","Thompson","Connor","UG","4","SO","OTH8","A","RE","connor.c.thompson@fakeu.edu"
"12","407893327","Foster","Jonathan","UG","4","FR","OT20","C","RE","jonathan.y.foster@fakeu.edu"
"13","181460139","Jones","Noah","UG","4","SO","ABC1","A+","RE","noah.k.jones@fakeu.edu"
"14","244114277","Parsons","Kimberly","UG","4","FR","OT26","B+","RE","kimberly.n.parsons@fakeu.edu"
"15","644718300","Johnson","Hannah","UG","4","FR","OT42","A","RE","hannah.g.johnson@fakeu.edu"
"16","416948256","Cooper","Melanie","UG","4","FR","O223","B+","RE","melanie.b.cooper@fakeu.edu"
"17","960110145","Bowen","Jose","UG","4","FR","ABC1","D+","RE","jose.e.bowen@fakeu.edu"
"18","440213228","Clark","Gabriel","UG","4","FR","DEF1","D+","RE","gabriel.c.clark@fakeu.edu"
"19","626696901","Wood","Adrian","UG","4","FR","OT26","B","RE","adrian.s.wood@fakeu.edu"
"20","879332284","Johnson","Chloe","UG","4","FR","OT54","B","RE","chloe.v.johnson@fakeu.edu"
"21","465353767","Rivera","Jacob","UG","4","FR","ABC1","D","RE","jacob.v.rivera@fakeu.edu"
"22","626276833","Barber","Andrew","UG","4","SR","O244","B-","RE","andrew.a.barber@fakeu.edu"
"23","382028048","Young","Andrea","UG","4","FR","OT62","A-","RE","andrea.n.young@fakeu.edu"
"24","967060624","Smith","Kimberly","UG","4","FR","DEF2","B-","RE","kimberly.j.smith@fakeu.edu"
"25","152394989","Collier","Katherine","UG","4","FR","DEF1","C-","RE","katherine.z.collier@fakeu.edu"
"26","794654075","Mccarty","William","UG","4","JR","OT35","C","RE","william.d.mccarty@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"57295","200701","ABC","101","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Carpenter, Grace S.","Discussion","W","9:00 AM - 9:50 AM","TB2","118"
"","Lecture","MWF","10:00 AM - 10:50 AM","TB2","114"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","371625120","Herrera","Jose","UG","4","FR","DEF1","C","RE","jose.i.herrera@fakeu.edu"
"2","354025204","Adams","Jacob","UG","4","FR","ABC2","F","RE","jacob.a.adams@fakeu.edu"
"3","312305998","Willis","Brooklyn","UG","4","SR","OT40","B+","RE","brooklyn.l.willis@fakeu.edu"
"4","334177331","Bishop","Jocelyn","UG","4","JR","O223","C+","RE","jocelyn.w.bishop@fakeu.edu"
"5","933227390","Guthrie","Matthew","UG","4","JR","OT21","D+","RE","matthew.a.guthrie@fakeu.edu"
"6","266684468","Cruz","Destiny","UG","4","FR","OT37","B","RE","destiny.k.cruz@fakeu.edu"
"7","849702832","Davis","Jose","UG","4","FR","O216","B","RE","jose.a.davis@fakeu.edu"
"8","541106624","Coleman","Sebastian","UG","4","FR","OT26","D+","RE","sebastian.i.coleman@fakeu.edu"
"9","806999103","Church","Natalie","UG","4","FR","O240","B+","RE","natalie.u.church@fakeu.edu"
"10","530420058","Hall","Logan","UG","4","FR","O239","C+","RE","logan.j.hall@fakeu.edu"
"11","432802332","Lynch","Kevin","UG","4","FR","ABC1","C-","RE","kevin.h.lynch@fakeu.edu"
"12","935353525","Hall","Steven","UG","4","FR","DEF1","D-","RE","steven.m.hall@fakeu.edu"
"13","952953657","Rich","Melanie","UG","4","SR","O238","C","RE","melanie.a.rich@fakeu.edu"
"14","871726219","Curry","Michael","UG","4","JR","OTH5","D-","RE","michael.i.curry@fakeu.edu"
"15","921831829","Pollard","Isabella","UG","4","SO","OT26","A+","RE","isabella.v.pollard@fakeu.edu"
"16","148785396","Aguirre","Mason","UG","4","SO","O223","C-","RE","mason.d.aguirre@fakeu.edu"
"17","846389701","Hamilton","Steven","UG","4","SO","OT39","C-","RE","steven.k.hamilton@fakeu.edu"
"18","483461814","Johnson","Alyssa","UG","4","SO","O234","D+","RE","alyssa.s.johnson@fakeu.edu"
"19","437918884","Pearson","Kaylee","UG","4","JR","OT21","C-","RE","kaylee.a.pearson@fakeu.edu"
"20","434409317","Anderson","Eric","UG","4","FR","O244","B+","RE","eric.c.anderson@fakeu.edu"
"21","430690017","Nelson","Arianna","UG","4","FR","O216","B+","RE","arianna.r.nelson@fakeu.edu"
"22","711994840","Sparks","Naomi","UG","4","FR","DEF1","F","RE","naomi.m.sparks@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"36682","200701","ABC","101","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Carpenter, Grace S.","Lecture","MWF","10:00 AM - 10:50 AM","TB2","114"
"","Discussion","W","4:10 PM - 5:00 PM","TB2","118"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","624250353","Coleman","Aaron","UG","4","FR","ABC2","D+","RE","aaron.c.coleman@fakeu.edu"
"2","770086623","Johnson","Liliana","UG","4","SR","OTH6","B","RE","liliana.r.johnson@fakeu.edu"
"3","852910272","Gardner","Emma","UG","4","SR","OT21","D+","RE","emma.j.gardner@fakeu.edu"
"4","802526368","Mcneil","Amy","UG","4","JR","OT39","C","RE","amy.v.mcneil@fakeu.edu"
"5","823134699","O'connor","Joshua","UG","4","SO","O160","B+","RE","joshua.v.o'connor@fakeu.edu"
"6","619368662","Jennings","Abigail","UG","4","SO","OT42","B-","RE","abigail.g.jennings@fakeu.edu"
"7","816359123","Williams","Justin","UG","4","SO","OTH8","B","RE","justin.j.williams@fakeu.edu"
"8","248436050","Green","Emma","UG","4","SO","OT26","D+","RE","emma.j.green@fakeu.edu"
"9","825189381","Henry","Ella","UG","4","SO","O216","B","RE","ella.l.henry@fakeu.edu"
"10","541749322","Luna","Christopher","UG","4","SO","O216","D+","RE","christopher.w.luna@fakeu.edu"
"11","110242905","Brewer","Isaac","UG","4","FR","OT55","D","RE","isaac.g.brewer@fakeu.edu"
"12","791286360","Rivas","Victoria","UG","4","SO","O223","B-","RE","victoria.i.rivas@fakeu.edu"
"13","410696601","Ross","Ayden","UG","4","FR","OT39","B-","RE","ayden.c.ross@fakeu.edu"
"14","280594625","Robinson","Ethan","UG","4","FR","OT54","B+","RE","ethan.j.robinson@fakeu.edu"
"15","790066567","House","Miguel","UG","4","FR","O134","B+","RE","miguel.e.house@fakeu.edu"
"16","976025412","Bryan","Levi","UG","4","FR","O223","A","RE","levi.v.bryan@fakeu.edu"
"17","743174151","Miller","Steven","UG","4","FR","O241","D","RE","steven.v.miller@fakeu.edu"
"18","288420226","Stevens","Natalie","UG","4","FR","OTH8","B-","RE","natalie.n.stevens@fakeu.edu"
"19","744122219","Williams","Gabriel","UG","4","FR","O216","D","RE","gabriel.a.williams@fakeu.edu"
"20","251258646","Willis","Emily","UG","4","FR","OT26","B-","RE","emily.h.willis@fakeu.edu"
"21","232030959","Hooper","Mason","UG","4","FR","OT20","B-","RE","mason.j.hooper@fakeu.edu"
"22","925828425","Pruitt","Angel","UG","4","FR","OT87","D+","RE","angel.n.pruitt@fakeu.edu"
"23","313021773","Wilson","Sofia","UG","4","FR","OT26","C","RE","sofia.a.wilson@fakeu.edu"
"24","558815942","Knight","Jackson","UG","4","FR","OT88","B+","RE","jackson.i.knight@fakeu.edu"
"25","590495147","Brennan","Jesse","UG","4","FR","DEF1","D","RE","jesse.e.brennan@fakeu.edu"
"26","684554029","Holland","Evelyn","UG","4","FR","ABC1","B-","RE","evelyn.c.holland@fakeu.edu"
"27","487760573","Sawyer","Oliver","UG","4","FR","O216","B-","RE","oliver.s.sawyer@fakeu.edu"
"28","334690919","Cherry","David","UG","4","FR","OTH8","B-","RE","david.i.cherry@fakeu.edu"
"29","533321215","Davis","Jacob","UG","4","FR","O238","D","RE","jacob.c.davis1@fakeu.edu"
"30","443841129","Dean","Eli","UG","4","FR","DEF1","B+","RE","eli.j.dean@fakeu.edu"
"31","808239989","Brown","Olivia","UG","4","JR","O252","B+","RE","olivia.m.brown@fakeu.edu"
"32","100129679","Wilkerson","Valentina","UG","4","JR","O238","A","RE","valentina.m.wilkerson@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"35908","200701","ABC","101","5","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Carpenter, Grace S.","Discussion","R","8:00 AM - 8:50 AM","MB5","1336"
"","Lecture","MWF","10:00 AM - 10:50 AM","TB2","114"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","876646699","Robinson","Elizabeth","UG","4","SO","OT21","B","RE","elizabeth.d.robinson@fakeu.edu"
"2","543278687","Stephens","Samantha","UG","4","SO","O103","A-","RE","samantha.a.stephens@fakeu.edu"
"3","347982120","Mcgee","David","UG","4","FR","OT16","B","RE","david.l.mcgee@fakeu.edu"
"4","662570869","Peterson","Jordan","UG","4","FR","O225","B","RE","jordan.b.peterson@fakeu.edu"
"5","413376744","Gardner","Grace","UG","4","SO","O160","B+","RE","grace.a.gardner@fakeu.edu"
"6","732755334","Kidd","Jeremiah","UG","4","FR","O250","C","RE","jeremiah.g.kidd@fakeu.edu"
"7","450646554","Hill","Dominic","UG","4","FR","DEF2","D-","RE","dominic.n.hill@fakeu.edu"
"8","865312516","Frazier","Gabriel","UG","4","FR","O240","F","RE","gabriel.e.frazier@fakeu.edu"
"9","715770182","Allen","Zoey","UG","4","FR","OT16","C-","RE","zoey.r.allen@fakeu.edu"
"10","409159984","Young","Jose","UG","4","FR","O216","B","RE","jose.r.young@fakeu.edu"
"11","705174287","Davis","Jordan","UG","4","JR","OT35","D","RE","jordan.h.davis@fakeu.edu"
"12","167887689","Thompson","Sophie","UG","4","FR","OTH7","D","RE","sophie.v.thompson@fakeu.edu"
"13","762375529","Hawkins","Xavier","UG","4","FR","O260","B","RE","xavier.k.hawkins@fakeu.edu"
"14","749110557","Cummings","Noah","UG","4","JR","OT26","F","RE","noah.t.cummings@fakeu.edu"
"15","469358394","Mccoy","Emily","UG","4","JR","O248","A-","RE","emily.v.mccoy@fakeu.edu"
"16","863299203","Howell","Robert","UG","4","JR","O239","C","RE","robert.l.howell@fakeu.edu"
"17","513081106","Reed","Jonathan","UG","4","JR","O174","B+","RE","jonathan.e.reed@fakeu.edu"
"18","853494725","Freeman","Gabriella","UG","4","SO","OT35","C+","RE","gabriella.j.freeman@fakeu.edu"
"19","257319544","Myers","Jeremiah","UG","4","FR","OT62","B+","RE","jeremiah.a.myers@fakeu.edu"
"20","632615613","Bailey","Isaiah","UG","4","SO","ABC2","A","RE","isaiah.j.bailey@fakeu.edu"
"21","578411374","Torres","Ian","UG","4","SR","O240","B","RE","ian.l.torres@fakeu.edu"
"22","786480561","Martin","Ian","UG","4","FR","OT13","C","RE","ian.w.martin@fakeu.edu"
"23","175076249","Blair","Gavin","UG","4","SR","O239","B-","RE","gavin.c.blair@fakeu.edu"
"24","351369979","Taylor","Arianna","UG","4","SO","ABC2","D+","RE","arianna.d.taylor@fakeu.edu"
"25","865417142","Serrano","Valeria","UG","4","FR","ABC1","C","RE","valeria.p.serrano@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"39709","200701","ABC","103","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Herring, Nathan L.","Lecture","TR","9:00 AM - 10:20 AM","LH4","67"
"","Laboratory","M","12:10 PM - 3:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","586463645","Campbell","Jonathan","UG","4","SR","OT55","B+","RE","jonathan.g.campbell@fakeu.edu"
"2","537850966","Lyons","Samantha","UG","4","SR","OT40","B","RE","samantha.c.lyons@fakeu.edu"
"3","252004474","Taylor","Benjamin","UG","4","FR","OTH8","A-","RE","benjamin.d.taylor@fakeu.edu"
"4","462996724","Clark","Christian","UG","4","FR","O103","B+","RE","christian.j.clark@fakeu.edu"
"5","815777054","Castillo","Addison","UG","4","FR","OTH8","A","RE","addison.n.castillo@fakeu.edu"
