""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"88657","199601","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Hall, Alexander W.","Lecture","MWF","3:10 PM - 4:00 PM","LH5","14"
"","Discussion","T","3:10 PM - 4:00 PM","MB5","1320"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","494468735","Kelley","Aiden","UG","4","FR","OT16","F","RE","aiden.b.kelley@fakeu.edu"
"2","232219642","Jacobs","Maya","UG","4","SR","O174","B","RE","maya.h.jacobs@fakeu.edu"
"3","799539573","Smith","Abigail","UG","4","JR","OTH9","B","RE","abigail.m.smith@fakeu.edu"
"4","388821813","Jones","Zoe","UG","4","SR","O146","A-","RE","zoe.x.jones@fakeu.edu"
"5","271976614","Conner","Victoria","UG","4","SO","O181","B","RE","victoria.o.conner@fakeu.edu"
"6","765233609","Green","Jordan","UG","4","FR","OT16","D+","RE","jordan.v.green@fakeu.edu"
"7","604523474","Davis","Daisy","UG","4","FR","ABC1","A","RE","daisy.j.davis@fakeu.edu"
"8","133154157","Martin","Isabella","UG","4","FR","OT16","C","RE","isabella.l.martin@fakeu.edu"
"9","129296540","Fleming","Christian","UG","4","FR","OT20","B","RE","christian.a.fleming@fakeu.edu"
"10","894877706","Hill","Natalie","UG","4","SO","OT13","A+","RE","natalie.c.hill@fakeu.edu"
"11","705923560","Forbes","Samantha","UG","4","SR","OT64","C","RE","samantha.v.forbes@fakeu.edu"
"12","959435241","Wheeler","Samuel","UG","4","FR","OT30","C+","RE","samuel.j.wheeler@fakeu.edu"
"13","879428318","Phillips","Olivia","UG","4","FR","OT26","C+","RE","olivia.a.phillips@fakeu.edu"
"14","277373581","Mcclure","Andrew","UG","4","FR","O180","D+","RE","andrew.m.mcclure@fakeu.edu"
"15","592467487","Gomez","Gabriel","UG","4","JR","OT16","F","RE","gabriel.j.gomez@fakeu.edu"
"16","643071989","Rivera","Andrea","UG","4","FR","OT20","B","RE","andrea.v.rivera@fakeu.edu"
"17","383768634","Davis","Oliver","UG","4","FR","OT28","B","RE","oliver.a.davis@fakeu.edu"
"18","995840290","Gray","Olivia","UG","4","JR","OT87","F","RE","olivia.v.gray@fakeu.edu"
"19","976645694","Gilliam","Jacob","UG","4","SO","OT64","A-","RE","jacob.n.gilliam@fakeu.edu"
"20","335031879","Terry","Charlotte","UG","4","SO","OT45","A+","RE","charlotte.a.terry@fakeu.edu"
"21","761718794","Barker","Aubrey","UG","4","FR","OT16","D+","RE","aubrey.j.barker@fakeu.edu"
"22","153005239","Davis","Kevin","UG","4","FR","OT26","F","RE","kevin.j.davis@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"88061","199601","ABC","101","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Hall, Alexander W.","Lecture","MWF","3:10 PM - 4:00 PM","LH5","14"
"","Discussion","W","4:10 PM - 5:00 PM","LH5","33"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","864652033","Hall","Connor","UG","4","FR","ABC2","F","RE","connor.h.hall@fakeu.edu"
"2","356221355","Stevenson","Robert","UG","4","SO","OT10","B","RE","robert.j.stevenson@fakeu.edu"
"3","655009346","Clark","Isabella","UG","4","JR","OT21","C","RE","isabella.v.clark@fakeu.edu"
"4","675616635","Payne","Brooklyn","UG","4","SR","OTH9","A+","RE","brooklyn.e.payne@fakeu.edu"
"5","661062692","Lamb","Ayden","UG","4","JR","OTH3","D-","RE","ayden.l.lamb@fakeu.edu"
"6","707380900","Williams","Kimberly","UG","4","SO","O160","B","RE","kimberly.y.williams@fakeu.edu"
"7","575124797","Newton","Carlos","UG","4","JR","OT26","C-","RE","carlos.f.newton@fakeu.edu"
"8","541917443","Baird","Landon","UG","4","SO","O174","A-","RE","landon.a.baird@fakeu.edu"
