""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"32755","200501","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Discussion","F","8:00 AM - 8:50 AM","MB2","1018"
"","Lecture","MWF","10:00 AM - 10:50 AM","LH5","14"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","472803409","Lopez","Jacob","UG","4","FR","O229","C+","RE","jacob.b.lopez@fakeu.edu"
"2","495269992","Perry","Mason","UG","4","SO","O232","C-","RE","mason.g.perry@fakeu.edu"
"3","991351386","Higgins","Jayden","UG","4","FR","DEF1","C","RE","jayden.j.higgins@fakeu.edu"
"4","100377160","Crawford","Sofia","UG","4","FR","DEF1","A","RE","sofia.l.crawford1@fakeu.edu"
"5","950882110","Gross","Christopher","UG","4","FR","DEF1","C-","RE","christopher.m.gross@fakeu.edu"
"6","514084208","Russell","Grace","UG","4","SO","OTH6","D","RE","grace.w.russell@fakeu.edu"
"7","717650004","Montgomery","Olivia","UG","4","FR","DEF1","Y","RE","olivia.m.montgomery@fakeu.edu"
"8","824183930","O'neal","Carlos","UG","4","FR","DEF1","F","RE","carlos.j.o'neal@fakeu.edu"
"9","637261229","Aguilar","William","UG","4","FR","OT40","A+","RE","william.a.aguilar@fakeu.edu"
"10","582922219","Martinez","Nathan","UG","4","FR","OT35","B+","RE","nathan.g.martinez@fakeu.edu"
"11","901610483","Young","Aaron","UG","4","FR","DEF2","A-","RE","aaron.k.young@fakeu.edu"
"12","693794013","Donaldson","Anthony","UG","4","FR","DEF2","F","RE","anthony.s.donaldson@fakeu.edu"
"13","880815359","Davenport","Ethan","UG","4","FR","OT26","B","RE","ethan.a.davenport@fakeu.edu"
"14","407457288","Anderson","Thomas","UG","4","SR","OTH8","A","RE","thomas.n.anderson@fakeu.edu"
"15","143014368","Ford","Alan","UG","4","FR","O216","B","RE","alan.k.ford@fakeu.edu"
"16","348332398","Smith","Jackson","UG","4","FR","O104","B","RE","jackson.c.smith@fakeu.edu"
"17","562797589","Patterson","Kevin","UG","4","SO","O216","B","RE","kevin.a.patterson@fakeu.edu"
"18","100079056","Higgins","Benjamin","UG","4","FR","ABC1","C-","RE","benjamin.m.higgins@fakeu.edu"
"19","439872664","Thornton","Kylie","UG","4","SR","O160","A","RE","kylie.a.thornton@fakeu.edu"
"20","776653989","Allen","Chloe","UG","4","SO","O237","B+","RE","chloe.j.allen@fakeu.edu"
"21","405734662","Wright","David","UG","4","SO","O238","D","RE","david.h.wright@fakeu.edu"
"22","337433992","Anderson","Andrew","UG","4","FR","ABC1","A","RE","andrew.k.anderson@fakeu.edu"
"23","707227005","Lambert","Ariana","UG","4","FR","O160","A","RE","ariana.v.lambert@fakeu.edu"
"24","158261799","Collins","Angel","UG","4","SO","O216","F","RE","angel.c.collins@fakeu.edu"
"25","250328557","Howard","Evelyn","UG","4","SO","OT42","B","RE","evelyn.s.howard@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"89000","200501","ABC","101","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","10:00 AM - 10:50 AM","LH5","14"
"","Discussion","M","12:10 PM - 1:00 PM","LH5","46"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","605755635","Watkins","Joseph","UG","4","SR","OT54","F","RE","joseph.a.watkins@fakeu.edu"
"2","845058505","Carroll","Luke","UG","4","FR","ABC1","C-","RE","luke.s.carroll@fakeu.edu"
"3","311447357","Brooks","Noah","UG","4","FR","DEF1","C","RE","noah.j.brooks@fakeu.edu"
"4","275949197","Williams","Aubrey","UG","4","SR","O238","A+","RE","aubrey.n.williams@fakeu.edu"
"5","795980617","Sparks","Camila","UG","4","SR","O244","A","RE","camila.m.sparks@fakeu.edu"
"6","151791692","Wilson","Sofia","UG","4","JR","O216","B","RE","sofia.x.wilson@fakeu.edu"
"7","782595316","Beasley","Sophia","UG","4","JR","OT21","D","RE","sophia.e.beasley@fakeu.edu"
"8","513740601","Mann","Mia","UG","4","JR","OT39","B","RE","mia.s.mann@fakeu.edu"
"9","447347181","Hill","Juan","UG","4","SO","OT20","A","RE","juan.k.hill@fakeu.edu"
"10","670441527","Hill","Jeremiah","UG","4","SO","OT61","C+","RE","jeremiah.k.hill@fakeu.edu"
"11","520389222","Gillespie","Justin","UG","4","SO","OT77","F","RE","justin.a.gillespie@fakeu.edu"
"12","884099475","Garcia","Faith","UG","4","FR","ABC2","F","RE","faith.k.garcia@fakeu.edu"
"13","584887464","Hensley","Damian","UG","4","SO","OT42","C","RE","damian.a.hensley@fakeu.edu"
"14","778055388","Brown","Julian","UG","4","JR","OT34","C","RE","julian.e.brown1@fakeu.edu"
"15","895920572","Zamora","Robert","UG","4","FR","OT10","C-","RE","robert.i.zamora@fakeu.edu"
"16","802526368","Mcneil","Amy","UG","4","FR","OT39","F","RE","amy.v.mcneil@fakeu.edu"
"17","656382726","Ward","Luke","UG","4","SO","OT62","F","RE","luke.u.ward@fakeu.edu"
"18","238627175","Norman","Leonardo","UG","4","FR","O232","C","RE","leonardo.e.norman@fakeu.edu"
"19","661542449","Harrison","Jeremiah","UG","4","FR","ABC2","B-","RE","jeremiah.j.harrison@fakeu.edu"
"20","315019462","Kirk","Aaron","UG","4","SO","O216","B","RE","aaron.i.kirk@fakeu.edu"
"21","574542205","Olson","Noah","UG","4","SO","OT62","F","RE","noah.m.olson@fakeu.edu"
"22","165559394","Martin","David","UG","4","SO","OT20","D-","RE","david.a.martin@fakeu.edu"
"23","402495040","Lee","Matthew","UG","4","SO","OT42","C","RE","matthew.n.lee@fakeu.edu"
"24","756423666","Fitzgerald","Sophie","UG","4","FR","OTH8","A-","RE","sophie.v.fitzgerald@fakeu.edu"
"25","475331135","Moreno","Gabriel","UG","4","JR","O239","C","RE","gabriel.q.moreno@fakeu.edu"
"26","101447964","Moore","Jesse","UG","4","FR","OT39","Y","RE","jesse.s.moore@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"77150","200501","ABC","101","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Discussion","T","8:00 AM - 8:50 AM","MB2","1012"
"","Lecture","MWF","10:00 AM - 10:50 AM","LH5","14"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","708006622","Barnett","Nathaniel","UG","4","FR","DEF2","Y","RE","nathaniel.o.barnett@fakeu.edu"
"2","508229183","Wilkinson","Mason","UG","4","FR","ABC2","F","RE","mason.l.wilkinson@fakeu.edu"
"3","331036800","Jackson","Nathan","UG","4","FR","OT20","A","RE","nathan.o.jackson1@fakeu.edu"
"4","425362963","Peterson","Liam","UG","4","FR","ABC1","C+","RE","liam.b.peterson@fakeu.edu"
"5","306359000","Miller","Hannah","UG","4","FR","OT68","Y","RE","hannah.j.miller@fakeu.edu"
"6","613050195","Davis","Dylan","UG","4","SO","OT62","B+","RE","dylan.n.davis1@fakeu.edu"
"7","549412683","Miller","Adam","UG","4","FR","OT68","A","RE","adam.t.miller@fakeu.edu"
