""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"98744","201110","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Williams, Victoria M.","Lecture","MWF","10:00 AM - 10:50 AM","LH4","43"
"","Discussion","W","3:10 PM - 4:00 PM","TB4","103"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","601191753","Harvey","Alexis","UG","4","SO","ABC1","A","RE","alexis.a.harvey@fakeu.edu"
"2","995879056","Williams","Daniel","UG","4","SO","ABC1","A+","RE","daniel.a.williams1@fakeu.edu"
"3","192489125","Small","Eli","UG","4","FR","ABC1","C+","RE","eli.b.small@fakeu.edu"
"4","512072637","Ferguson","Aubrey","UG","4","FR","ABC1","A-","RE","aubrey.m.ferguson@fakeu.edu"
"5","377801986","Harris","Liam","UG","4","FR","DEF1","A","RE","liam.a.harris1@fakeu.edu"
"6","273012678","Kerr","Aubrey","UG","4","FR","DEF1","B-","RE","aubrey.m.kerr@fakeu.edu"
"7","597262081","Hall","Sophia","UG","4","FR","DEF1","Y","RE","sophia.s.hall@fakeu.edu"
"8","895518187","Jones","Jackson","UG","4","FR","DEF2","A","RE","jackson.e.jones@fakeu.edu"
"9","433037006","Owen","Landon","UG","4","FR","DEF1","Y","RE","landon.j.owen@fakeu.edu"
"10","694757515","Malone","Bryan","UG","4","FR","DEF2","D+","RE","bryan.k.malone@fakeu.edu"
"11","577130792","Jordan","Brandon","UG","4","FR","DEF2","C+","RE","brandon.j.jordan1@fakeu.edu"
"12","606735693","Hunt","Owen","UG","4","FR","DEF1","F","RE","owen.v.hunt@fakeu.edu"
"13","723544813","Simon","Luke","UG","4","FR","DEF1","D","RE","luke.v.simon@fakeu.edu"
"14","781290984","Snow","Julian","UG","4","FR","DEF2","A+","RE","julian.o.snow@fakeu.edu"
"15","613011956","Hebert","Alexander","UG","4","FR","DEF2","C","RE","alexander.v.hebert@fakeu.edu"
"16","675667803","Chan","Ryan","UG","4","SO","DEF2","B+","RE","ryan.j.chan@fakeu.edu"
"17","243650836","Lucas","Leonardo","UG","4","FR","ABC2","A+","RE","leonardo.g.lucas@fakeu.edu"
"18","827641506","Reynolds","Jayden","UG","4","FR","DEF2","B-","RE","jayden.a.reynolds1@fakeu.edu"
"19","481047801","Reid","Dylan","UG","4","FR","ABC2","A","RE","dylan.m.reid@fakeu.edu"
"20","847632501","Brown","Dylan","UG","4","SO","DEF2","B","RE","dylan.e.brown@fakeu.edu"
"21","112011905","Wong","Audrey","UG","4","FR","DEF2","A","RE","audrey.n.wong@fakeu.edu"
"22","365395097","Vasquez","Isaiah","UG","4","FR","DEF1","B-","RE","isaiah.m.vasquez@fakeu.edu"
"23","758930583","Reynolds","Ava","UG","4","FR","DEF2","A","RE","ava.v.reynolds@fakeu.edu"
"24","168156104","Smith","Jayden","UG","4","FR","ABC2","D","RE","jayden.m.smith@fakeu.edu"
"25","153649990","Herring","Luke","UG","4","FR","ABC2","F","RE","luke.k.herring@fakeu.edu"
"26","105354745","Collins","Addison","UG","4","FR","DEF1","A+","RE","addison.d.collins@fakeu.edu"
"27","350987990","Macias","Grace","UG","4","FR","DEF2","D+","RE","grace.k.macias@fakeu.edu"
"28","988989498","Hall","Luis","UG","4","FR","DEF2","D+","RE","luis.b.hall@fakeu.edu"
"29","343384941","O'neal","Isabella","UG","4","FR","DEF1","C+","RE","isabella.c.o'neal@fakeu.edu"
"30","903273392","Horton","Delilah","UG","4","FR","DEF2","F","RE","delilah.m.horton@fakeu.edu"
"31","737706253","White","Michelle","UG","4","FR","ABC1","A-","RE","michelle.v.white@fakeu.edu"
"32","550637916","King","Aubrey","UG","4","FR","ABC2","A+","RE","aubrey.j.king@fakeu.edu"
"33","926213416","Ward","Mason","UG","4","FR","DEF1","A","RE","mason.g.ward@fakeu.edu"
