""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"19426","200910","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Bennett, Henry A.","Lecture","MWF","3:10 PM - 4:00 PM","MB6","1139"
"","Discussion","","","",""
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","220481006","Moore","William","UG","4","SO","DEF2","A","RE","william.c.moore@fakeu.edu"
"2","350298729","Harris","Hannah","UG","4","FR","DEF1","B","RE","hannah.n.harris@fakeu.edu"
"3","376979486","Harding","Delilah","UG","4","FR","ABC2","A","RE","delilah.x.harding@fakeu.edu"
"4","829022002","Rogers","Bryan","UG","4","SO","O223","B","RE","bryan.l.rogers@fakeu.edu"
"5","431769628","Pierce","Jayden","UG","4","FR","DEF1","A","RE","jayden.n.pierce@fakeu.edu"
"6","502039576","Graham","Liam","UG","4","FR","ABC1","C","RE","liam.x.graham@fakeu.edu"
"7","916282035","Jones","Evelyn","UG","4","FR","DEF1","A","RE","evelyn.u.jones@fakeu.edu"
"8","996643489","Torres","Jeremiah","UG","4","FR","O223","C","RE","jeremiah.s.torres@fakeu.edu"
"9","152003997","Cervantes","Noah","UG","4","FR","DEF2","B","RE","noah.i.cervantes@fakeu.edu"
"10","404373164","Smith","Amelia","UG","4","FR","DEF1","C","RE","amelia.s.smith@fakeu.edu"
"11","989068565","Martinez","Gabriel","UG","4","FR","DEF1","B","RE","gabriel.a.martinez@fakeu.edu"
"12","615950206","Mckee","Jose","UG","4","FR","DEF2","C","RE","jose.m.mckee@fakeu.edu"
"13","131048019","Cabrera","Mason","UG","4","FR","ABC2","B","RE","mason.r.cabrera@fakeu.edu"
"14","615516924","Chang","Brianna","UG","4","FR","DEF1","A","RE","brianna.n.chang@fakeu.edu"
"15","665154129","Cook","Adam","UG","4","FR","ABC2","B","RE","adam.s.cook@fakeu.edu"
"16","400470393","Lindsey","Jayden","UG","4","SO","O232","B","RE","jayden.s.lindsey@fakeu.edu"
"17","288431063","Hawkins","Zachary","UG","4","FR","ABC2","B-","RE","zachary.a.hawkins@fakeu.edu"
"18","571504774","Anderson","Joshua","UG","4","FR","DEF2","A","RE","joshua.m.anderson@fakeu.edu"
"19","851304979","Nelson","Sofia","UG","4","FR","ABC2","F","RE","sofia.l.nelson@fakeu.edu"
"20","490767494","Allen","Ava","UG","4","FR","ABC2","A","RE","ava.c.allen@fakeu.edu"
"21","926328766","Rocha","Jorge","UG","4","JR","ABC1","B-","RE","jorge.m.rocha@fakeu.edu"
"22","724509524","Morse","Ethan","UG","4","FR","DEF1","A","RE","ethan.m.morse@fakeu.edu"
"23","342518607","O'neal","Camila","UG","4","FR","ABC2","B+","RE","camila.r.o'neal@fakeu.edu"
"24","695933700","Ford","Isabella","UG","4","SO","OT26","C","RE","isabella.i.ford@fakeu.edu"
"25","940654644","Hill","Sophia","UG","4","FR","O238","A","RE","sophia.d.hill@fakeu.edu"
"26","734340687","Miller","Isaiah","UG","4","FR","ABC2","B","RE","isaiah.n.miller@fakeu.edu"
"27","641791326","Moore","Aaron","UG","4","FR","DEF1","A","RE","aaron.a.moore@fakeu.edu"
