""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"28899","199606","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Adams, Emily G.","Lecture","MW","10:00 AM - 11:50 AM","MB5","1356"
"","Lecture","T","10:00 AM - 10:50 AM","MB5","1356"
"","Discussion","W","1:10 PM - 2:00 PM","MB5","1356"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","217120759","Martinez","Juan","UG","4","SR","OT62","A-","RE","juan.a.martinez@fakeu.edu"
"2","284616787","Miles","Ayden","UG","4","SR","O108","C-","RE","ayden.g.miles@fakeu.edu"
"3","731830994","Fields","Andrew","UG","4","SR","OT30","C","RE","andrew.l.fields@fakeu.edu"
"4","517796034","Larson","Evelyn","ND","4","ND","OTH2","A+","RE","evelyn.a.larson@fakeu.edu"
"5","197989433","Maddox","Jayden","UG","4","FR","OTH2","F","RE","jayden.a.maddox@fakeu.edu"
"6","710920267","Wilson","Liam","ND","4","ND","O199","A+","RE","liam.s.wilson@fakeu.edu"
"7","779569127","Johnson","Grace","UG","4","FR","OTH7","F","RE","grace.a.johnson@fakeu.edu"
"8","343423730","Schmidt","Gael","ND","4","ND","OTH2","C+","RE","gael.a.schmidt@fakeu.edu"
"9","150264359","Simpson","Anthony","UG","4","SR","O160","C-","RE","anthony.j.simpson@fakeu.edu"
"10","615245571","Torres","Angela","UG","4","JR","OT15","F","RE","angela.v.torres@fakeu.edu"
"11","461954289","Mckinney","Dylan","UG","4","FR","OTH2","B-","RE","dylan.k.mckinney@fakeu.edu"
"12","759353702","Myers","Christopher","ND","4","ND","OTH2","C","RE","christopher.j.myers@fakeu.edu"
"13","953768981","Campbell","Eva","UG","4","SO","OT22","D+","RE","eva.v.campbell@fakeu.edu"
"14","976645694","Gilliam","Jacob","UG","4","SO","OT64","F","RE","jacob.n.gilliam@fakeu.edu"
