""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"69039","200510","ABC","101","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Fisher, Caleb K.","Lecture","MWF","1:10 PM - 2:00 PM","MB5","1332"
"","Discussion","W","3:10 PM - 4:00 PM","LH1","110"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","726707187","Jefferson","Charlotte","UG","4","SR","OTH8","A+","RE","charlotte.j.jefferson@fakeu.edu"
"2","965907059","Brown","Chloe","UG","4","SR","OT54","A-","RE","chloe.j.brown@fakeu.edu"
"3","382014256","Smith","Melanie","UG","4","SR","O174","A-","RE","melanie.l.smith1@fakeu.edu"
"4","302912984","Young","Mateo","UG","4","SR","O238","A","RE","mateo.d.young@fakeu.edu"
"5","380738132","Burke","Caleb","UG","4","SR","OTH8","C","RE","caleb.c.burke@fakeu.edu"
"6","331330259","Gibbs","Evelyn","UG","4","SO","OT35","B+","RE","evelyn.a.gibbs@fakeu.edu"
"7","702699190","Reyes","Luke","UG","4","JR","O225","B","RE","luke.v.reyes@fakeu.edu"
"8","338311759","Moore","Jesus","UG","4","SO","O160","B+","RE","jesus.j.moore@fakeu.edu"
"9","693748385","Baker","Kimberly","UG","4","SO","OT16","A","RE","kimberly.d.baker@fakeu.edu"
"10","681402805","Atkins","Jocelyn","UG","4","SO","OTH8","C+","RE","jocelyn.a.atkins@fakeu.edu"
"11","191375518","Cross","Ruby","UG","4","FR","O256","B","RE","ruby.t.cross@fakeu.edu"
"12","323891050","Neal","Owen","UG","4","SO","O174","B","RE","owen.d.neal@fakeu.edu"
"13","870084750","Martin","Victoria","UG","4","SR","OT54","B","RE","victoria.g.martin@fakeu.edu"
"14","229998531","Rhodes","Andrew","UG","4","JR","O160","C+","RE","andrew.j.rhodes@fakeu.edu"
"15","585703175","Harris","Michelle","UG","4","JR","O225","A","RE","michelle.x.harris@fakeu.edu"
"16","515388001","O'neal","Christian","UG","4","FR","OT35","D+","RE","christian.c.o'neal@fakeu.edu"
"17","587007602","Ramos","Elizabeth","UG","4","FR","OT21","A","RE","elizabeth.n.ramos@fakeu.edu"
"18","983745437","Hill","Natalia","UG","4","FR","OT20","A-","RE","natalia.f.hill@fakeu.edu"
"19","499267248","Webb","Ivan","UG","4","FR","OT26","A-","RE","ivan.h.webb@fakeu.edu"
"20","383090601","Reed","Natalia","UG","4","FR","ABC2","C-","RE","natalia.d.reed@fakeu.edu"
"21","503427887","Williams","Isaac","UG","4","FR","ABC2","B","RE","isaac.g.williams@fakeu.edu"
"22","481201299","Baker","Ella","UG","4","FR","DEF2","B+","RE","ella.l.baker@fakeu.edu"
"23","713413664","Benton","Vincent","UG","4","SO","DEF2","A-","RE","vincent.x.benton@fakeu.edu"
"24","315537531","Reed","Evan","UG","4","FR","ABC2","B-","RE","evan.g.reed@fakeu.edu"
"25","968185163","Boyer","Matthew","UG","4","FR","DEF1","A","RE","matthew.x.boyer@fakeu.edu"
"26","737712826","White","Joseph","UG","4","FR","DEF1","C+","RE","joseph.m.white@fakeu.edu"
"27","631578687","Dotson","Mason","UG","4","FR","ABC2","B","RE","mason.q.dotson@fakeu.edu"
"28","808292415","Moore","Matthew","UG","4","SR","OT21","B","RE","matthew.e.moore@fakeu.edu"
"29","206040757","Mack","Samantha","UG","4","FR","DEF2","B","RE","samantha.h.mack@fakeu.edu"
"30","527176990","Santos","Wyatt","UG","4","FR","DEF1","A","RE","wyatt.f.santos@fakeu.edu"
"31","233427710","Chambers","Ava","UG","4","FR","DEF1","A","RE","ava.n.chambers@fakeu.edu"
"32","333659678","Robles","Ryan","UG","4","FR","OT20","A-","RE","ryan.k.robles@fakeu.edu"
"33","451008998","Brown","Amy","UG","4","FR","DEF1","B","RE","amy.a.brown@fakeu.edu"
"34","482933757","Schroeder","Claire","UG","4","SR","OT21","B","RE","claire.w.schroeder@fakeu.edu"
